#libraryId	max_intergenic	cutoffTPM	cutoffGenicTPM	cutoffFPKM	cutoffGenicFPKM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	ratioIntergenicCodingPresent	species	organism
SRX565690	5617379.35700498	0.52939	0.531784233430061	0.40488539641167	0.413763942527085	38.0024721878863	23058	60675	76.550993644709	15177	19826	3.8252896090715	1093	28573	0.05	9606	Homo sapiens
SRX616180	5617379.35700498	0.425568	0.427041726770068	0.330376401765668	0.336000494615504	37.6942727647301	22871	60675	75.6884898617976	15006	19826	3.78329191894446	1081	28573	0.05	9606	Homo sapiens
SRX564685	5617379.35700498	0.70283002488	0.706198018374149	0.515968016418922	0.529011467824092	39.1495673671199	23754	60675	76.7325733884798	15213	19826	3.83228922409267	1095	28573	0.05	9606	Homo sapiens
SRX633698	5617379.35700498	0.46862	0.470438871696359	0.3514678251499	0.358035989123563	40.4960857025134	24571	60675	77.9380611318471	15452	19826	3.89178595177265	1112	28573	0.05	9606	Homo sapiens
SRX623355	5617379.35700498	0.422367	0.428322137976482	0.371125694268815	0.388273773772121	39.6126905644829	24035	60675	76.8233632603652	15231	19826	3.83928883911385	1097	28573	0.05	9606	Homo sapiens
SRX599051	5617379.35700498	0.4038584	0.405355230072456	0.361234261631077	0.368622123383676	40.4054388133498	24516	60675	79.2696459194996	15716	19826	3.9582822944738	1131	28573	0.05	9606	Homo sapiens
SRX617938	5617379.35700498	0.5742867	0.577829444721798	0.461217149461677	0.473555054905021	38.7770910589205	23528	60675	76.3492383738525	15137	19826	3.80429076400798	1087	28573	0.05	9606	Homo sapiens
SRX599719	5617379.35700498	0.5347095	0.537144347069161	0.425027190392252	0.434921822269918	39.0935311083642	23720	60675	75.5523050539695	14979	19826	3.77629230392328	1079	28573	0.05	9606	Homo sapiens
SRX637434	5617379.35700498	0.303248	0.304938551405009	0.254067871569998	0.259286655903293	38.480428512567	23348	60675	75.8549379602542	15039	19826	3.79029153396563	1083	28573	0.05	9606	Homo sapiens
SRX600540	5617379.35700498	0.341855005	0.345903581393784	0.305806769460526	0.31788387731949	38.8117016893284	23549	60675	75.8297185513971	15034	19826	3.78679172645505	1082	28573	0.05	9606	Homo sapiens
SRX562110	5617379.35700498	0.7922649	0.798100548479982	0.628950395248345	0.651197447534861	37.4618871034199	22730	60675	73.6608493896903	14604	19826	3.67129807860568	1049	28573	0.05	9606	Homo sapiens
SRX595438	5617379.35700498	0.3740314	0.375783545330465	0.342908799986883	0.350719429794986	38.4672435105068	23340	60675	75.2093210935136	14911	19826	3.75879326637035	1074	28573	0.05	9606	Homo sapiens
SRX583583	5617379.35700498	0.552231	0.554630467166945	0.480132876022008	0.492568513142109	38.3617634940255	23276	60675	75.3051548471704	14930	19826	3.75179365134918	1072	28573	0.05	9606	Homo sapiens
SRX628087	5617379.35700498	0.403294	0.404730704730224	0.286759597827776	0.291433020546035	39.9901112484549	24264	60675	78.7602138605871	15615	19826	3.92328421936793	1121	28573	0.05	9606	Homo sapiens
SRX261250	5617379.35700498	0.320742	0.322781993338375	0.236667662723445	0.24147968785151	38.8496085702513	23572	60675	76.8939776051649	15245	19826	3.83228922409267	1095	28573	0.05	9606	Homo sapiens
SRX260694	5617379.35700498	0.732491	0.736782601924009	0.534635732651039	0.548550930467381	37.6596621343222	22850	60675	73.791990315747	14630	19826	3.68879711615861	1054	28573	0.05	9606	Homo sapiens
