id	call
ENSMUSG00000009210	absent
ENSMUSG00000040528	absent
ENSMUSG00000018372	absent
ENSMUSG00000078607	absent
ENSMUSG00000020721	absent
ENSMUSG00000020722	absent
ENSMUSG00000020723	absent
ENSMUSG00000040373	absent
ENSMUSG00000020728	absent
ENSMUSG00000000142	absent
ENSMUSG00000078605	absent
ENSMUSG00000020599	absent
ENSMUSG00000045065	absent
ENSMUSG00000020617	absent
ENSMUSG00000041797	absent
ENSMUSG00000051497	absent
ENSMUSG00000041695	absent
ENSMUSG00000047904	absent
ENSMUSG00000041623	absent
ENSMUSG00000041592	absent
ENSMUSG00000034706	absent
ENSMUSG00000010021	absent
ENSMUSG00000000202	absent
ENSMUSG00000034677	absent
ENSMUSG00000063193	absent
ENSMUSG00000058728	absent
ENSMUSG00000089753	absent
ENSMUSG00000069609	absent
ENSMUSG00000089722	absent
ENSMUSG00000069607	absent
ENSMUSG00000048498	absent
ENSMUSG00000020732	absent
ENSMUSG00000047798	absent
ENSMUSG00000020734	absent
ENSMUSG00000050201	absent
ENSMUSG00000045288	absent
ENSMUSG00000018862	absent
ENSMUSG00000034586	absent
ENSMUSG00000050910	absent
ENSMUSG00000070332	absent
ENSMUSG00000057219	absent
ENSMUSG00000020781	absent
ENSMUSG00000034427	absent
ENSMUSG00000048442	absent
ENSMUSG00000075420	absent
ENSMUSG00000020758	absent
ENSMUSG00000016559	absent
ENSMUSG00000020770	absent
ENSMUSG00000057948	absent
ENSMUSG00000020776	absent
ENSMUSG00000020778	absent
ENSMUSG00000034282	absent
ENSMUSG00000020793	absent
ENSMUSG00000034227	absent
ENSMUSG00000052949	absent
ENSMUSG00000070331	absent
ENSMUSG00000061878	absent
ENSMUSG00000020804	absent
ENSMUSG00000075410	absent
ENSMUSG00000057286	absent
ENSMUSG00000110170	absent
ENSMUSG00000009588	absent
ENSMUSG00000020814	absent
ENSMUSG00000043857	absent
ENSMUSG00000069588	absent
ENSMUSG00000025571	absent
ENSMUSG00000025572	absent
ENSMUSG00000050106	absent
ENSMUSG00000025573	absent
ENSMUSG00000093485	absent
ENSMUSG00000017716	absent
ENSMUSG00000070330	absent
ENSMUSG00000033987	absent
ENSMUSG00000076433	absent
ENSMUSG00000033857	absent
ENSMUSG00000025576	absent
ENSMUSG00000046697	absent
ENSMUSG00000025577	absent
ENSMUSG00000039989	absent
ENSMUSG00000039976	absent
ENSMUSG00000039963	absent
ENSMUSG00000013483	absent
ENSMUSG00000025582	absent
ENSMUSG00000025375	absent
ENSMUSG00000039781	absent
ENSMUSG00000039741	absent
ENSMUSG00000025380	absent
ENSMUSG00000025384	absent
ENSMUSG00000039691	absent
ENSMUSG00000025386	absent
ENSMUSG00000025129	absent
ENSMUSG00000044034	absent
ENSMUSG00000025140	absent
ENSMUSG00000025141	absent
ENSMUSG00000025145	absent
ENSMUSG00000018012	absent
ENSMUSG00000025150	absent
ENSMUSG00000078249	absent
ENSMUSG00000048445	absent
ENSMUSG00000025161	absent
ENSMUSG00000025163	absent
ENSMUSG00000039364	absent
ENSMUSG00000025165	absent
ENSMUSG00000039337	absent
ENSMUSG00000039329	absent
ENSMUSG00000039321	absent
ENSMUSG00000039307	absent
ENSMUSG00000039275	absent
ENSMUSG00000025170	absent
ENSMUSG00000046605	absent
ENSMUSG00000039208	absent
ENSMUSG00000039198	absent
ENSMUSG00000063130	absent
ENSMUSG00000033765	absent
ENSMUSG00000099269	absent
ENSMUSG00000021216	absent
ENSMUSG00000044988	absent
ENSMUSG00000021214	absent
ENSMUSG00000021207	absent
ENSMUSG00000021196	absent
ENSMUSG00000052551	absent
ENSMUSG00000021148	absent
ENSMUSG00000033520	absent
ENSMUSG00000021156	absent
ENSMUSG00000046159	absent
ENSMUSG00000021313	absent
ENSMUSG00000052374	absent
ENSMUSG00000095105	absent
ENSMUSG00000056457	absent
ENSMUSG00000079092	absent
ENSMUSG00000055360	absent
ENSMUSG00000021306	absent
ENSMUSG00000021303	absent
ENSMUSG00000021301	absent
ENSMUSG00000021318	absent
ENSMUSG00000009734	absent
ENSMUSG00000021314	absent
ENSMUSG00000002808	absent
ENSMUSG00000021319	absent
ENSMUSG00000041138	absent
ENSMUSG00000047462	absent
ENSMUSG00000053101	absent
ENSMUSG00000041112	absent
ENSMUSG00000021322	absent
ENSMUSG00000042869	absent
ENSMUSG00000060404	absent
ENSMUSG00000071522	absent
ENSMUSG00000045474	absent
ENSMUSG00000004344	absent
ENSMUSG00000004341	absent
ENSMUSG00000045508	absent
ENSMUSG00000036721	absent
ENSMUSG00000055313	absent
ENSMUSG00000059395	absent
ENSMUSG00000054931	absent
ENSMUSG00000078139	absent
ENSMUSG00000079941	absent
ENSMUSG00000063894	absent
ENSMUSG00000048996	absent
ENSMUSG00000054890	absent
ENSMUSG00000046016	absent
ENSMUSG00000051258	absent
ENSMUSG00000036658	absent
ENSMUSG00000049737	absent
ENSMUSG00000108534	absent
ENSMUSG00000108674	absent
ENSMUSG00000094338	absent
ENSMUSG00000071516	absent
ENSMUSG00000101355	absent
ENSMUSG00000114279	absent
ENSMUSG00000064288	absent
ENSMUSG00000095217	absent
ENSMUSG00000101972	absent
ENSMUSG00000069309	absent
ENSMUSG00000069308	absent
ENSMUSG00000069307	absent
ENSMUSG00000094248	absent
ENSMUSG00000069306	absent
ENSMUSG00000069303	absent
ENSMUSG00000006720	absent
ENSMUSG00000016982	absent
ENSMUSG00000006179	absent
ENSMUSG00000069302	absent
ENSMUSG00000060639	absent
ENSMUSG00000069301	absent
ENSMUSG00000069299	absent
ENSMUSG00000099611	absent
ENSMUSG00000095916	absent
ENSMUSG00000099787	absent
ENSMUSG00000046932	absent
ENSMUSG00000069297	absent
ENSMUSG00000069296	absent
ENSMUSG00000069295	absent
ENSMUSG00000069294	absent
ENSMUSG00000095125	absent
ENSMUSG00000069292	absent
ENSMUSG00000101073	absent
ENSMUSG00000094898	absent
ENSMUSG00000094379	absent
ENSMUSG00000069289	absent
ENSMUSG00000094637	absent
ENSMUSG00000100296	absent
ENSMUSG00000101578	absent
ENSMUSG00000084136	absent
ENSMUSG00000071493	absent
ENSMUSG00000071491	absent
ENSMUSG00000061296	absent
ENSMUSG00000063998	absent
ENSMUSG00000071490	absent
ENSMUSG00000060024	absent
ENSMUSG00000061829	absent
ENSMUSG00000099917	absent
ENSMUSG00000115697	absent
ENSMUSG00000116057	absent
ENSMUSG00000115791	absent
ENSMUSG00000115020	absent
ENSMUSG00000061376	absent
ENSMUSG00000096099	absent
ENSMUSG00000082316	absent
ENSMUSG00000061022	absent
ENSMUSG00000069280	absent
ENSMUSG00000046351	absent
ENSMUSG00000000706	absent
ENSMUSG00000053216	absent
ENSMUSG00000099517	absent
ENSMUSG00000114456	absent
ENSMUSG00000100210	absent
ENSMUSG00000069273	absent
ENSMUSG00000069272	absent
ENSMUSG00000069268	absent
ENSMUSG00000099583	absent
ENSMUSG00000069270	absent
ENSMUSG00000036211	absent
ENSMUSG00000064140	absent
ENSMUSG00000021335	absent
ENSMUSG00000050799	absent
ENSMUSG00000060081	absent
ENSMUSG00000021337	absent
ENSMUSG00000021338	absent
ENSMUSG00000036006	absent
ENSMUSG00000085861	absent
ENSMUSG00000006711	absent
ENSMUSG00000035910	absent
ENSMUSG00000048978	absent
ENSMUSG00000045835	absent
ENSMUSG00000021342	absent
ENSMUSG00000057170	absent
ENSMUSG00000062737	absent
ENSMUSG00000062201	absent
ENSMUSG00000017922	absent
ENSMUSG00000038891	absent
ENSMUSG00000038883	absent
ENSMUSG00000069259	absent
ENSMUSG00000018259	absent
ENSMUSG00000069258	absent
ENSMUSG00000021345	absent
ENSMUSG00000021346	absent
ENSMUSG00000006490	absent
ENSMUSG00000019756	absent
ENSMUSG00000021347	absent
ENSMUSG00000006488	absent
ENSMUSG00000046899	absent
ENSMUSG00000021348	absent
ENSMUSG00000060738	absent
ENSMUSG00000022886	absent
ENSMUSG00000062551	absent
ENSMUSG00000005891	absent
ENSMUSG00000017064	absent
ENSMUSG00000113061	absent
ENSMUSG00000076431	absent
ENSMUSG00000038732	absent
ENSMUSG00000021356	absent
ENSMUSG00000076430	absent
ENSMUSG00000090863	absent
ENSMUSG00000038402	absent
ENSMUSG00000050295	absent
ENSMUSG00000038372	absent
ENSMUSG00000044951	absent
ENSMUSG00000079049	absent
ENSMUSG00000042842	absent
ENSMUSG00000021403	absent
ENSMUSG00000051029	absent
ENSMUSG00000021404	absent
ENSMUSG00000054266	absent
ENSMUSG00000062342	absent
ENSMUSG00000038327	absent
ENSMUSG00000071452	absent
ENSMUSG00000057726	absent
ENSMUSG00000047889	absent
ENSMUSG00000069248	absent
ENSMUSG00000052180	absent
ENSMUSG00000045136	absent
ENSMUSG00000071451	absent
ENSMUSG00000038246	absent
ENSMUSG00000021414	absent
ENSMUSG00000021415	absent
ENSMUSG00000021416	absent
ENSMUSG00000059288	absent
ENSMUSG00000050423	absent
ENSMUSG00000039109	absent
ENSMUSG00000044566	absent
ENSMUSG00000054889	absent
ENSMUSG00000039004	absent
ENSMUSG00000047094	absent
ENSMUSG00000021359	absent
ENSMUSG00000021363	absent
ENSMUSG00000021362	absent
ENSMUSG00000038651	absent
ENSMUSG00000090853	absent
ENSMUSG00000021365	absent
ENSMUSG00000087370	absent
ENSMUSG00000021366	absent
ENSMUSG00000021367	absent
ENSMUSG00000054728	absent
ENSMUSG00000051335	absent
ENSMUSG00000044164	absent
ENSMUSG00000015396	absent
ENSMUSG00000000253	absent
ENSMUSG00000046876	absent
ENSMUSG00000063529	absent
ENSMUSG00000038132	absent
ENSMUSG00000021373	absent
ENSMUSG00000021375	absent
ENSMUSG00000044231	absent
ENSMUSG00000021379	absent
ENSMUSG00000050954	absent
ENSMUSG00000053181	absent
ENSMUSG00000038042	absent
ENSMUSG00000021381	absent
ENSMUSG00000037989	absent
ENSMUSG00000021384	absent
ENSMUSG00000037946	absent
ENSMUSG00000021391	absent
ENSMUSG00000113255	absent
ENSMUSG00000043631	absent
ENSMUSG00000021388	absent
ENSMUSG00000114073	absent
ENSMUSG00000095300	absent
ENSMUSG00000037816	absent
ENSMUSG00000114559	absent
ENSMUSG00000071909	absent
ENSMUSG00000096641	absent
ENSMUSG00000094918	absent
ENSMUSG00000021396	absent
ENSMUSG00000067586	absent
ENSMUSG00000021448	absent
ENSMUSG00000035139	absent
ENSMUSG00000021451	absent
ENSMUSG00000047842	absent
ENSMUSG00000021457	absent
ENSMUSG00000021464	absent
ENSMUSG00000021469	absent
ENSMUSG00000021478	absent
ENSMUSG00000034987	absent
ENSMUSG00000025867	absent
ENSMUSG00000043183	absent
ENSMUSG00000025870	absent
ENSMUSG00000034918	absent
ENSMUSG00000069227	absent
ENSMUSG00000034891	absent
ENSMUSG00000074895	absent
ENSMUSG00000025875	absent
ENSMUSG00000025876	absent
ENSMUSG00000025877	absent
ENSMUSG00000021481	absent
ENSMUSG00000091768	absent
ENSMUSG00000021485	absent
ENSMUSG00000052087	absent
ENSMUSG00000021490	absent
ENSMUSG00000044444	absent
ENSMUSG00000074886	absent
ENSMUSG00000034686	absent
ENSMUSG00000034675	absent
ENSMUSG00000035711	absent
ENSMUSG00000021495	absent
ENSMUSG00000021499	absent
ENSMUSG00000021506	absent
ENSMUSG00000049625	absent
ENSMUSG00000048904	absent
ENSMUSG00000110477	absent
ENSMUSG00000021538	absent
ENSMUSG00000035509	absent
ENSMUSG00000110086	absent
ENSMUSG00000021541	absent
ENSMUSG00000056222	absent
ENSMUSG00000007836	absent
ENSMUSG00000060176	absent
ENSMUSG00000021553	absent
ENSMUSG00000055254	absent
ENSMUSG00000021557	absent
ENSMUSG00000049902	absent
ENSMUSG00000050876	absent
ENSMUSG00000091311	absent
ENSMUSG00000043986	absent
ENSMUSG00000051054	absent
ENSMUSG00000114763	absent
ENSMUSG00000052957	absent
ENSMUSG00000042243	absent
ENSMUSG00000056728	absent
ENSMUSG00000050345	absent
ENSMUSG00000114635	absent
ENSMUSG00000114487	absent
ENSMUSG00000114432	absent
ENSMUSG00000062705	absent
ENSMUSG00000033834	absent
ENSMUSG00000055298	absent
ENSMUSG00000021439	absent
ENSMUSG00000055679	absent
ENSMUSG00000021441	absent
ENSMUSG00000057446	absent
ENSMUSG00000114473	absent
ENSMUSG00000021440	absent
ENSMUSG00000074871	absent
ENSMUSG00000114904	absent
ENSMUSG00000074870	absent
ENSMUSG00000074867	absent
ENSMUSG00000094942	absent
ENSMUSG00000113450	absent
ENSMUSG00000055228	absent
ENSMUSG00000074865	absent
ENSMUSG00000072066	absent
ENSMUSG00000074863	absent
ENSMUSG00000091183	absent
ENSMUSG00000021456	absent
ENSMUSG00000021458	absent
ENSMUSG00000021461	absent
ENSMUSG00000021466	absent
ENSMUSG00000021470	absent
ENSMUSG00000033122	absent
ENSMUSG00000096537	absent
ENSMUSG00000033063	absent
ENSMUSG00000056223	absent
ENSMUSG00000074849	absent
ENSMUSG00000090658	absent
ENSMUSG00000108426	absent
ENSMUSG00000049806	absent
ENSMUSG00000032999	absent
ENSMUSG00000074847	absent
ENSMUSG00000063905	absent
ENSMUSG00000095909	absent
ENSMUSG00000091347	absent
ENSMUSG00000074832	absent
ENSMUSG00000074826	absent
ENSMUSG00000090641	absent
ENSMUSG00000058883	absent
ENSMUSG00000100235	absent
ENSMUSG00000074824	absent
ENSMUSG00000057396	absent
ENSMUSG00000058900	absent
ENSMUSG00000051037	absent
ENSMUSG00000055480	absent
ENSMUSG00000055341	absent
ENSMUSG00000057842	absent
ENSMUSG00000098781	absent
ENSMUSG00000098905	absent
ENSMUSG00000098692	absent
ENSMUSG00000078995	absent
ENSMUSG00000078994	absent
ENSMUSG00000055560	absent
ENSMUSG00000097565	absent
ENSMUSG00000058093	absent
ENSMUSG00000114923	absent
ENSMUSG00000021510	absent
ENSMUSG00000048280	absent
ENSMUSG00000071281	absent
ENSMUSG00000058331	absent
ENSMUSG00000090659	absent
ENSMUSG00000030446	absent
ENSMUSG00000058246	absent
ENSMUSG00000064063	absent
ENSMUSG00000021534	absent
ENSMUSG00000021536	absent
ENSMUSG00000052981	absent
ENSMUSG00000034525	absent
ENSMUSG00000049538	absent
ENSMUSG00000060969	absent
ENSMUSG00000001504	absent
ENSMUSG00000021604	absent
ENSMUSG00000021608	absent
ENSMUSG00000021609	absent
ENSMUSG00000021611	absent
ENSMUSG00000021612	absent
ENSMUSG00000021565	absent
ENSMUSG00000021567	absent
ENSMUSG00000021569	absent
ENSMUSG00000069189	absent
ENSMUSG00000021572	absent
ENSMUSG00000036123	absent
ENSMUSG00000021575	absent
ENSMUSG00000021579	absent
ENSMUSG00000069184	absent
ENSMUSG00000062382	absent
ENSMUSG00000021587	absent
ENSMUSG00000021589	absent
ENSMUSG00000021590	absent
ENSMUSG00000043190	absent
ENSMUSG00000045509	absent
ENSMUSG00000109228	absent
ENSMUSG00000021596	absent
ENSMUSG00000021597	absent
ENSMUSG00000071252	absent
ENSMUSG00000093668	absent
ENSMUSG00000069171	absent
ENSMUSG00000069170	absent
ENSMUSG00000035834	absent
ENSMUSG00000005583	absent
ENSMUSG00000034488	absent
ENSMUSG00000021613	absent
ENSMUSG00000021614	absent
ENSMUSG00000078958	absent
ENSMUSG00000003992	absent
ENSMUSG00000021622	absent
ENSMUSG00000021708	absent
ENSMUSG00000100622	absent
ENSMUSG00000045034	absent
ENSMUSG00000046957	absent
ENSMUSG00000021702	absent
ENSMUSG00000021704	absent
ENSMUSG00000047419	absent
ENSMUSG00000007617	absent
ENSMUSG00000021685	absent
ENSMUSG00000021684	absent
ENSMUSG00000041995	absent
ENSMUSG00000021680	absent
ENSMUSG00000021679	absent
ENSMUSG00000021678	absent
ENSMUSG00000021675	absent
ENSMUSG00000051111	absent
ENSMUSG00000114133	absent
ENSMUSG00000099115	absent
ENSMUSG00000021671	absent
ENSMUSG00000047117	absent
ENSMUSG00000091109	absent
ENSMUSG00000109561	absent
ENSMUSG00000052075	absent
ENSMUSG00000041817	absent
ENSMUSG00000057762	absent
ENSMUSG00000041773	absent
ENSMUSG00000069117	absent
ENSMUSG00000021662	absent
ENSMUSG00000096330	absent
ENSMUSG00000078302	absent
ENSMUSG00000092116	absent
ENSMUSG00000046082	absent
ENSMUSG00000052485	absent
ENSMUSG00000045022	absent
ENSMUSG00000050919	absent
ENSMUSG00000052727	absent
ENSMUSG00000021647	absent
ENSMUSG00000049658	absent
ENSMUSG00000071203	absent
ENSMUSG00000078942	absent
ENSMUSG00000021640	absent
ENSMUSG00000045273	absent
ENSMUSG00000041431	absent
ENSMUSG00000021624	absent
ENSMUSG00000034751	absent
ENSMUSG00000042743	absent
ENSMUSG00000118537	absent
ENSMUSG00000021714	absent
ENSMUSG00000046169	absent
ENSMUSG00000042655	absent
ENSMUSG00000021719	absent
ENSMUSG00000021718	absent
ENSMUSG00000021720	absent
ENSMUSG00000021721	absent
ENSMUSG00000032846	absent
ENSMUSG00000021694	absent
ENSMUSG00000021696	absent
ENSMUSG00000021697	absent
ENSMUSG00000021699	absent
ENSMUSG00000021700	absent
ENSMUSG00000046006	absent
ENSMUSG00000055194	absent
ENSMUSG00000116016	absent
ENSMUSG00000067122	absent
ENSMUSG00000049985	absent
ENSMUSG00000050377	absent
ENSMUSG00000021758	absent
ENSMUSG00000042417	absent
ENSMUSG00000074651	absent
ENSMUSG00000078926	absent
ENSMUSG00000021760	absent
ENSMUSG00000023132	absent
ENSMUSG00000042385	absent
ENSMUSG00000021763	absent
ENSMUSG00000051456	absent
ENSMUSG00000015533	absent
ENSMUSG00000114470	absent
ENSMUSG00000042258	absent
ENSMUSG00000021725	absent
ENSMUSG00000021728	absent
ENSMUSG00000021730	absent
ENSMUSG00000021732	absent
ENSMUSG00000025453	absent
ENSMUSG00000116207	absent
ENSMUSG00000074634	absent
ENSMUSG00000074715	absent
ENSMUSG00000095930	absent
ENSMUSG00000094237	absent
ENSMUSG00000095514	absent
ENSMUSG00000096284	absent
ENSMUSG00000096175	absent
ENSMUSG00000078537	absent
ENSMUSG00000095029	absent
ENSMUSG00000095609	absent
ENSMUSG00000096323	absent
ENSMUSG00000095653	absent
ENSMUSG00000094027	absent
ENSMUSG00000063846	absent
ENSMUSG00000095071	absent
ENSMUSG00000094796	absent
ENSMUSG00000095821	absent
ENSMUSG00000020668	absent
ENSMUSG00000020661	absent
ENSMUSG00000020660	absent
ENSMUSG00000020658	absent
ENSMUSG00000020657	absent
ENSMUSG00000020654	absent
ENSMUSG00000020652	absent
ENSMUSG00000079177	absent
ENSMUSG00000050545	absent
ENSMUSG00000020639	absent
ENSMUSG00000020635	absent
ENSMUSG00000037336	absent
ENSMUSG00000020627	absent
ENSMUSG00000037660	absent
ENSMUSG00000054364	absent
ENSMUSG00000020600	absent
ENSMUSG00000020583	absent
ENSMUSG00000066643	absent
ENSMUSG00000048387	absent
ENSMUSG00000020622	absent
ENSMUSG00000043673	absent
ENSMUSG00000047002	absent
ENSMUSG00000051235	absent
ENSMUSG00000054459	absent
ENSMUSG00000086022	absent
ENSMUSG00000037169	absent
ENSMUSG00000020607	absent
ENSMUSG00000020601	absent
ENSMUSG00000020591	absent
ENSMUSG00000036523	absent
ENSMUSG00000045679	absent
ENSMUSG00000071398	absent
ENSMUSG00000051726	absent
ENSMUSG00000020566	absent
ENSMUSG00000073197	absent
ENSMUSG00000095470	absent
ENSMUSG00000073158	absent
ENSMUSG00000020656	absent
ENSMUSG00000020646	absent
ENSMUSG00000020642	absent
ENSMUSG00000063632	absent
ENSMUSG00000020633	absent
ENSMUSG00000020636	absent
ENSMUSG00000020630	absent
ENSMUSG00000061911	absent
ENSMUSG00000020673	absent
ENSMUSG00000054204	absent
ENSMUSG00000020669	absent
ENSMUSG00000036136	absent
ENSMUSG00000112187	absent
ENSMUSG00000001225	absent
ENSMUSG00000020651	absent
ENSMUSG00000044067	absent
ENSMUSG00000002997	absent
ENSMUSG00000020573	absent
ENSMUSG00000090946	absent
ENSMUSG00000035860	absent
ENSMUSG00000020562	absent
ENSMUSG00000046518	absent
ENSMUSG00000035799	absent
ENSMUSG00000004698	absent
ENSMUSG00000092305	absent
ENSMUSG00000036231	absent
ENSMUSG00000020581	absent
ENSMUSG00000020577	absent
ENSMUSG00000020545	absent
ENSMUSG00000036169	absent
ENSMUSG00000043153	absent
ENSMUSG00000036144	absent
ENSMUSG00000036095	absent
ENSMUSG00000004151	absent
ENSMUSG00000002565	absent
ENSMUSG00000071342	absent
ENSMUSG00000001627	absent
ENSMUSG00000036295	absent
ENSMUSG00000020598	absent
ENSMUSG00000021047	absent
ENSMUSG00000020950	absent
ENSMUSG00000089922	absent
ENSMUSG00000002688	absent
ENSMUSG00000035293	absent
ENSMUSG00000020953	absent
ENSMUSG00000035148	absent
ENSMUSG00000061603	absent
ENSMUSG00000021010	absent
ENSMUSG00000092233	absent
ENSMUSG00000073079	absent
ENSMUSG00000095595	absent
ENSMUSG00000112449	absent
ENSMUSG00000094103	absent
ENSMUSG00000063129	absent
ENSMUSG00000045440	absent
ENSMUSG00000021027	absent
ENSMUSG00000001496	absent
ENSMUSG00000058669	absent
ENSMUSG00000001497	absent
ENSMUSG00000047022	absent
ENSMUSG00000046782	absent
ENSMUSG00000035431	absent
ENSMUSG00000045930	absent
ENSMUSG00000035653	absent
ENSMUSG00000043060	absent
ENSMUSG00000047227	absent
ENSMUSG00000055884	absent
ENSMUSG00000047534	absent
ENSMUSG00000035560	absent
ENSMUSG00000060499	absent
ENSMUSG00000034912	absent
ENSMUSG00000034883	absent
ENSMUSG00000113149	absent
ENSMUSG00000020973	absent
ENSMUSG00000113786	absent
ENSMUSG00000020974	absent
ENSMUSG00000051890	absent
ENSMUSG00000049882	absent
ENSMUSG00000034801	absent
ENSMUSG00000020990	absent
ENSMUSG00000021066	absent
ENSMUSG00000021067	absent
ENSMUSG00000021068	absent
ENSMUSG00000090121	absent
ENSMUSG00000021071	absent
ENSMUSG00000048285	absent
ENSMUSG00000021078	absent
ENSMUSG00000034601	absent
ENSMUSG00000044548	absent
ENSMUSG00000043398	absent
ENSMUSG00000021086	absent
ENSMUSG00000021087	absent
ENSMUSG00000021090	absent
ENSMUSG00000034501	absent
ENSMUSG00000109482	absent
ENSMUSG00000021098	absent
ENSMUSG00000021099	absent
ENSMUSG00000051367	absent
ENSMUSG00000034460	absent
ENSMUSG00000044712	absent
ENSMUSG00000034435	absent
ENSMUSG00000021108	absent
ENSMUSG00000114046	absent
ENSMUSG00000044912	absent
ENSMUSG00000079061	absent
ENSMUSG00000034402	absent
ENSMUSG00000046768	absent
ENSMUSG00000048982	absent
ENSMUSG00000118552	absent
ENSMUSG00000063450	absent
ENSMUSG00000021055	absent
ENSMUSG00000021056	absent
ENSMUSG00000021057	absent
ENSMUSG00000056459	absent
ENSMUSG00000059970	absent
ENSMUSG00000052221	absent
ENSMUSG00000021061	absent
ENSMUSG00000042808	absent
ENSMUSG00000021062	absent
ENSMUSG00000021065	absent
ENSMUSG00000099418	absent
ENSMUSG00000056987	absent
ENSMUSG00000021118	absent
ENSMUSG00000046157	absent
ENSMUSG00000060716	absent
ENSMUSG00000021125	absent
ENSMUSG00000021123	absent
ENSMUSG00000059060	absent
ENSMUSG00000021130	absent
ENSMUSG00000066438	absent
ENSMUSG00000062961	absent
ENSMUSG00000079055	absent
ENSMUSG00000021139	absent
ENSMUSG00000072974	absent
ENSMUSG00000072972	absent
ENSMUSG00000008438	absent
ENSMUSG00000042734	absent
ENSMUSG00000042724	absent
ENSMUSG00000021140	absent
ENSMUSG00000042700	absent
ENSMUSG00000021219	absent
ENSMUSG00000021221	absent
ENSMUSG00000021222	absent
ENSMUSG00000021223	absent
ENSMUSG00000090843	absent
ENSMUSG00000113475	absent
ENSMUSG00000042540	absent
ENSMUSG00000043487	absent
ENSMUSG00000042523	absent
ENSMUSG00000054383	absent
ENSMUSG00000042507	absent
ENSMUSG00000021234	absent
ENSMUSG00000057265	absent
ENSMUSG00000021239	absent
ENSMUSG00000071235	absent
ENSMUSG00000071234	absent
ENSMUSG00000002020	absent
ENSMUSG00000042320	absent
ENSMUSG00000019235	absent
ENSMUSG00000004791	absent
ENSMUSG00000021245	absent
ENSMUSG00000045064	absent
ENSMUSG00000021250	absent
ENSMUSG00000034271	absent
ENSMUSG00000034266	absent
ENSMUSG00000034258	absent
ENSMUSG00000012609	absent
ENSMUSG00000021253	absent
ENSMUSG00000021255	absent
ENSMUSG00000021256	absent
ENSMUSG00000021257	absent
ENSMUSG00000059114	absent
ENSMUSG00000048483	absent
ENSMUSG00000034145	absent
ENSMUSG00000021032	absent
ENSMUSG00000034111	absent
ENSMUSG00000090812	absent
ENSMUSG00000072919	absent
ENSMUSG00000050671	absent
ENSMUSG00000079036	absent
ENSMUSG00000113805	absent
ENSMUSG00000079034	absent
ENSMUSG00000096576	absent
ENSMUSG00000092019	absent
ENSMUSG00000113489	absent
ENSMUSG00000095724	absent
ENSMUSG00000113201	absent
ENSMUSG00000079031	absent
ENSMUSG00000113951	absent
ENSMUSG00000072905	absent
ENSMUSG00000113971	absent
ENSMUSG00000096619	absent
ENSMUSG00000096276	absent
ENSMUSG00000096049	absent
ENSMUSG00000096803	absent
ENSMUSG00000095717	absent
ENSMUSG00000114075	absent
ENSMUSG00000066027	absent
ENSMUSG00000095799	absent
ENSMUSG00000079029	absent
ENSMUSG00000093847	absent
ENSMUSG00000066392	absent
ENSMUSG00000007682	absent
ENSMUSG00000061533	absent
ENSMUSG00000020963	absent
ENSMUSG00000020961	absent
ENSMUSG00000047414	absent
ENSMUSG00000021886	absent
ENSMUSG00000033854	absent
ENSMUSG00000021007	absent
ENSMUSG00000051166	absent
ENSMUSG00000021013	absent
ENSMUSG00000021176	absent
ENSMUSG00000021177	absent
ENSMUSG00000045404	absent
ENSMUSG00000033530	absent
ENSMUSG00000021180	absent
ENSMUSG00000047415	absent
ENSMUSG00000021182	absent
ENSMUSG00000047014	absent
ENSMUSG00000021187	absent
ENSMUSG00000113902	absent
ENSMUSG00000041771	absent
ENSMUSG00000021194	absent
ENSMUSG00000098530	absent
ENSMUSG00000041716	absent
ENSMUSG00000096458	absent
ENSMUSG00000041702	absent
ENSMUSG00000043319	absent
ENSMUSG00000021198	absent
ENSMUSG00000041669	absent
ENSMUSG00000096753	absent
ENSMUSG00000021200	absent
ENSMUSG00000021203	absent
ENSMUSG00000064215	absent
ENSMUSG00000021209	absent
ENSMUSG00000071179	absent
ENSMUSG00000021081	absent
ENSMUSG00000058260	absent
ENSMUSG00000041550	absent
ENSMUSG00000041536	absent
ENSMUSG00000079014	absent
ENSMUSG00000079013	absent
ENSMUSG00000058207	absent
ENSMUSG00000079012	absent
ENSMUSG00000021095	absent
ENSMUSG00000054150	absent
ENSMUSG00000060863	absent
ENSMUSG00000066359	absent
ENSMUSG00000000701	absent
ENSMUSG00000068940	absent
ENSMUSG00000079007	absent
ENSMUSG00000041359	absent
ENSMUSG00000097929	absent
ENSMUSG00000094910	absent
ENSMUSG00000021070	absent
ENSMUSG00000041347	absent
ENSMUSG00000041323	absent
ENSMUSG00000048251	absent
ENSMUSG00000021260	absent
ENSMUSG00000021259	absent
ENSMUSG00000058070	absent
ENSMUSG00000021263	absent
ENSMUSG00000021265	absent
ENSMUSG00000040877	absent
ENSMUSG00000040867	absent
ENSMUSG00000040856	absent
ENSMUSG00000085925	absent
ENSMUSG00000075707	absent
ENSMUSG00000056508	absent
ENSMUSG00000056458	absent
ENSMUSG00000021275	absent
ENSMUSG00000037904	absent
ENSMUSG00000083193	absent
ENSMUSG00000021277	absent
ENSMUSG00000021278	absent
ENSMUSG00000087075	absent
ENSMUSG00000021280	absent
ENSMUSG00000010529	absent
ENSMUSG00000021287	absent
ENSMUSG00000054003	absent
ENSMUSG00000091402	absent
ENSMUSG00000021294	absent
