id	minimum_qValue	call
ENSG00000180389	1	absent
ENSG00000180398	3.22646415883658e-11	present
ENSG00000180409	0.269340202152589	absent
ENSG00000180422	0.00514334006257565	absent
ENSG00000180423	0.000121085882569955	absent
ENSG00000180424	0.3666648275504	absent
ENSG00000180425	1.18450900134771e-09	present
ENSG00000180432	0.0243703486224699	absent
ENSG00000180433	0.182036784020007	absent
ENSG00000180437	0.116780095450051	absent
ENSG00000180438	0.00120342360481454	absent
ENSG00000180440	9.20114191420608e-11	present
ENSG00000180447	9.20114191420608e-11	present
ENSG00000180448	3.53953942126559e-11	present
ENSG00000180458	0.0119154001882686	absent
ENSG00000180475	0.0067751878713306	absent
ENSG00000180479	3.22646415883658e-11	present
ENSG00000180481	0.000238086615927043	absent
ENSG00000180483	0.00589310726322374	absent
ENSG00000180488	3.22646415883658e-11	present
ENSG00000180509	1.31214089614916e-09	present
ENSG00000180525	0.00348935008305332	absent
ENSG00000180530	3.22646415883658e-11	present
ENSG00000180532	0.000976693655947939	absent
ENSG00000180535	0.000435688144084087	absent
ENSG00000180537	5.50711630302439e-08	present
ENSG00000180539	0.000668500302780629	absent
ENSG00000180543	3.22646415883658e-11	present
ENSG00000180549	0.000926804130661617	absent
ENSG00000180573	3.22646415883658e-11	present
ENSG00000180574	8.31406897437117e-05	absent
ENSG00000180581	2.40484481241095e-09	present
ENSG00000180592	0.000164470537424184	absent
ENSG00000180596	3.22646415883658e-11	present
ENSG00000180610	0.00908345436529073	absent
ENSG00000180611	1.80073273381693e-09	present
ENSG00000180613	0.278018664764298	absent
ENSG00000180616	0.000267332155556521	absent
ENSG00000180626	3.22646415883658e-11	present
ENSG00000180628	3.22646415883658e-11	present
ENSG00000180638	0.00425448298957517	absent
ENSG00000180644	3.53953942126559e-11	present
ENSG00000180658	0.00126145169444137	absent
ENSG00000180660	0.00448867635573221	absent
ENSG00000180662	0.00666534930030544	absent
ENSG00000180663	0.111838937505892	absent
ENSG00000180667	3.22646415883658e-11	present
ENSG00000180673	0.369244674348426	absent
ENSG00000180694	3.22646415883658e-11	present
ENSG00000180697	0.031733084315843	absent
ENSG00000180708	0.381141251149906	absent
ENSG00000180712	0.000649694117843702	absent
ENSG00000180714	0.194408945783913	absent
ENSG00000180720	0.00453129119095899	absent
ENSG00000180723	0.121716783530452	absent
ENSG00000180730	3.22646415883658e-11	present
ENSG00000180739	3.77693492000051e-06	present
ENSG00000180745	0.0137036805694187	absent
ENSG00000180747	3.22646415883658e-11	present
ENSG00000180758	1.31214089614916e-09	present
ENSG00000180764	0.00181049985480565	absent
ENSG00000180767	0.00232889522588579	absent
ENSG00000180769	1.31214089614916e-09	present
ENSG00000180770	0.335192316995132	absent
ENSG00000180772	9.20114191420608e-11	present
ENSG00000180773	1.01250004310783e-09	present
ENSG00000180776	3.22646415883658e-11	present
ENSG00000180777	0.0139643420642804	absent
ENSG00000180785	0.00617649194574563	absent
ENSG00000180787	1.18450900134771e-09	present
ENSG00000180801	1.80073273381693e-09	present
ENSG00000180803	0.0242130747058625	absent
ENSG00000180806	0.00107269790535189	absent
ENSG00000180815	0.000565204061470716	absent
ENSG00000180817	3.22646415883658e-11	present
ENSG00000180818	0.0576431634559146	absent
ENSG00000180822	9.20114191420608e-11	present
ENSG00000180828	6.54320959513155e-05	absent
ENSG00000180834	7.4817226397924e-05	absent
ENSG00000180846	0.00734824507183704	absent
ENSG00000180855	3.22646415883658e-11	present
ENSG00000180861	0.00584689005944974	absent
ENSG00000180867	1.01250004310783e-09	present
ENSG00000180869	0.0946636895442197	absent
ENSG00000180871	9.20114191420608e-11	present
ENSG00000180872	0.531519785848552	absent
ENSG00000180875	6.29732637702572e-05	absent
ENSG00000180878	0.00405869976597028	absent
ENSG00000180879	3.22646415883658e-11	present
ENSG00000180881	1.18450900134771e-09	present
ENSG00000180884	1.01250004310783e-09	present
ENSG00000180891	3.22646415883658e-11	present
ENSG00000180900	9.20114191420608e-11	present
ENSG00000180901	3.22646415883658e-11	present
ENSG00000180902	9.20114191420608e-11	present
ENSG00000180909	0.241915493805556	absent
ENSG00000180910	0.0825246230552708	absent
ENSG00000180913	0.34236986455799	absent
ENSG00000180914	4.31496748276844e-06	present
ENSG00000180917	3.22646415883658e-11	present
ENSG00000180919	0.0640648013867725	absent
ENSG00000180921	1.31214089614916e-09	present
ENSG00000180926	0.187642830265757	absent
ENSG00000180929	0.0398154538727451	absent
ENSG00000180934	0.235814055102843	absent
ENSG00000180938	3.71690401055712e-05	present
ENSG00000180953	1.31214089614916e-09	present
ENSG00000180957	3.22646415883658e-11	present
ENSG00000180964	3.22646415883658e-11	present
ENSG00000180974	0.101836886838198	absent
ENSG00000180979	3.22646415883658e-11	present
ENSG00000180988	0.00736698972306996	absent
ENSG00000180992	3.22646415883658e-11	present
ENSG00000180998	0.000223399311602808	absent
ENSG00000180999	0.00783164147179216	absent
ENSG00000181001	0.080835753985166	absent
ENSG00000181004	2.90612994502812e-05	present
ENSG00000181007	1.01250004310783e-09	present
ENSG00000181009	0.0696308753126985	absent
ENSG00000181016	0.000136795438885826	absent
ENSG00000181017	0.0917014379249866	absent
ENSG00000181019	3.53953942126559e-11	present
ENSG00000181023	0.0475219901733338	absent
ENSG00000181026	1.31214089614916e-09	present
ENSG00000181027	1.31214089614916e-09	present
ENSG00000181029	3.22646415883658e-11	present
ENSG00000181031	9.20114191420608e-11	present
ENSG00000181035	1.31214089614916e-09	present
ENSG00000181036	1.31214089614916e-09	present
ENSG00000181038	3.22646415883658e-11	present
ENSG00000181045	9.20114191420608e-11	present
ENSG00000181061	3.22646415883658e-11	present
ENSG00000181072	0.00092736673658356	absent
ENSG00000181074	0.00139672549089396	absent
ENSG00000181085	9.20114191420608e-11	present
ENSG00000181090	3.22646415883658e-11	present
ENSG00000181092	0.00298175275635728	absent
ENSG00000181097	0.0018513160672386	absent
ENSG00000181101	0.0126396358250868	absent
ENSG00000181104	3.22646415883658e-11	present
ENSG00000181109	0.0206030326334953	absent
ENSG00000181123	1.80073273381693e-09	present
ENSG00000181126	1.31214089614916e-09	present
ENSG00000181135	6.5799807214347e-10	present
ENSG00000181143	2.40484481241095e-09	present
ENSG00000181163	3.22646415883658e-11	present
ENSG00000181171	0.116866875654057	absent
ENSG00000181191	3.22646415883658e-11	present
ENSG00000181192	1.01250004310783e-09	present
ENSG00000181195	2.40484481241095e-09	present
ENSG00000181201	0.00679332230542443	absent
ENSG00000181211	0.307331537511347	absent
ENSG00000181214	0.138559509318368	absent
ENSG00000181215	0.0659023067280605	absent
ENSG00000181218	1.10350272839644e-06	present
ENSG00000181220	1.31214089614916e-09	present
ENSG00000181222	3.22646415883658e-11	present
ENSG00000181227	0.00046822102744988	absent
ENSG00000181234	6.28851472425618e-09	present
ENSG00000181240	0.00143835118879695	absent
ENSG00000181260	0.0229864502182768	absent
ENSG00000181264	1.01250004310783e-09	present
ENSG00000181273	0.00243242708387402	absent
ENSG00000181274	9.20114191420608e-11	present
ENSG00000181282	0.0732604036953689	absent
ENSG00000181284	3.69581007573737e-05	present
ENSG00000181291	0.00460797615790017	absent
ENSG00000181296	0.0934734922042317	absent
ENSG00000181315	3.22646415883658e-11	present
ENSG00000181322	1.80073273381693e-09	present
ENSG00000181323	0.138305109992422	absent
ENSG00000181325	0.0791860176338803	absent
ENSG00000181333	0.0218234659585769	absent
ENSG00000181350	8.70713108566792e-05	absent
ENSG00000181355	0.00961614151206552	absent
ENSG00000181358	0.0370908101755837	absent
ENSG00000181359	0.00050263258663697	absent
ENSG00000181371	0.538686150679866	absent
ENSG00000181374	9.20114191420608e-11	present
ENSG00000181378	1.31214089614916e-09	present
ENSG00000181381	3.22646415883658e-11	present
ENSG00000181392	1.31214089614916e-09	present
ENSG00000181396	3.22646415883658e-11	present
ENSG00000181404	9.20114191420608e-11	present
ENSG00000181408	0.015347613447359	absent
ENSG00000181409	9.20114191420608e-11	present
ENSG00000181418	0.0910292364876262	absent
ENSG00000181433	0.345719185099287	absent
ENSG00000181444	1.31214089614916e-09	present
ENSG00000181449	1.80073273381693e-09	present
ENSG00000181450	3.22646415883658e-11	present
ENSG00000181458	3.22646415883658e-11	present
ENSG00000181467	3.22646415883658e-11	present
ENSG00000181472	9.20114191420608e-11	present
ENSG00000181481	9.20114191420608e-11	present
ENSG00000181499	0.435437224972736	absent
ENSG00000181511	1	absent
ENSG00000181513	1.31214089614916e-09	present
ENSG00000181514	0.19477122883058	absent
ENSG00000181518	0.340589160177803	absent
ENSG00000181523	3.53953942126559e-11	present
ENSG00000181524	0.000214973977327304	absent
ENSG00000181541	0.0100738855601103	absent
ENSG00000181544	7.66914322289097e-06	present
ENSG00000181552	0.0110964405584692	absent
ENSG00000181555	3.22646415883658e-11	present
ENSG00000181562	0.020491525270522	absent
ENSG00000181577	1.31214089614916e-09	present
ENSG00000181585	0.000243860310257945	absent
ENSG00000181588	1.01250004310783e-09	present
ENSG00000181609	0.0223050655800016	absent
ENSG00000181610	3.22646415883658e-11	present
ENSG00000181616	0.0135968782325534	absent
ENSG00000181617	1.80073273381693e-09	present
ENSG00000181619	0.000456656129829193	absent
ENSG00000181625	1.31214089614916e-09	present
ENSG00000181626	0.0355614919426757	absent
ENSG00000181631	1.31214089614916e-09	present
ENSG00000181634	3.22646415883658e-11	present
ENSG00000181638	1.31214089614916e-09	present
ENSG00000181649	4.16914781846368e-09	present
ENSG00000181652	1.35956883436078e-05	present
ENSG00000181656	0.0189637906895521	absent
ENSG00000181666	3.22646415883658e-11	present
ENSG00000181690	3.22646415883658e-11	present
ENSG00000181693	0.100140606981102	absent
ENSG00000181698	0.49623620757034	absent
ENSG00000181704	3.22646415883658e-11	present
ENSG00000181705	0.010870375687329	absent
ENSG00000181718	0.046967100207131	absent
ENSG00000181722	3.22646415883658e-11	present
ENSG00000181733	0.5258817666093	absent
ENSG00000181741	0.00331611457339075	absent
ENSG00000181744	3.22646415883658e-11	present
ENSG00000181751	1.01250004310783e-09	present
ENSG00000181752	0.53637576711537	absent
ENSG00000181754	1.31214089614916e-09	present
ENSG00000181761	0.537944537320102	absent
ENSG00000181767	0.463445933923617	absent
ENSG00000181773	0.000106235730657617	absent
ENSG00000181778	0.000709659817705586	absent
ENSG00000181780	0.535734643983459	absent
ENSG00000181781	0.00114542054654939	absent
ENSG00000181785	0.177604737134191	absent
ENSG00000181786	0.536224928065617	absent
ENSG00000181788	3.22646415883658e-11	present
ENSG00000181789	3.22646415883658e-11	present
ENSG00000181790	0.00121195105042955	absent
ENSG00000181798	0.00243803052527441	absent
ENSG00000181800	0.00138563801767289	absent
ENSG00000181803	0.181328616566293	absent
ENSG00000181804	3.22646415883658e-11	present
ENSG00000181817	9.20114191420608e-11	present
ENSG00000181819	0.0212109827256879	absent
ENSG00000181826	3.22646415883658e-11	present
ENSG00000181827	1.01250004310783e-09	present
ENSG00000181830	9.20114191420608e-11	present
ENSG00000181837	0.0376289678055205	absent
ENSG00000181847	1.80073273381693e-09	present
ENSG00000181852	3.22646415883658e-11	present
ENSG00000181856	4.26701786766109e-05	absent
ENSG00000181867	0.535197450497939	absent
ENSG00000181873	2.70039001696021e-05	present
ENSG00000181885	3.22646415883658e-11	present
ENSG00000181894	1.01250004310783e-09	present
ENSG00000181896	1.01250004310783e-09	present
ENSG00000181903	0.0296547222722992	absent
ENSG00000181904	3.22646415883658e-11	present
ENSG00000181908	0.00878981628662668	absent
ENSG00000181915	3.22646415883658e-11	present
ENSG00000181924	3.22646415883658e-11	present
ENSG00000181927	0.0664297805791738	absent
ENSG00000181929	3.22646415883658e-11	present
ENSG00000181938	4.00864569642161e-06	present
ENSG00000181939	0.310330259492308	absent
ENSG00000181943	0.305455077234897	absent
ENSG00000181950	0.104722884312027	absent
ENSG00000181958	0.4710425829073	absent
ENSG00000181961	0.0551144436213751	absent
ENSG00000181963	0.102620037480302	absent
ENSG00000181965	0.486609717749269	absent
ENSG00000181977	1	absent
ENSG00000181982	9.20114191420608e-11	present
ENSG00000181984	0.307183401470303	absent
ENSG00000181991	3.22646415883658e-11	present
ENSG00000181995	0.0186063622559687	absent
ENSG00000181997	0.241282313945281	absent
ENSG00000182000	0.0014330301387728	absent
ENSG00000182004	3.22646415883658e-11	present
ENSG00000182010	3.53953942126559e-11	present
ENSG00000182013	1.01250004310783e-09	present
ENSG00000182021	0.00188919673926972	absent
ENSG00000182022	9.20114191420608e-11	present
ENSG00000182035	0.294784139596199	absent
ENSG00000182040	0.0489774583904967	absent
ENSG00000182048	0.000393122391271612	absent
ENSG00000182050	0.000203034885866274	absent
ENSG00000182053	0.244917072165005	absent
ENSG00000182054	3.22646415883658e-11	present
ENSG00000182057	0.00197194380123123	absent
ENSG00000182070	0.301705849110998	absent
ENSG00000182077	0.0460137505578631	absent
ENSG00000182083	0.459158437416764	absent
ENSG00000182087	3.22646415883658e-11	present
ENSG00000182093	3.22646415883658e-11	present
ENSG00000182095	3.22646415883658e-11	present
ENSG00000182103	0.0248281481790775	absent
ENSG00000182107	9.20114191420608e-11	present
ENSG00000182108	3.22646415883658e-11	present
ENSG00000182111	0.0712614209730766	absent
ENSG00000182117	3.22646415883658e-11	present
ENSG00000182118	9.20114191420608e-11	present
ENSG00000182132	6.89444848458794e-05	absent
ENSG00000182134	1.31214089614916e-09	present
ENSG00000182141	3.22646415883658e-11	present
ENSG00000182149	3.22646415883658e-11	present
ENSG00000182150	3.22646415883658e-11	present
ENSG00000182154	9.20114191420608e-11	present
ENSG00000182156	0.0182872909327248	absent
ENSG00000182158	3.22646415883658e-11	present
ENSG00000182162	4.22982717457167e-05	absent
ENSG00000182165	9.20114191420608e-11	present
ENSG00000182168	3.22646415883658e-11	present
ENSG00000182170	0.526939074297761	absent
ENSG00000182173	3.22646415883658e-11	present
ENSG00000182175	3.65170468244774e-05	present
ENSG00000182177	0.16777946035529	absent
ENSG00000182179	3.22646415883658e-11	present
ENSG00000182180	3.22646415883658e-11	present
ENSG00000182183	0.0002969992037959	absent
ENSG00000182185	1.01250004310783e-09	present
ENSG00000182187	0.0483076293536253	absent
ENSG00000182195	9.20114191420608e-11	present
ENSG00000182196	3.22646415883658e-11	present
ENSG00000182197	3.22646415883658e-11	present
ENSG00000182199	3.22646415883658e-11	present
ENSG00000182208	3.22646415883658e-11	present
ENSG00000182218	0.00244738495695887	absent
ENSG00000182220	3.22646415883658e-11	present
ENSG00000182223	0.0376997850600713	absent
ENSG00000182224	9.20114191420608e-11	present
ENSG00000182230	0.000265128196241601	absent
ENSG00000182240	3.22646415883658e-11	present
ENSG00000182247	3.22646415883658e-11	present
ENSG00000182253	9.20114191420608e-11	present
ENSG00000182255	7.34082718837477e-07	present
ENSG00000182256	1.17741924578959e-07	present
ENSG00000182257	0.00653459274841305	absent
ENSG00000182261	0.0572739165543599	absent
ENSG00000182263	6.53848097786135e-05	absent
ENSG00000182264	2.40484481241095e-09	present
ENSG00000182271	0.491375442355917	absent
ENSG00000182272	1.44899650731361e-07	present
ENSG00000182287	3.22646415883658e-11	present
ENSG00000182307	3.22646415883658e-11	present
ENSG00000182308	0.0253913831065979	absent
ENSG00000182310	1.31214089614916e-09	present
ENSG00000182315	1	absent
ENSG00000182318	0.000614223913317291	absent
ENSG00000182324	0.00208233506276632	absent
ENSG00000182325	9.20114191420608e-11	present
ENSG00000182326	3.22646415883658e-11	present
ENSG00000182327	0.0012243646023333	absent
ENSG00000182329	1.57330620546369e-05	present
ENSG00000182330	0.0532079754596564	absent
ENSG00000182333	0.00136087169056805	absent
ENSG00000182334	0.0131582241059478	absent
ENSG00000182346	0.367460997597741	absent
ENSG00000182347	0.00409998783743385	absent
ENSG00000182348	0.203699352418651	absent
ENSG00000182351	0.00162178866297321	absent
ENSG00000182352	0.118356613640721	absent
ENSG00000182359	2.40484481241095e-09	present
ENSG00000182362	1.01250004310783e-09	present
ENSG00000182365	0.0774374660659876	absent
ENSG00000182366	0.000691283850562878	absent
ENSG00000182372	1.31214089614916e-09	present
ENSG00000182376	0.0130937422389333	absent
ENSG00000182378	1.31214089614916e-09	present
ENSG00000182379	0.00248023879811518	absent
ENSG00000182383	0.0100632474845474	absent
ENSG00000182389	6.28851472425618e-09	present
ENSG00000182393	0.00183015039752654	absent
ENSG00000182397	0.00276710772140444	absent
ENSG00000182400	3.22646415883658e-11	present
ENSG00000182405	0.00152338785233087	absent
ENSG00000182415	0.407600987546521	absent
ENSG00000182446	3.22646415883658e-11	present
ENSG00000182447	0.463003857166835	absent
ENSG00000182450	0.0261825302762513	absent
ENSG00000182459	0.387757170074119	absent
ENSG00000182463	1.01250004310783e-09	present
ENSG00000182472	1.31214089614916e-09	present
ENSG00000182473	3.22646415883658e-11	present
ENSG00000182477	0.00596790395154443	absent
ENSG00000182481	3.22646415883658e-11	present
ENSG00000182484	3.22646415883658e-11	present
ENSG00000182487	1.31214089614916e-09	present
ENSG00000182489	0.000272940963846939	absent
ENSG00000182492	3.22646415883658e-11	present
ENSG00000182504	3.22646415883658e-11	present
ENSG00000182508	0.00511207294120509	absent
ENSG00000182511	9.20114191420608e-11	present
ENSG00000182512	3.22646415883658e-11	present
ENSG00000182518	3.22646415883658e-11	present
ENSG00000182521	0.0101785419516071	absent
ENSG00000182531	0.0167317442573522	absent
ENSG00000182533	0.000929300245285207	absent
ENSG00000182534	3.22646415883658e-11	present
ENSG00000182541	3.22646415883658e-11	present
ENSG00000182544	9.20114191420608e-11	present
ENSG00000182545	0.00361801918756127	absent
ENSG00000182551	3.22646415883658e-11	present
ENSG00000182552	3.22646415883658e-11	present
ENSG00000182557	0.00019637045302727	absent
ENSG00000182565	0.330020751728839	absent
ENSG00000182566	0.000405611928223343	absent
ENSG00000182568	3.22646415883658e-11	present
ENSG00000182574	0.00789138435925599	absent
ENSG00000182575	1.31214089614916e-09	present
ENSG00000182578	3.53953942126559e-11	present
ENSG00000182580	1.31214089614916e-09	present
ENSG00000182583	0.00681294048453739	absent
ENSG00000182584	0.0026618441061465	absent
ENSG00000182585	0.000845107625323238	absent
ENSG00000182586	0.00419983541028927	absent
ENSG00000182591	0.538732412763051	absent
ENSG00000182600	2.42473431130232e-05	present
ENSG00000182601	0.00149543834205495	absent
ENSG00000182606	3.22646415883658e-11	present
ENSG00000182612	0.000380976102209762	absent
ENSG00000182613	0.169022746468034	absent
ENSG00000182621	3.22646415883658e-11	present
ENSG00000182625	0.00109410331387043	absent
ENSG00000182628	3.22646415883658e-11	present
ENSG00000182631	0.155551196726802	absent
ENSG00000182632	0.00190734267837092	absent
ENSG00000182634	0.538607502998362	absent
ENSG00000182636	3.22646415883658e-11	present
ENSG00000182645	0.223577371788305	absent
ENSG00000182648	1.01250004310783e-09	present
ENSG00000182652	0.290994641105637	absent
ENSG00000182667	9.20114191420608e-11	present
ENSG00000182670	3.22646415883658e-11	present
ENSG00000182674	0.046735752918383	absent
ENSG00000182676	0.00690250553850961	absent
ENSG00000182685	1.80073273381693e-09	present
ENSG00000182687	0.0679678151880857	absent
ENSG00000182698	0.041274238102058	absent
ENSG00000182700	1.31214089614916e-09	present
ENSG00000182704	9.20114191420608e-11	present
ENSG00000182707	1	absent
ENSG00000182712	1.31214089614916e-09	present
ENSG00000182718	3.22646415883658e-11	present
ENSG00000182722	0.0126499306502401	absent
ENSG00000182732	0.00026172696622905	absent
ENSG00000182742	1.31214089614916e-09	present
ENSG00000182747	0.0129435954065583	absent
ENSG00000182749	1.31214089614916e-09	present
ENSG00000182752	0.000798121362343173	absent
ENSG00000182759	0.0170750426977928	absent
ENSG00000182768	3.22646415883658e-11	present
ENSG00000182771	8.50860433559971e-05	absent
ENSG00000182774	3.22646415883658e-11	present
ENSG00000182776	0.00448098993339897	absent
ENSG00000182782	9.20114191420608e-11	present
ENSG00000182783	0.0693106892840717	absent
ENSG00000182791	0.0389553037414494	absent
ENSG00000182793	0.0125580803037265	absent
ENSG00000182795	3.22646415883658e-11	present
ENSG00000182796	3.22646415883658e-11	present
ENSG00000182798	0.0461480416033706	absent
ENSG00000182809	3.22646415883658e-11	present
ENSG00000182810	8.68351228944021e-06	present
ENSG00000182814	0.201337844005141	absent
ENSG00000182816	0.078902840090885	absent
ENSG00000182824	0.0115802401595119	absent
ENSG00000182827	3.22646415883658e-11	present
ENSG00000182831	3.22646415883658e-11	present
ENSG00000182836	0.000338696936438416	absent
ENSG00000182841	3.22646415883658e-11	present
ENSG00000182853	9.20114191420608e-11	present
ENSG00000182854	0.167526993158048	absent
ENSG00000182858	9.20114191420608e-11	present
ENSG00000182866	6.82222651364976e-10	present
ENSG00000182870	0.000558483776114242	absent
ENSG00000182871	3.22646415883658e-11	present
ENSG00000182872	3.22646415883658e-11	present
ENSG00000182873	1.31214089614916e-09	present
ENSG00000182885	2.40484481241095e-09	present
ENSG00000182888	0.00675097938707085	absent
ENSG00000182890	0.00234247846171554	absent
ENSG00000182896	0.0264636949064462	absent
ENSG00000182898	0.148883718946292	absent
ENSG00000182899	3.22646415883658e-11	present
ENSG00000182901	0.00847682456938859	absent
ENSG00000182902	0.00165224878531952	absent
ENSG00000182903	3.22646415883658e-11	present
ENSG00000182912	0.000162918022791072	absent
ENSG00000182916	3.22646415883658e-11	present
ENSG00000182919	3.22646415883658e-11	present
ENSG00000182921	0.207023859645119	absent
ENSG00000182923	3.22646415883658e-11	present
ENSG00000182931	0.00069743051052582	absent
ENSG00000182934	3.22646415883658e-11	present
ENSG00000182938	0.391372608715976	absent
ENSG00000182944	3.22646415883658e-11	present
ENSG00000182950	1.80073273381693e-09	present
ENSG00000182952	3.22646415883658e-11	present
ENSG00000182957	9.20114191420608e-11	present
ENSG00000182963	3.22646415883658e-11	present
ENSG00000182965	0.022318037442397	absent
ENSG00000182968	0.106114397244594	absent
ENSG00000182973	3.22646415883658e-11	present
ENSG00000182974	0.303042904180446	absent
ENSG00000182979	3.22646415883658e-11	present
ENSG00000182983	3.22646415883658e-11	present
ENSG00000182985	3.22646415883658e-11	present
ENSG00000182986	3.22646415883658e-11	present
ENSG00000182993	0.00010305884120151	absent
ENSG00000183010	1.01250004310783e-09	present
ENSG00000183011	3.22646415883658e-11	present
ENSG00000183018	3.53953942126559e-11	present
ENSG00000183019	3.53953942126559e-11	present
ENSG00000183020	3.22646415883658e-11	present
ENSG00000183022	0.0146515869088603	absent
ENSG00000183023	3.22646415883658e-11	present
ENSG00000183024	0.467598488049737	absent
ENSG00000183032	6.01524515880572e-05	absent
ENSG00000183034	0.215131810651389	absent
ENSG00000183035	0.00384904219999377	absent
ENSG00000183036	6.28851472425618e-09	present
ENSG00000183044	3.22646415883658e-11	present
ENSG00000183048	1.80073273381693e-09	present
ENSG00000183049	1.31214089614916e-09	present
ENSG00000183054	3.22646415883658e-11	present
ENSG00000183055	0.000205695772593726	absent
ENSG00000183060	1.31214089614916e-09	present
ENSG00000183066	0.000397263618920153	absent
ENSG00000183067	0.0126673405127097	absent
ENSG00000183072	0.0141049622096084	absent
ENSG00000183077	3.22646415883658e-11	present
ENSG00000183087	3.53953942126559e-11	present
ENSG00000183090	6.44828237001045e-05	absent
ENSG00000183091	3.1973083631549e-05	present
ENSG00000183092	0.000682602318195544	absent
ENSG00000183098	3.22646415883658e-11	present
ENSG00000183111	1.31214089614916e-09	present
ENSG00000183114	0.00663721937763264	absent
ENSG00000183117	0.000666239188227313	absent
ENSG00000183122	0.0186313994485201	absent
ENSG00000183128	0.0127569002221134	absent
ENSG00000183134	0.00164591564659913	absent
ENSG00000183137	3.22646415883658e-11	present
ENSG00000183145	0.00336512270719009	absent
ENSG00000183146	0.211276560579965	absent
ENSG00000183148	0.000695142512758899	absent
ENSG00000183150	0.00165438365631592	absent
ENSG00000183153	3.05959701565983e-06	present
ENSG00000183154	0.00773772332803224	absent
ENSG00000183155	1.31214089614916e-09	present
ENSG00000183160	3.22646415883658e-11	present
ENSG00000183161	1.01250004310783e-09	present
ENSG00000183166	0.00524778919216274	absent
ENSG00000183169	0.063274727397132	absent
ENSG00000183171	0.00403520678632214	absent
ENSG00000183172	3.22646415883658e-11	present
ENSG00000183185	0.0400417924673434	absent
ENSG00000183186	0.0057441489229887	absent
ENSG00000183196	0.000141080960980473	absent
ENSG00000183199	0.0065168515740686	absent
ENSG00000183206	0.0181842395204521	absent
ENSG00000183207	3.22646415883658e-11	present
ENSG00000183208	5.16898028521099e-05	absent
ENSG00000183230	3.22646415883658e-11	present
ENSG00000183239	0.0311394901073606	absent
ENSG00000183242	0.00150176771274128	absent
ENSG00000183246	0.00942333554610555	absent
ENSG00000183248	0.00139742636623977	absent
ENSG00000183249	0.209604017490426	absent
ENSG00000183250	0.000509574881866723	absent
ENSG00000183251	0.0132981816134391	absent
ENSG00000183255	3.22646415883658e-11	present
ENSG00000183258	3.22646415883658e-11	present
ENSG00000183260	0.205308320370235	absent
ENSG00000183269	0.0218402493277039	absent
ENSG00000183273	1.80073273381693e-09	present
ENSG00000183281	2.39918019853272e-05	present
ENSG00000183283	3.22646415883658e-11	present
ENSG00000183287	3.22646415883658e-11	present
ENSG00000183291	3.22646415883658e-11	present
ENSG00000183292	0.0178003448726909	absent
ENSG00000183298	0.00511897220757522	absent
ENSG00000183303	0.0117750199646119	absent
ENSG00000183304	0.28085976162574	absent
ENSG00000183305	1	absent
ENSG00000183307	0.00743844628129378	absent
ENSG00000183308	0.00103428655937828	absent
ENSG00000183309	3.22646415883658e-11	present
ENSG00000183310	0.0401081086799027	absent
ENSG00000183313	0.264370475648128	absent
ENSG00000183317	0.00288552442905632	absent
ENSG00000183318	0.0123224833443652	absent
ENSG00000183323	1.18450900134771e-09	present
ENSG00000183324	0.00633500252251592	absent
ENSG00000183336	0.000155555749274955	absent
ENSG00000183337	3.22646415883658e-11	present
ENSG00000183340	3.22646415883658e-11	present
ENSG00000183346	1.31214089614916e-09	present
ENSG00000183347	0.000813990066805866	absent
ENSG00000183354	3.22646415883658e-11	present
ENSG00000183378	1.31214089614916e-09	present
ENSG00000183379	0.000437436639621232	absent
ENSG00000183385	0.0157719046703718	absent
ENSG00000183386	9.20114191420608e-11	present
ENSG00000183389	0.222829801476308	absent
ENSG00000183395	0.000835774650825776	absent
ENSG00000183396	0.00861478988983122	absent
ENSG00000183397	1.31214089614916e-09	present
ENSG00000183401	3.22646415883658e-11	present
ENSG00000183421	1.31214089614916e-09	present
ENSG00000183423	0.0483723419291823	absent
ENSG00000183426	3.22646415883658e-11	present
ENSG00000183431	3.22646415883658e-11	present
ENSG00000183432	0.00193999671804876	absent
ENSG00000183434	0.535541910458844	absent
ENSG00000183439	3.22646415883658e-11	present
ENSG00000183444	6.96697173805931e-07	present
ENSG00000183454	4.71959967464966e-05	absent
ENSG00000183458	9.20114191420608e-11	present
ENSG00000183463	0.192442892865735	absent
ENSG00000183470	0.0989321709939423	absent
ENSG00000183474	3.22646415883658e-11	present
ENSG00000183475	3.22646415883658e-11	present
ENSG00000183476	0.0210053055715687	absent
ENSG00000183479	0.000371231627308028	absent
ENSG00000183484	6.90894322490057e-05	absent
ENSG00000183486	3.53953942126559e-11	present
ENSG00000183495	1.18450900134771e-09	present
ENSG00000183496	6.14548753037936e-05	absent
ENSG00000183506	1.31214089614916e-09	present
ENSG00000183508	3.22646415883658e-11	present
ENSG00000183513	3.22646415883658e-11	present
ENSG00000183514	0.0356787365526373	absent
ENSG00000183520	3.22646415883658e-11	present
ENSG00000183527	3.22646415883658e-11	present
ENSG00000183530	3.22646415883658e-11	present
ENSG00000183535	0.0398186688978923	absent
ENSG00000183542	1.84679944543534e-05	present
ENSG00000183549	5.73165191785326e-05	absent
ENSG00000183559	0.0660474848065349	absent
ENSG00000183560	0.0702850825310957	absent
ENSG00000183562	0.000104619858713004	absent
ENSG00000183566	0.0137236299886108	absent
ENSG00000183569	2.25246128484719e-05	present
