gene_id	est_counts	tpm	fpkm	type	biotype	classification
FBgn0067510	33054.9921	40.0264942517266	32.2607151038254	genic	protein_coding	coding_2
FBgn0067513	42867.0135	38.5235214298399	31.0493430133609	genic	protein_coding	coding_2
FBgn0067514	2606.50882	13.0663312895034	10.5312543369867	genic	protein_coding	coding_2
FBgn0067515	8314.6612	51.4046648332747	41.4313388718116	genic	protein_coding	coding_2
FBgn0067516	3062	12.4864604492282	10.063887700841	genic	protein_coding	coding_2
FBgn0067517	4662.001220806	13.9220014696492	11.2209108362773	genic	protein_coding	coding_2
FBgn0067519	40181	64.3883396945276	51.8959734477341	genic	protein_coding	coding_2
FBgn0067520	2328	12.3517062780213	9.95527799100688	genic	protein_coding	coding_2
FBgn0067521	43563	75.057608185419	60.495233452525	genic	protein_coding	coding_2
FBgn0067523	3652	7.99459453875098	6.44351551657857	genic	protein_coding	coding_1
FBgn0067524	7242.1920235	15.2311274730283	12.2760454869519	genic	protein_coding	coding_2
FBgn0067525	15301.0862685106	19.6854333537015	15.8661448870634	genic	protein_coding	coding_2
FBgn0067526	1800	2.20022211889671	1.77334388808732	genic	protein_coding	coding_1
FBgn0067527	1336.3852	3.81448784489463	3.07441628180669	genic	protein_coding	coding_1
FBgn0067529	5491.22294805591	15.5851257597642	12.561362452355	genic	protein_coding	coding_2
FBgn0067531	5002	15.1495507672493	12.2102959649554	genic	protein_coding	coding_2
FBgn0067532	20192.535	13.950098689707	11.2435567469033	genic	protein_coding	coding_2
FBgn0067533	16483.5401	34.9482767307918	28.1677528861545	genic	protein_coding	coding_2
FBgn0068582	58152	32.7889885355332	26.427401086764	genic	protein_coding	coding_2
FBgn0068584	57850.99095197	40.722764140871	32.8218975143506	genic	protein_coding	coding_2
FBgn0068585	96398.9745273045	104.461333127965	84.1941661493802	genic	protein_coding	coding_3
FBgn0068586	20796.003334888	28.3010386539879	22.8101851592777	genic	protein_coding	coding_2
FBgn0068590	19612.9957284964	12.1249721046162	9.77253386841338	genic	protein_coding	coding_2
FBgn0068592	22953	17.6433143408977	14.2202295774225	genic	protein_coding	coding_2
FBgn0068599	23649.9901516903	46.6266900960692	37.5803675426498	genic	protein_coding	coding_2
FBgn0068607	2939.2937526451	2.60741428230824	2.10153426853172	genic	protein_coding	coding_1
FBgn0068611	28232	22.2107087434131	17.9014765200022	genic	protein_coding	coding_2
FBgn0068618	64482.778	44.6057792543121	35.951545680157	genic	protein_coding	coding_2
FBgn0068632	11775.6079	6.47487141159057	5.21864294758255	genic	protein_coding	coding_1
FBgn0068641	3117.0000764	3.16946740041512	2.55454010517654	genic	protein_coding	coding_1
FBgn0068643	27822	14.7578590664403	11.8945987098108	genic	protein_coding	coding_2
FBgn0068644	70575	290.36169641091	234.026889941072	genic	protein_coding	coding_3
FBgn0068645	17391.71	113.848796743385	91.7603118962443	genic	protein_coding	coding_3
FBgn0068647	42	0.291432664998634	0.234890073518342	genic	protein_coding	coding_1
FBgn0068648	4576	33.8654945463972	27.2950477386449	genic	protein_coding	coding_2
FBgn0068651	1257.6583	1.67579283355252	1.35066225975905	genic	protein_coding	coding_1
FBgn0068654	21408.00915	26.0635669156852	21.0068186728628	genic	protein_coding	coding_2
FBgn0068655	2308.197	3.21936966387874	2.59476053253927	genic	protein_coding	coding_1
FBgn0068656	102978.574185849	77.6838374758346	62.6119323170968	genic	protein_coding	coding_2
FBgn0068659	66540	50.3657061603106	40.5939547746096	genic	protein_coding	coding_2
FBgn0068661	472.141	1.17667883884032	0.948384351369721	genic	protein_coding	coding_1
FBgn0068662	4795.998492	4.67012483044572	3.76404602678414	genic	protein_coding	coding_1
FBgn0068665	8343	17.8972639842319	14.4249089341206	genic	protein_coding	coding_2
FBgn0068666	10991	14.9666004499509	12.062840931112	genic	protein_coding	coding_2
FBgn0068668	48943.9985	26.8837937758508	21.6679084223146	genic	protein_coding	coding_2
FBgn0068670	21190.00638	77.9616858667658	62.8358736826714	genic	protein_coding	coding_2
FBgn0068671	5000.9203	13.2859937865205	10.7082988013531	genic	protein_coding	coding_2
FBgn0068672	2356.81226	7.07856669462977	5.7052117040959	genic	protein_coding	coding_1
FBgn0068673	203581	378.033728004013	304.689147195257	genic	protein_coding	coding_3
FBgn0068674	8910	18.8817579081502	15.2183953134481	genic	protein_coding	coding_2
