id	minimum_pValue	call	cutoff
ENSG00000268873	0.044680248	present	0.05
ENSG00000268879	0.029581614	present	0.05
ENSG00000268883	0.000436469	present	0.05
ENSG00000268884	0.014087172	present	0.05
ENSG00000268886	0.072187506	absent	0.05
ENSG00000268889	4.23E-05	present	0.05
ENSG00000268892	0.00434889	present	0.05
ENSG00000268894	0.001996012	present	0.05
ENSG00000268895	1.91E-09	present	0.05
ENSG00000268896	0.000339563	present	0.05
ENSG00000268902	0.011140081	present	0.05
ENSG00000268903	3.74E-10	present	0.05
ENSG00000268906	0.037416494	present	0.05
ENSG00000268908	0.450230039	absent	0.05
ENSG00000268912	8.45E-06	present	0.05
ENSG00000268916	0.005633127	present	0.05
ENSG00000268922	1.27E-06	present	0.05
ENSG00000268926	4.09E-05	present	0.05
ENSG00000268931	0.11406835	absent	0.05
ENSG00000268938	3.11E-07	present	0.05
ENSG00000268940	6.05E-10	present	0.05
ENSG00000268941	0.01081791	present	0.05
ENSG00000268942	9.19E-07	present	0.05
ENSG00000268945	0.000677196	present	0.05
ENSG00000268947	8.32E-06	present	0.05
ENSG00000268949	0.372917248	absent	0.05
ENSG00000268951	0.119253885	absent	0.05
ENSG00000268955	0.001421259	present	0.05
ENSG00000268957	0.001040742	present	0.05
ENSG00000268964	0.751224186	absent	0.05
ENSG00000268967	NA	absent	0.05
ENSG00000268970	1.10E-06	present	0.05
ENSG00000268975	0.0171163	present	0.05
ENSG00000268981	0.094467765	absent	0.05
ENSG00000268983	1.91E-05	present	0.05
ENSG00000268985	0.000338026	present	0.05
ENSG00000268987	0.015347039	present	0.05
ENSG00000268988	0.429890203	absent	0.05
ENSG00000268992	0.004075082	present	0.05
ENSG00000268993	0.089963433	absent	0.05
ENSG00000268994	0.000932821	present	0.05
ENSG00000268995	6.26E-06	present	0.05
ENSG00000268996	2.40E-05	present	0.05
ENSG00000268997	NA	absent	0.05
ENSG00000269001	2.00E-10	present	0.05
ENSG00000269009	0.00059869	present	0.05
ENSG00000269012	0.352861919	absent	0.05
ENSG00000269014	0.003513292	present	0.05
ENSG00000269019	0.014240105	present	0.05
ENSG00000269021	0.220085829	absent	0.05
ENSG00000269025	0.260078782	absent	0.05
ENSG00000269026	0.009648088	present	0.05
ENSG00000269028	7.47E-22	present	0.05
ENSG00000269032	3.82E-11	present	0.05
ENSG00000269035	0.009109582	present	0.05
ENSG00000269037	0.272561242	absent	0.05
ENSG00000269038	9.63E-07	present	0.05
ENSG00000269040	0.000696575	present	0.05
ENSG00000269043	0.047994694	present	0.05
ENSG00000269044	1.98E-09	present	0.05
ENSG00000269050	0.017400942	present	0.05
ENSG00000269053	3.72E-05	present	0.05
ENSG00000269054	6.02E-06	present	0.05
ENSG00000269055	0.001834342	present	0.05
ENSG00000269058	0.001675779	present	0.05
ENSG00000269066	0.000167276	present	0.05
ENSG00000269067	0.012349499	present	0.05
ENSG00000269068	1.35E-06	present	0.05
ENSG00000269069	0.001400093	present	0.05
ENSG00000269072	0.016435062	present	0.05
ENSG00000269082	0.000244123	present	0.05
ENSG00000269085	2.33E-06	present	0.05
ENSG00000269086	0.000410724	present	0.05
ENSG00000269091	1.78E-08	present	0.05
ENSG00000269095	1.11E-07	present	0.05
ENSG00000269096	3.15E-12	present	0.05
ENSG00000269097	0.000114448	present	0.05
ENSG00000269099	NA	absent	0.05
ENSG00000269102	5.27E-05	present	0.05
ENSG00000269103	0.009814775	present	0.05
ENSG00000269106	2.08E-05	present	0.05
ENSG00000269107	0.093794251	absent	0.05
ENSG00000269110	2.19E-07	present	0.05
ENSG00000269113	1.30E-06	present	0.05
ENSG00000269118	0.173856068	absent	0.05
ENSG00000269119	0.077285977	absent	0.05
ENSG00000269124	0.000430028	present	0.05
ENSG00000269125	2.07E-05	present	0.05
ENSG00000269130	NA	absent	0.05
ENSG00000269136	0.005020532	present	0.05
ENSG00000269138	0.009585516	present	0.05
ENSG00000269139	2.22E-05	present	0.05
ENSG00000269145	4.01E-07	present	0.05
ENSG00000269148	0.001098562	present	0.05
ENSG00000269151	0.000363927	present	0.05
ENSG00000269153	0.743134387	absent	0.05
ENSG00000269154	0.032827347	present	0.05
ENSG00000269155	6.82E-07	present	0.05
ENSG00000269161	1.29E-05	present	0.05
ENSG00000269172	0.007116944	present	0.05
ENSG00000269176	4.54E-08	present	0.05
ENSG00000269177	0.023408134	present	0.05
ENSG00000269179	NA	absent	0.05
ENSG00000269181	NA	absent	0.05
ENSG00000269186	2.44E-09	present	0.05
ENSG00000269188	0.33626834	absent	0.05
ENSG00000269189	0.000310864	present	0.05
ENSG00000269190	1.85E-11	present	0.05
ENSG00000269191	3.55E-07	present	0.05
ENSG00000269194	7.18E-08	present	0.05
ENSG00000269210	0.003138691	present	0.05
ENSG00000269220	0.000235114	present	0.05
ENSG00000269226	1.16E-08	present	0.05
ENSG00000269228	0.036947586	present	0.05
ENSG00000269235	1.26E-07	present	0.05
ENSG00000269236	0.085194258	absent	0.05
ENSG00000269237	0.000493096	present	0.05
ENSG00000269242	6.95E-06	present	0.05
ENSG00000269243	7.42E-15	present	0.05
ENSG00000269244	0.022009041	present	0.05
ENSG00000269246	7.32E-11	present	0.05
ENSG00000269253	0.197334703	absent	0.05
ENSG00000269256	9.37E-05	present	0.05
ENSG00000269266	NA	absent	0.05
ENSG00000269271	0.000911913	present	0.05
ENSG00000269274	0.056849548	absent	0.05
ENSG00000269275	1.25E-06	present	0.05
ENSG00000269281	NA	absent	0.05
ENSG00000269288	3.20E-07	present	0.05
ENSG00000269289	0.019472372	present	0.05
ENSG00000269292	7.72E-08	present	0.05
ENSG00000269293	1.86E-08	present	0.05
ENSG00000269296	0.066162405	absent	0.05
ENSG00000269300	1.33E-06	present	0.05
ENSG00000269303	0.216950792	absent	0.05
ENSG00000269304	0.000314711	present	0.05
ENSG00000269307	0.05677339	absent	0.05
ENSG00000269313	2.68E-09	present	0.05
ENSG00000269316	0.99921994	absent	0.05
ENSG00000269318	0.008057336	present	0.05
ENSG00000269320	0.045557312	present	0.05
ENSG00000269321	0.000441402	present	0.05
ENSG00000269332	0.619848224	absent	0.05
ENSG00000269335	3.85E-16	present	0.05
ENSG00000269343	2.52E-08	present	0.05
ENSG00000269345	1.74E-08	present	0.05
ENSG00000269349	2.97E-05	present	0.05
ENSG00000269350	0.024220607	present	0.05
ENSG00000269352	6.39E-15	present	0.05
ENSG00000269353	1.28E-08	present	0.05
ENSG00000269354	0.080542589	absent	0.05
ENSG00000269356	0.000177121	present	0.05
ENSG00000269364	0.004541598	present	0.05
ENSG00000269365	1.73E-05	present	0.05
ENSG00000269371	0.000439149	present	0.05
ENSG00000269373	0.000246905	present	0.05
ENSG00000269374	2.82E-10	present	0.05
ENSG00000269376	0.00015474	present	0.05
ENSG00000269378	3.17E-18	present	0.05
ENSG00000269383	0.196475441	absent	0.05
ENSG00000269385	0.011401448	present	0.05
ENSG00000269386	6.43E-10	present	0.05
ENSG00000269387	0.007350981	present	0.05
ENSG00000269388	0.000262867	present	0.05
ENSG00000269391	0.016873858	present	0.05
ENSG00000269392	1.11E-07	present	0.05
ENSG00000269397	5.89E-06	present	0.05
ENSG00000269399	0.001175088	present	0.05
ENSG00000269400	0.016983335	present	0.05
ENSG00000269403	4.74E-06	present	0.05
ENSG00000269404	7.72E-07	present	0.05
ENSG00000269405	0.000644514	present	0.05
ENSG00000269416	8.97E-06	present	0.05
ENSG00000269419	NA	absent	0.05
ENSG00000269420	0.000860213	present	0.05
ENSG00000269421	3.02E-06	present	0.05
ENSG00000269425	0.002517106	present	0.05
ENSG00000269427	3.72E-12	present	0.05
ENSG00000269431	0.000294283	present	0.05
ENSG00000269433	0.994998605	absent	0.05
ENSG00000269437	4.95E-06	present	0.05
ENSG00000269439	1.50E-07	present	0.05
ENSG00000269444	0.000633386	present	0.05
ENSG00000269445	0.38867859	absent	0.05
ENSG00000269446	0.0100729	present	0.05
ENSG00000269458	NA	absent	0.05
ENSG00000269460	0.001654474	present	0.05
ENSG00000269463	5.34E-05	present	0.05
ENSG00000269466	0.486590506	absent	0.05
ENSG00000269469	0.001886568	present	0.05
ENSG00000269471	0.968313693	absent	0.05
ENSG00000269473	0.131880258	absent	0.05
ENSG00000269475	0.001931344	present	0.05
ENSG00000269476	0.039244226	present	0.05
ENSG00000269480	0.002717995	present	0.05
ENSG00000269481	6.84E-06	present	0.05
ENSG00000269482	0.003999786	present	0.05
ENSG00000269483	2.99E-06	present	0.05
ENSG00000269486	0.000320747	present	0.05
ENSG00000269487	0.001428824	present	0.05
ENSG00000269489	0.000264842	present	0.05
ENSG00000269495	0.026925846	present	0.05
ENSG00000269502	0.00021593	present	0.05
ENSG00000269504	0.005485725	present	0.05
ENSG00000269505	0.996413319	absent	0.05
ENSG00000269506	0.000842294	present	0.05
ENSG00000269509	0.032722133	present	0.05
ENSG00000269514	4.75E-06	present	0.05
ENSG00000269516	0.001207291	present	0.05
ENSG00000269519	NA	absent	0.05
ENSG00000269524	0.000118703	present	0.05
ENSG00000269526	0.311949088	absent	0.05
ENSG00000269533	0.000123203	present	0.05
ENSG00000269534	0.008311974	present	0.05
ENSG00000269535	0.001462463	present	0.05
ENSG00000269540	0.015077967	present	0.05
ENSG00000269543	4.09E-05	present	0.05
ENSG00000269546	0.100420575	absent	0.05
ENSG00000269547	1.78E-06	present	0.05
ENSG00000269552	0.080101839	absent	0.05
ENSG00000269553	4.80E-12	present	0.05
ENSG00000269556	4.33E-13	present	0.05
ENSG00000269559	0.022288443	present	0.05
ENSG00000269560	7.31E-05	present	0.05
ENSG00000269564	0.005535341	present	0.05
ENSG00000269565	0.459894931	absent	0.05
ENSG00000269570	0.000198136	present	0.05
ENSG00000269575	0.970086244	absent	0.05
ENSG00000269576	0.318306685	absent	0.05
ENSG00000269578	0.317663287	absent	0.05
ENSG00000269580	0.107256271	absent	0.05
ENSG00000269583	3.39E-05	present	0.05
ENSG00000269584	0.229486408	absent	0.05
ENSG00000269586	2.74E-08	present	0.05
ENSG00000269588	0.004465763	present	0.05
ENSG00000269590	3.72E-10	present	0.05
ENSG00000269599	0.008814779	present	0.05
ENSG00000269600	0.000528983	present	0.05
ENSG00000269604	7.98E-13	present	0.05
ENSG00000269608	0.231331437	absent	0.05
ENSG00000269609	9.70E-14	present	0.05
ENSG00000269615	0.565775833	absent	0.05
ENSG00000269621	2.98E-06	present	0.05
ENSG00000269622	0.980519673	absent	0.05
ENSG00000269635	8.81E-05	present	0.05
ENSG00000269637	0.137420291	absent	0.05
ENSG00000269646	0.00084833	present	0.05
ENSG00000269651	0.994739876	absent	0.05
ENSG00000269652	4.50E-08	present	0.05
ENSG00000269653	0.201796306	absent	0.05
ENSG00000269656	6.70E-06	present	0.05
ENSG00000269662	6.38E-05	present	0.05
ENSG00000269667	0.00014408	present	0.05
ENSG00000269678	NA	absent	0.05
ENSG00000269680	1.62E-09	present	0.05
ENSG00000269681	0.000225499	present	0.05
ENSG00000269688	8.56E-09	present	0.05
ENSG00000269692	0.702483114	absent	0.05
ENSG00000269693	0.000200557	present	0.05
ENSG00000269694	0.001330414	present	0.05
ENSG00000269696	0.000139818	present	0.05
ENSG00000269699	0.001644916	present	0.05
ENSG00000269706	0.73262818	absent	0.05
ENSG00000269707	0.003618889	present	0.05
ENSG00000269711	1.66E-16	present	0.05
ENSG00000269713	5.93E-21	present	0.05
ENSG00000269720	0.000492679	present	0.05
ENSG00000269729	0.00119203	present	0.05
ENSG00000269732	0.017315028	present	0.05
ENSG00000269736	0.258949994	absent	0.05
ENSG00000269737	6.04E-07	present	0.05
ENSG00000269741	0.569041203	absent	0.05
ENSG00000269742	0.006497787	present	0.05
ENSG00000269743	1.26E-10	present	0.05
ENSG00000269745	7.70E-10	present	0.05
ENSG00000269749	5.02E-09	present	0.05
ENSG00000269752	0.002934937	present	0.05
ENSG00000269755	4.20E-06	present	0.05
ENSG00000269758	0.038737914	present	0.05
ENSG00000269761	0.472647958	absent	0.05
ENSG00000269763	0.098915502	absent	0.05
ENSG00000269765	0.323664865	absent	0.05
ENSG00000269776	0.038370316	present	0.05
ENSG00000269779	0.99999757	absent	0.05
ENSG00000269782	NA	absent	0.05
ENSG00000269786	NA	absent	0.05
ENSG00000269787	0.041261769	present	0.05
ENSG00000269791	0.619205125	absent	0.05
ENSG00000269792	1.53E-05	present	0.05
ENSG00000269793	0.031783536	present	0.05
ENSG00000269794	0.027195088	present	0.05
ENSG00000269796	NA	absent	0.05
ENSG00000269799	NA	absent	0.05
ENSG00000269800	0.000321096	present	0.05
ENSG00000269802	0.001841072	present	0.05
ENSG00000269806	0.001096042	present	0.05
ENSG00000269807	0.000446653	present	0.05
ENSG00000269811	0.005712266	present	0.05
ENSG00000269813	0.026101279	present	0.05
ENSG00000269815	2.15E-07	present	0.05
ENSG00000269821	1.15E-05	present	0.05
ENSG00000269825	1.41E-06	present	0.05
ENSG00000269826	0.459954314	absent	0.05
ENSG00000269833	0.351858956	absent	0.05
ENSG00000269834	2.15E-09	present	0.05
ENSG00000269836	9.20E-10	present	0.05
ENSG00000269837	9.63E-11	present	0.05
ENSG00000269839	0.025868906	present	0.05
ENSG00000269842	0.210419968	absent	0.05
ENSG00000269843	1.01E-08	present	0.05
ENSG00000269845	0.000680257	present	0.05
ENSG00000269846	0.379513423	absent	0.05
ENSG00000269848	3.10E-05	present	0.05
ENSG00000269855	0.078541357	absent	0.05
ENSG00000269858	3.53E-21	present	0.05
ENSG00000269859	0.595466018	absent	0.05
ENSG00000269867	1.62E-08	present	0.05
ENSG00000269873	9.23E-06	present	0.05
ENSG00000269877	0.341715989	absent	0.05
ENSG00000269883	0.993451461	absent	0.05
ENSG00000269885	0.060256808	absent	0.05
ENSG00000269886	2.99E-08	present	0.05
ENSG00000269887	8.44E-07	present	0.05
ENSG00000269888	1.05E-21	present	0.05
ENSG00000269889	0.000320727	present	0.05
ENSG00000269891	0.038008307	present	0.05
ENSG00000269892	1.27E-06	present	0.05
ENSG00000269893	1.20E-21	present	0.05
ENSG00000269894	1.43E-06	present	0.05
ENSG00000269895	0.000147145	present	0.05
ENSG00000269896	8.49E-08	present	0.05
ENSG00000269897	2.56E-09	present	0.05
ENSG00000269898	0.007992669	present	0.05
ENSG00000269900	3.27E-62	present	0.05
ENSG00000269901	4.54E-08	present	0.05
ENSG00000269902	2.72E-07	present	0.05
ENSG00000269903	2.51E-07	present	0.05
ENSG00000269904	0.02245539	present	0.05
ENSG00000269906	2.01E-09	present	0.05
ENSG00000269907	7.94E-09	present	0.05
ENSG00000269910	6.38E-12	present	0.05
ENSG00000269911	1.17E-05	present	0.05
ENSG00000269915	4.07E-07	present	0.05
ENSG00000269918	3.46E-07	present	0.05
ENSG00000269919	6.33E-06	present	0.05
ENSG00000269921	7.55E-07	present	0.05
ENSG00000269924	0.001272054	present	0.05
ENSG00000269925	5.65E-09	present	0.05
ENSG00000269926	3.17E-19	present	0.05
ENSG00000269927	0.165949584	absent	0.05
ENSG00000269929	2.62E-09	present	0.05
ENSG00000269930	7.17E-07	present	0.05
ENSG00000269931	0.105127442	absent	0.05
ENSG00000269933	0.002874957	present	0.05
ENSG00000269934	3.86E-05	present	0.05
ENSG00000269935	0.728969612	absent	0.05
ENSG00000269937	7.17E-06	present	0.05
ENSG00000269938	1.93E-08	present	0.05
ENSG00000269939	NA	absent	0.05
ENSG00000269940	2.15E-11	present	0.05
ENSG00000269944	0.020823327	present	0.05
ENSG00000269945	0.419615614	absent	0.05
ENSG00000269947	1.67E-05	present	0.05
ENSG00000269949	1.93E-05	present	0.05
ENSG00000269950	0.000935356	present	0.05
ENSG00000269951	1.98E-08	present	0.05
ENSG00000269952	1.84E-08	present	0.05
ENSG00000269954	3.45E-05	present	0.05
ENSG00000269955	3.98E-13	present	0.05
ENSG00000269956	0.005545109	present	0.05
ENSG00000269957	0.297782669	absent	0.05
ENSG00000269958	1.09E-14	present	0.05
ENSG00000269959	0.023569739	present	0.05
ENSG00000269961	7.94E-07	present	0.05
ENSG00000269964	0.208902633	absent	0.05
ENSG00000269966	0.000108635	present	0.05
ENSG00000269967	9.29E-07	present	0.05
ENSG00000269968	8.17E-14	present	0.05
ENSG00000269970	8.89E-09	present	0.05
ENSG00000269971	1.88E-12	present	0.05
ENSG00000269972	0.002359042	present	0.05
ENSG00000269973	5.40E-06	present	0.05
ENSG00000269976	5.81E-06	present	0.05
ENSG00000269978	4.88E-08	present	0.05
ENSG00000269980	6.27E-05	present	0.05
ENSG00000269981	3.07E-10	present	0.05
ENSG00000269982	0.000205668	present	0.05
ENSG00000269983	6.37E-13	present	0.05
ENSG00000269984	0.000874831	present	0.05
ENSG00000269985	0.002966524	present	0.05
ENSG00000269986	0.08711895	absent	0.05
ENSG00000269987	3.37E-08	present	0.05
ENSG00000269989	0.160044448	absent	0.05
ENSG00000269993	0.299222108	absent	0.05
ENSG00000269994	0.00125624	present	0.05
ENSG00000269997	2.01E-07	present	0.05
ENSG00000270000	2.80E-07	present	0.05
ENSG00000270001	2.22E-07	present	0.05
ENSG00000270002	0.613872002	absent	0.05
ENSG00000270006	4.95E-07	present	0.05
ENSG00000270008	5.55E-08	present	0.05
ENSG00000270011	3.81E-09	present	0.05
ENSG00000270012	4.12E-06	present	0.05
ENSG00000270016	5.84E-05	present	0.05
ENSG00000270017	2.29E-06	present	0.05
ENSG00000270019	0.004078703	present	0.05
ENSG00000270020	0.025649849	present	0.05
ENSG00000270021	0.000458931	present	0.05
ENSG00000270022	4.27E-12	present	0.05
ENSG00000270025	5.43E-05	present	0.05
ENSG00000270030	2.29E-05	present	0.05
ENSG00000270031	8.30E-07	present	0.05
ENSG00000270035	2.64E-06	present	0.05
ENSG00000270036	0.803049875	absent	0.05
ENSG00000270038	0.2679254	absent	0.05
ENSG00000270039	6.17E-07	present	0.05
ENSG00000270048	1.89E-08	present	0.05
ENSG00000270049	2.00E-07	present	0.05
ENSG00000270050	0.000894925	present	0.05
ENSG00000270052	0.023424088	present	0.05
ENSG00000270055	2.41E-11	present	0.05
ENSG00000270059	0.000250234	present	0.05
ENSG00000270060	2.38E-08	present	0.05
ENSG00000270061	3.01E-09	present	0.05
ENSG00000270062	1.04E-08	present	0.05
ENSG00000270066	1.33E-17	present	0.05
ENSG00000270068	0.00045099	present	0.05
ENSG00000270069	4.63E-10	present	0.05
ENSG00000270071	0.006903582	present	0.05
ENSG00000270072	0.000462904	present	0.05
ENSG00000270073	0.009745696	present	0.05
ENSG00000270074	0.001361118	present	0.05
ENSG00000270075	0.000283597	present	0.05
ENSG00000270076	4.92E-07	present	0.05
ENSG00000270077	3.33E-05	present	0.05
ENSG00000270082	0.018274482	present	0.05
ENSG00000270083	5.46E-11	present	0.05
ENSG00000270084	1.60E-07	present	0.05
ENSG00000270087	1.69E-05	present	0.05
ENSG00000270090	0.008022891	present	0.05
ENSG00000270091	2.17E-09	present	0.05
ENSG00000270094	0.004753309	present	0.05
ENSG00000270095	9.15E-09	present	0.05
ENSG00000270096	1.66E-05	present	0.05
ENSG00000270098	0.001854755	present	0.05
ENSG00000270099	3.27E-07	present	0.05
ENSG00000270100	6.60E-07	present	0.05
ENSG00000270103	1	absent	0.05
ENSG00000270104	5.69E-05	present	0.05
ENSG00000270105	1.13E-06	present	0.05
ENSG00000270106	0.005512894	present	0.05
ENSG00000270108	1.38E-08	present	0.05
ENSG00000270110	3.94E-05	present	0.05
ENSG00000270111	6.83E-05	present	0.05
ENSG00000270112	0.012852742	present	0.05
ENSG00000270114	0.147611986	absent	0.05
ENSG00000270115	1.16E-05	present	0.05
ENSG00000270116	1.50E-06	present	0.05
ENSG00000270117	NA	absent	0.05
ENSG00000270118	1.26E-07	present	0.05
ENSG00000270120	1.76E-05	present	0.05
ENSG00000270123	6.78E-19	present	0.05
ENSG00000270124	0.000245692	present	0.05
ENSG00000270127	5.14E-06	present	0.05
ENSG00000270130	5.53E-06	present	0.05
ENSG00000270131	0.054804187	absent	0.05
ENSG00000270133	3.05E-06	present	0.05
ENSG00000270135	2.91E-07	present	0.05
ENSG00000270136	3.97E-06	present	0.05
ENSG00000270137	0.002780289	present	0.05
ENSG00000270139	0.004115957	present	0.05
ENSG00000270140	8.36E-05	present	0.05
ENSG00000270141	5.25E-05	present	0.05
ENSG00000270147	1.17E-06	present	0.05
ENSG00000270149	2.14E-14	present	0.05
ENSG00000270154	1.16E-09	present	0.05
ENSG00000270157	1.46E-11	present	0.05
ENSG00000270159	0.000244302	present	0.05
ENSG00000270164	8.61E-07	present	0.05
ENSG00000270165	0.003129587	present	0.05
ENSG00000270166	0.032219934	present	0.05
ENSG00000270170	3.01E-13	present	0.05
ENSG00000270171	0.064092349	absent	0.05
ENSG00000270174	0.00111944	present	0.05
ENSG00000270175	5.87E-06	present	0.05
ENSG00000270177	0.001314469	present	0.05
ENSG00000270178	0.003993746	present	0.05
ENSG00000270179	1.84E-08	present	0.05
ENSG00000270181	6.47E-05	present	0.05
ENSG00000270182	0.344524064	absent	0.05
ENSG00000270184	2.10E-06	present	0.05
ENSG00000270185	NA	absent	0.05
ENSG00000270187	8.11E-05	present	0.05
ENSG00000270188	2.34E-06	present	0.05
ENSG00000270190	0.003319724	present	0.05
ENSG00000270191	NA	absent	0.05
ENSG00000270192	0.087953282	absent	0.05
ENSG00000270193	0.476311068	absent	0.05
ENSG00000270194	1.85E-05	present	0.05
ENSG00000270195	3.60E-07	present	0.05
ENSG00000270196	0.232453071	absent	0.05
ENSG00000270200	0.048296376	present	0.05
ENSG00000270202	0.135269461	absent	0.05
ENSG00000270204	0.215556037	absent	0.05
ENSG00000270207	0.175210028	absent	0.05
ENSG00000270209	0.31124509	absent	0.05
ENSG00000270210	6.51E-06	present	0.05
ENSG00000270212	0.100929888	absent	0.05
ENSG00000270218	0.005520852	present	0.05
ENSG00000270222	NA	absent	0.05
ENSG00000270225	0.011329102	present	0.05
ENSG00000270226	0.050435432	absent	0.05
ENSG00000270228	0.052241449	absent	0.05
ENSG00000270230	0.000128074	present	0.05
ENSG00000270231	2.31E-11	present	0.05
ENSG00000270232	0.304146655	absent	0.05
ENSG00000270234	0.002208895	present	0.05
ENSG00000270236	0.005482785	present	0.05
ENSG00000270240	0.000308373	present	0.05
ENSG00000270241	0.738660056	absent	0.05
ENSG00000270242	0.955112681	absent	0.05
ENSG00000270243	NA	absent	0.05
ENSG00000270244	0.000275611	present	0.05
ENSG00000270248	5.59E-05	present	0.05
ENSG00000270249	5.25E-05	present	0.05
ENSG00000270251	NA	absent	0.05
ENSG00000270252	0.000722929	present	0.05
ENSG00000270255	0.000584639	present	0.05
ENSG00000270257	1.12E-09	present	0.05
ENSG00000270258	0.06221317	absent	0.05
ENSG00000270259	0.003396504	present	0.05
ENSG00000270264	0.00056751	present	0.05
ENSG00000270265	0.000359969	present	0.05
ENSG00000270268	0.009894754	present	0.05
ENSG00000270269	0.000892681	present	0.05
ENSG00000270270	2.26E-05	present	0.05
ENSG00000270273	4.77E-05	present	0.05
ENSG00000270275	0.131925896	absent	0.05
ENSG00000270276	2.14E-11	present	0.05
ENSG00000270277	8.62E-05	present	0.05
ENSG00000270279	0.443984368	absent	0.05
ENSG00000270280	NA	absent	0.05
ENSG00000270281	0.000180378	present	0.05
ENSG00000270282	0.00111043	present	0.05
ENSG00000270285	8.35E-06	present	0.05
ENSG00000270287	0.333491955	absent	0.05
ENSG00000270289	NA	absent	0.05
ENSG00000270292	0.007960994	present	0.05
ENSG00000270293	0.748534509	absent	0.05
ENSG00000270294	0.937528025	absent	0.05
ENSG00000270296	0.001705329	present	0.05
ENSG00000270299	0.001031141	present	0.05
ENSG00000270300	0.001476771	present	0.05
ENSG00000270301	0.067795398	absent	0.05
ENSG00000270302	0.005158327	present	0.05
ENSG00000270304	0.512246554	absent	0.05
ENSG00000270306	0.88434039	absent	0.05
ENSG00000270307	4.70E-05	present	0.05
ENSG00000270308	NA	absent	0.05
ENSG00000270313	6.00E-06	present	0.05
ENSG00000270314	0.031083043	present	0.05
ENSG00000270316	0.085404013	absent	0.05
ENSG00000270317	0.000592377	present	0.05
ENSG00000270318	0.020339326	present	0.05
ENSG00000270321	0.572133117	absent	0.05
ENSG00000270322	2.36E-07	present	0.05
ENSG00000270323	0.448445125	absent	0.05
ENSG00000270324	0.006109065	present	0.05
ENSG00000270325	4.30E-05	present	0.05
ENSG00000270326	8.30E-07	present	0.05
ENSG00000270328	0.289560821	absent	0.05
ENSG00000270330	0.880847107	absent	0.05
ENSG00000270332	1.27E-05	present	0.05
ENSG00000270333	0.005662793	present	0.05
ENSG00000270335	0.081931133	absent	0.05
ENSG00000270336	NA	absent	0.05
ENSG00000270339	0.06581772	absent	0.05
ENSG00000270342	0.686873062	absent	0.05
ENSG00000270343	0.000497	present	0.05
ENSG00000270344	0.000132977	present	0.05
ENSG00000270347	0.991632309	absent	0.05
ENSG00000270350	0.200433543	absent	0.05
ENSG00000270352	0.302621355	absent	0.05
ENSG00000270354	0.000239783	present	0.05
ENSG00000270356	1.12E-10	present	0.05
ENSG00000270359	0.007027224	present	0.05
ENSG00000270361	0.084634707	absent	0.05
ENSG00000270362	1.39E-05	present	0.05
ENSG00000270367	0.073194869	absent	0.05
ENSG00000270369	0.000395966	present	0.05
ENSG00000270371	0.002759273	present	0.05
ENSG00000270372	6.15E-12	present	0.05
ENSG00000270377	6.56E-11	present	0.05
ENSG00000270378	4.37E-05	present	0.05
ENSG00000270379	0.000375289	present	0.05
ENSG00000270380	7.89E-05	present	0.05
ENSG00000270381	0.000618223	present	0.05
ENSG00000270382	0.153804641	absent	0.05
ENSG00000270384	4.69E-07	present	0.05
ENSG00000270385	0.000347893	present	0.05
ENSG00000270387	0.003078186	present	0.05
ENSG00000270388	0.004509008	present	0.05
ENSG00000270390	0.001936866	present	0.05
ENSG00000270392	6.04E-10	present	0.05
ENSG00000270393	0.008187218	present	0.05
ENSG00000270394	9.16E-09	present	0.05
ENSG00000270395	NA	absent	0.05
ENSG00000270397	NA	absent	0.05
ENSG00000270400	0.018104989	present	0.05
ENSG00000270401	7.09E-06	present	0.05
ENSG00000270402	0.00020383	present	0.05
ENSG00000270403	0.020531729	present	0.05
ENSG00000270405	0.011282275	present	0.05
ENSG00000270409	0.002130694	present	0.05
ENSG00000270411	0.00347084	present	0.05
ENSG00000270412	5.68E-08	present	0.05
ENSG00000270413	0.005967091	present	0.05
ENSG00000270415	NA	absent	0.05
ENSG00000270416	NA	absent	0.05
ENSG00000270419	4.18E-06	present	0.05
ENSG00000270421	4.07E-06	present	0.05
ENSG00000270422	0.011043862	present	0.05
ENSG00000270423	0.02030774	present	0.05
ENSG00000270424	0.082434051	absent	0.05
ENSG00000270425	0.464136707	absent	0.05
ENSG00000270426	1.79E-06	present	0.05
ENSG00000270427	0.0004396	present	0.05
ENSG00000270429	0.012282734	present	0.05
ENSG00000270430	0.436106812	absent	0.05
ENSG00000270431	0.016047825	present	0.05
ENSG00000270432	0.77811532	absent	0.05
ENSG00000270433	0.000339195	present	0.05
ENSG00000270434	0.056599979	absent	0.05
ENSG00000270435	0.626742283	absent	0.05
ENSG00000270437	0.690451035	absent	0.05
ENSG00000270440	0.18024458	absent	0.05
ENSG00000270441	1.52E-05	present	0.05
ENSG00000270442	0.306086881	absent	0.05
ENSG00000270443	0.00324964	present	0.05
ENSG00000270444	NA	absent	0.05
ENSG00000270445	2.18E-05	present	0.05
ENSG00000270446	0.007634416	present	0.05
ENSG00000270447	3.11E-05	present	0.05
ENSG00000270449	0.004477772	present	0.05
ENSG00000270450	NA	absent	0.05
ENSG00000270451	NA	absent	0.05
ENSG00000270453	0.223335339	absent	0.05
ENSG00000270455	0.575871937	absent	0.05
ENSG00000270456	0.070352478	absent	0.05
ENSG00000270457	1.31E-07	present	0.05
