libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	approach	cutoff	mean	standard_deviation
SRX2751131	37.46617	5.73828103880188	3184	55487	12.427060539752	2726	21936	0.124879923150817	39	31230	pValueCutoff	0.001	0.261452869027978	4.9858449960694
SRX2751131	10.98044	14.0573467659091	7800	55487	28.5421225382932	6261	21936	0.951008645533141	297	31230	pValueCutoff	0.01	0.261452869027978	4.9858449960694
SRX2751131	3.67418	22.2304323535243	12335	55487	41.8763676148796	9186	21936	3.94172270252962	1231	31230	pValueCutoff	0.05	0.261452869027978	4.9858449960694
SRX2751131	24.42038	8.26139456088814	4584	55487	17.5966447848286	3860	21936	0.275376240794108	86	31230	qValueCutoff	0.05	NA	NA
SRX2751132	37.144295	6.03204354173049	3347	55487	13.1291028446389	2880	21936	0.134486071085495	42	31230	pValueCutoff	0.001	0.279057295547111	4.86803814506349
SRX2751132	11.0854	14.9999098888028	8323	55487	30.3792851932896	6664	21936	0.912584053794428	285	31230	pValueCutoff	0.01	0.279057295547111	4.86803814506349
SRX2751132	3.769836	23.4685602032909	13022	55487	43.8730853391685	9624	21936	4.04739032981108	1264	31230	pValueCutoff	0.05	0.279057295547111	4.86803814506349
SRX2751132	21.33739	9.87438499107899	5479	55487	20.8834792122538	4581	21936	0.291386487351905	91	31230	qValueCutoff	0.05	NA	NA
SRX2751133	31.12168	6.31859714888172	3506	55487	13.7809992706054	3023	21936	0.128081972462376	40	31230	pValueCutoff	0.001	0.238312488953186	4.83843173153944
SRX2751133	9.33633	15.2540234649558	8464	55487	31.122355944566	6827	21936	0.883765609990394	276	31230	pValueCutoff	0.01	0.238312488953186	4.83843173153944
SRX2751133	3.18738	23.4883846666787	13033	55487	44.1466083150985	9684	21936	3.96733909702209	1239	31230	pValueCutoff	0.05	0.238312488953186	4.83843173153944
SRX2751133	17.3694	10.3916232631067	5766	55487	22.0687454412837	4841	21936	0.336215177713737	105	31230	qValueCutoff	0.05	NA	NA
SRX2751134	53.0164	4.8173446032404	2673	55487	10.3118161925602	2262	21936	0.144092219020173	45	31230	pValueCutoff	0.001	0.321848443171731	5.21498395303988
SRX2751134	15.0103	12.8967145457495	7156	55487	26.0348285922684	5711	21936	0.992635286583413	310	31230	pValueCutoff	0.01	0.321848443171731	5.21498395303988
SRX2751134	4.86938	21.4825094166201	11920	55487	40.2990517870168	8840	21936	4.22990714056996	1321	31230	pValueCutoff	0.05	0.321848443171731	5.21498395303988
SRX2751134	39.244625	6.33481716438085	3515	55487	13.5165937272064	2965	21936	0.217739353186039	68	31230	qValueCutoff	0.05	NA	NA
SRX2751135	32.8822	6.27354155027304	3481	55487	13.7992341356674	3027	21936	0.147294268331732	46	31230	pValueCutoff	0.001	0.265597073687238	4.7540223103496
SRX2751135	9.9852	15.1963522987366	8432	55487	31.1177972283005	6826	21936	0.976625040025616	305	31230	pValueCutoff	0.01	0.265597073687238	4.7540223103496
SRX2751135	3.45079	23.5172202497882	13049	55487	44.2651349380015	9710	21936	3.96093499839898	1237	31230	pValueCutoff	0.05	0.265597073687238	4.7540223103496
SRX2751135	20.34231	9.50853353037648	5276	55487	20.3774617067834	4470	21936	0.339417227025296	106	31230	qValueCutoff	0.05	NA	NA
SRX2751136	37.824179	5.80856777263143	3223	55487	12.68234865062	2782	21936	0.140890169708614	44	31230	pValueCutoff	0.001	0.265063771342748	4.97922814713515
SRX2751136	11.0967	14.7782363436481	8200	55487	30.2242888402626	6630	21936	0.918988152417547	287	31230	pValueCutoff	0.01	0.265063771342748	4.97922814713515
SRX2751136	3.71613	23.448735739903	13011	55487	44.20587162655	9697	21936	4.01216778738393	1253	31230	pValueCutoff	0.05	0.265063771342748	4.97922814713515
SRX2751136	22.7076	9.18233099644962	5095	55487	19.6252735229759	4305	21936	0.313800832532821	98	31230	qValueCutoff	0.05	NA	NA
SRX2751137	34.44187	6.62137077153207	3674	55487	14.3964259664478	3158	21936	0.112071725904579	35	31230	pValueCutoff	0.001	0.271619681831313	4.79235095843088
SRX2751137	10.40378	15.3243101987853	8503	55487	30.903537563822	6779	21936	0.918988152417547	287	31230	pValueCutoff	0.01	0.271619681831313	4.79235095843088
SRX2751137	3.57615	23.0071908735379	12766	55487	43.1892778993435	9474	21936	3.75280179314761	1172	31230	pValueCutoff	0.05	0.271619681831313	4.79235095843088
SRX2751137	19.206757	10.5664389857084	5863	55487	22.1644784828592	4862	21936	0.31700288184438	99	31230	qValueCutoff	0.05	NA	NA
SRX2751138	30.89342	6.51503955881558	3615	55487	14.3371626549964	3145	21936	0.0960614793467819	30	31230	pValueCutoff	0.001	0.249995851069527	4.75007368152369
SRX2751138	9.38072000586143	15.3297168706183	8506	55487	31.52352297593	6915	21936	0.816522574447647	255	31230	pValueCutoff	0.01	0.249995851069527	4.75007368152369
SRX2751138	3.24391	23.40187791735	12985	55487	44.324398249453	9723	21936	3.64073006724304	1137	31230	pValueCutoff	0.05	0.249995851069527	4.75007368152369
SRX2751138	15.892868	11.0548416746265	6134	55487	23.5913566739606	5175	21936	0.342619276336856	107	31230	qValueCutoff	0.05	NA	NA
SRX2751139	38.8052	6.08971470794961	3379	55487	13.3570386579139	2930	21936	0.115273775216138	36	31230	pValueCutoff	0.001	0.313288537540857	4.75570978332275
SRX2751139	11.7868	14.9043920197524	8270	55487	30.5570751276441	6703	21936	0.893371757925072	279	31230	pValueCutoff	0.01	0.313288537540857	4.75570978332275
SRX2751139	4.07268	23.1928199398057	12869	55487	43.7819110138585	9604	21936	3.81043868075568	1190	31230	pValueCutoff	0.05	0.313288537540857	4.75570978332275
SRX2751139	21.980571	9.88880278263377	5487	55487	21.0521517140773	4618	21936	0.294588536663465	92	31230	qValueCutoff	0.05	NA	NA
SRX2751140	21.5938	7.4449871140988	4131	55487	16.4341721371262	3605	21936	0.115273775216138	36	31230	pValueCutoff	0.001	0.17877468720316	4.71710723839677
SRX2751140	6.60277	16.5966803034945	9209	55487	34.3636032093363	7538	21936	0.90617995517131	283	31230	pValueCutoff	0.01	0.17877468720316	4.71710723839677
SRX2751140	2.293091	24.5372790022888	13615	55487	46.3803792851933	10174	21936	3.76240794108229	1175	31230	pValueCutoff	0.05	0.17877468720316	4.71710723839677
SRX2751140	10.62455	12.8750878584173	7144	55487	27.4981765134938	6032	21936	0.406660262568044	127	31230	qValueCutoff	0.05	NA	NA
SRX2751141	17.900606	8.10460107772992	4497	55487	18.193836615609	3991	21936	0.112071725904579	35	31230	pValueCutoff	0.001	0.155465794825653	4.64508183415577
SRX2751141	5.541075	17.2364698037378	9564	55487	36.0275346462436	7903	21936	0.835734870317003	261	31230	pValueCutoff	0.01	0.155465794825653	4.64508183415577
SRX2751141	1.944606	25.036495034873	13892	55487	47.6932895696572	10462	21936	3.63432596861992	1135	31230	pValueCutoff	0.05	0.155465794825653	4.64508183415577
SRX2751141	7.903255	14.4610449294429	8024	55487	31.0813274981765	6818	21936	0.509125840537944	159	31230	qValueCutoff	0.05	NA	NA
SRX3050418	0.66025	20.26781047813	11246	55487	47.1553610503282	10344	21936	0.118475824527698	37	31230	pValueCutoff	0.001	0.0152906548409597	3.38166212300457
SRX3050418	0.260246	23.7623227062195	13185	55487	53.1363967906638	11656	21936	0.368235670829331	115	31230	pValueCutoff	0.01	0.0152906548409597	3.38166212300457
SRX3050418	0.113501	26.8981923693838	14925	55487	57.4352662290299	12599	21936	0.858149215497919	268	31230	pValueCutoff	0.05	0.0152906548409597	3.38166212300457
SRX3050418	0.0761764	28.2804981346982	15692	55487	59.3636032093362	13022	21936	1.31924431636247	412	31230	qValueCutoff	0.05	NA	NA
SRX3050419	0.487939	20.2083370879666	11213	55487	46.4487600291758	10189	21936	0.118475824527698	37	31230	pValueCutoff	0.001	0.0122023355405126	3.29782895401018
SRX3050419	0.195908	23.9245228612107	13275	55487	52.6394967177243	11547	21936	0.377841818764009	118	31230	pValueCutoff	0.01	0.0122023355405126	3.29782895401018
SRX3050419	0.0868865	27.0405680609873	15004	55487	57.1024799416484	12526	21936	0.90617995517131	283	31230	pValueCutoff	0.05	0.0122023355405126	3.29782895401018
SRX3050419	0.0628246	28.1669580262043	15629	55487	58.6570021881838	12867	21936	1.35126480947807	422	31230	qValueCutoff	0.05	NA	NA
SRX3050420	1.041018	20.9616666967037	11631	55487	48.7509117432531	10694	21936	0.115273775216138	36	31230	pValueCutoff	0.001	0.0258733153296565	3.3047174624536
SRX3050420	0.417449	24.4165299980176	13548	55487	54.5815098468271	11973	21936	0.32020493115594	100	31230	pValueCutoff	0.01	0.0258733153296565	3.3047174624536
SRX3050420	0.18482485	27.392001730135	15199	55487	58.5658278628738	12847	21936	0.752481588216458	235	31230	pValueCutoff	0.05	0.0258733153296565	3.3047174624536
SRX3050420	0.109022	29.1347522843189	16166	55487	60.9272428884026	13365	21936	1.38968940121678	434	31230	qValueCutoff	0.05	NA	NA
SRX3050421	0.46337	20.2299637752987	11225	55487	46.6721371261853	10238	21936	0.10886967659302	34	31230	pValueCutoff	0.001	0.0110326805563131	3.35166770605164
SRX3050421	0.1840518	23.8758628147134	13248	55487	52.8491976659373	11593	21936	0.342619276336856	107	31230	pValueCutoff	0.01	0.0110326805563131	3.35166770605164
SRX3050421	0.0806775	26.9702813271577	14965	55487	57.2027716994894	12548	21936	0.915786103105988	286	31230	pValueCutoff	0.05	0.0110326805563131	3.35166770605164
SRX3050421	0.0568735	28.1759691459261	15634	55487	58.8302334062728	12905	21936	1.34165866154339	419	31230	qValueCutoff	0.05	NA	NA
SRX3050422	1.0841001	19.9740479752014	11083	55487	46.7268417213713	10250	21936	0.10886967659302	34	31230	pValueCutoff	0.001	0.0218951771942388	3.53508748528083
SRX3050422	0.413432	23.5766936399517	13082	55487	52.9312545587163	11611	21936	0.345821325648415	108	31230	pValueCutoff	0.01	0.0218951771942388	3.53508748528083
SRX3050422	0.17477	26.9756879989908	14968	55487	57.6312910284464	12642	21936	0.928594300352225	290	31230	pValueCutoff	0.05	0.0218951771942388	3.53508748528083
SRX3050422	0.124462	28.1399246670391	15614	55487	59.2040481400438	12987	21936	1.33525456292027	417	31230	qValueCutoff	0.05	NA	NA
SRX3050423	0.6841001	20.2065348640222	11212	55487	47.0960977388767	10331	21936	0.124879923150817	39	31230	pValueCutoff	0.001	0.016027230463447	3.369174704834
SRX3050423	0.27056	23.7605204822751	13184	55487	53.0315463165573	11633	21936	0.365033621517771	114	31230	pValueCutoff	0.01	0.016027230463447	3.369174704834
SRX3050423	0.118185	26.9288301764377	14942	55487	57.3942377826404	12590	21936	0.925392251040666	289	31230	pValueCutoff	0.05	0.016027230463447	3.369174704834
SRX3050423	0.0858068	28.0408023501	15559	55487	58.9168490153173	12924	21936	1.32244636567403	413	31230	qValueCutoff	0.05	NA	NA
SRX3050424	0.7641332	19.364896282012	10745	55487	44.9215900802334	9854	21936	0.0832532821005443	26	31230	pValueCutoff	0.001	0.0167205397095495	3.44461723460407
SRX3050424	0.297068	23.2595022257466	12906	55487	51.9830415754923	11403	21936	0.262568043547871	82	31230	pValueCutoff	0.01	0.0167205397095495	3.44461723460407
SRX3050424	0.127925	26.5233297889596	14717	55487	56.7560175054705	12450	21936	0.720461095100865	225	31230	pValueCutoff	0.05	0.0167205397095495	3.44461723460407
SRX3050424	0.0710419	28.4697316488547	15797	55487	59.5687454412837	13067	21936	1.38328530259366	432	31230	qValueCutoff	0.05	NA	NA
SRX3050425	0.460407	17.5770901292195	9753	55487	39.6425966447848	8696	21936	0.0832532821005443	26	31230	pValueCutoff	0.001	0.0110767596110998	3.33951145770138
SRX3050425	0.183143	21.9420765224287	12175	55487	47.8437272064187	10495	21936	0.259365994236311	81	31230	pValueCutoff	0.01	0.0110767596110998	3.33951145770138
SRX3050425	0.080518	25.5645466505668	14185	55487	54.1301969365427	11874	21936	0.669228306115914	209	31230	pValueCutoff	0.05	0.0110767596110998	3.33951145770138
SRX3050425	0.0404778	28.0606268134878	15570	55487	58.0142231947484	12726	21936	1.3800832532821	431	31230	qValueCutoff	0.05	NA	NA
SRX3050426	0.455812	20.5111107106169	11381	55487	47.2009482129832	10354	21936	0.124879923150817	39	31230	pValueCutoff	0.001	0.0104045142073952	3.3969896925059
SRX3050426	0.1790149	24.1840431091967	13419	55487	53.4190371991247	11718	21936	0.387447966698687	121	31230	pValueCutoff	0.01	0.0104045142073952	3.3969896925059
SRX3050426	0.0778487	27.4442662245211	15228	55487	57.9230488694384	12706	21936	0.918988152417547	287	31230	pValueCutoff	0.05	0.0104045142073952	3.3969896925059
SRX3050426	0.0539828	28.7220430010633	15937	55487	59.5505105762217	13063	21936	1.36087095741274	425	31230	qValueCutoff	0.05	NA	NA
SRX3050427	0.832039	19.5198875412259	10831	55487	45.1996717724289	9915	21936	0.0928594300352225	29	31230	pValueCutoff	0.001	0.0193607141508183	3.37639110203834
SRX3050427	0.3285838	23.3802512300178	12973	55487	51.9784828592268	11402	21936	0.342619276336856	107	31230	pValueCutoff	0.01	0.0193607141508183	3.37639110203834
SRX3050427	0.1432744	26.5900120749004	14754	55487	56.4733770970095	12388	21936	0.867755363432597	271	31230	pValueCutoff	0.05	0.0193607141508183	3.37639110203834
SRX3050427	0.0989296	27.817326581001	15435	55487	58.2376002917578	12775	21936	1.30323406980468	407	31230	qValueCutoff	0.05	NA	NA
SRX3050428	0.757325	19.8767278822066	11029	55487	46.0202407002188	10095	21936	0.0928594300352225	29	31230	pValueCutoff	0.001	0.0184135906268079	3.32872012241492
SRX3050428	0.302118	23.40187791735	12985	55487	52.3249452954048	11478	21936	0.304194684598143	95	31230	pValueCutoff	0.01	0.0184135906268079	3.32872012241492
SRX3050428	0.133247	26.5035053255718	14706	55487	56.8836615609045	12478	21936	0.771693884085815	241	31230	pValueCutoff	0.05	0.0184135906268079	3.32872012241492
SRX3050428	0.0754892	28.3634004361382	15738	55487	59.5003646973012	13052	21936	1.38968940121678	434	31230	qValueCutoff	0.05	NA	NA
SRX3050429	0.640813	19.8172544920432	10996	55487	45.7968636032093	10046	21936	0.0992635286583413	31	31230	pValueCutoff	0.001	0.0138875629300983	3.45527979765583
SRX3050429	0.248659	23.7154648836664	13159	55487	52.4525893508388	11506	21936	0.339417227025296	106	31230	pValueCutoff	0.01	0.0138875629300983	3.45527979765583
SRX3050429	0.1067596	27.0387658370429	15003	55487	57.2529175784099	12559	21936	0.819724623759206	256	31230	pValueCutoff	0.05	0.0138875629300983	3.45527979765583
SRX3050429	0.0677994	28.6409429235677	15892	55487	59.3727206418672	13024	21936	1.36727505603586	427	31230	qValueCutoff	0.05	NA	NA
SRX3050430	0.604866	20.1506659217474	11181	55487	46.0749452954048	10107	21936	0.166506564201089	52	31230	pValueCutoff	0.001	0.012452115239314	3.51302954861559
SRX3050430	0.231677	24.2074720204733	13432	55487	52.7124361779723	11563	21936	0.541146333653538	169	31230	pValueCutoff	0.01	0.012452115239314	3.51302954861559
SRX3050430	0.098386	27.9038333303296	15483	55487	57.5993800145879	12635	21936	1.42170989433237	444	31230	pValueCutoff	0.05	0.012452115239314	3.51302954861559
SRX3050430	0.108965	27.4893218231297	15253	55487	57.0842450765864	12522	21936	1.2776176753122	399	31230	qValueCutoff	0.05	NA	NA
SRX3050431	0.42730336	19.3108295636816	10715	55487	43.914113785558	9633	21936	0.185718860070445	58	31230	pValueCutoff	0.001	0.00907733173193452	3.47739739458293
SRX3050431	0.1648874	23.31897561591	12939	55487	50.601750547046	11100	21936	0.621197566442523	194	31230	pValueCutoff	0.01	0.00907733173193452	3.47739739458293
SRX3050431	0.0705561	27.0874258835403	15030	55487	55.8807439824945	12258	21936	1.4985590778098	468	31230	pValueCutoff	0.05	0.00907733173193452	3.47739739458293
SRX3050431	0.0873904	26.1484672085353	14509	55487	54.6134208606856	11980	21936	1.19436439321166	373	31230	qValueCutoff	0.05	NA	NA
SRX3050432	0.791538	19.4676230468398	10802	55487	44.9626185266229	9863	21936	0.121677873839257	38	31230	pValueCutoff	0.001	0.0180032508349356	3.40135997763047
SRX3050432	0.310592	23.3640312145187	12964	55487	51.7505470459519	11352	21936	0.387447966698687	121	31230	pValueCutoff	0.01	0.0180032508349356	3.40135997763047
SRX3050432	0.134945	26.6837277200065	14806	55487	56.6374908825675	12424	21936	0.970220941402498	303	31230	pValueCutoff	0.05	0.0180032508349356	3.40135997763047
SRX3050432	0.108815	27.4947284949628	15256	55487	57.7771699489424	12674	21936	1.25840537944284	393	31230	qValueCutoff	0.05	NA	NA
SRX3050433	0.43136565	19.5108764215041	10826	55487	44.3745441283735	9734	21936	0.195325008005123	61	31230	pValueCutoff	0.001	0.00904537101921259	3.49249497461124
SRX3050433	0.1659929	23.4649557554022	13020	55487	51.0758570386579	11204	21936	0.634005763688761	198	31230	pValueCutoff	0.01	0.00904537101921259	3.49249497461124
SRX3050433	0.0707673	27.0423702849316	15005	55487	56.222647702407	12333	21936	1.55939801472943	487	31230	pValueCutoff	0.05	0.00904537101921259	3.49249497461124
SRX3050433	0.089201	26.1016093859823	14483	55487	54.8641502552881	12035	21936	1.20076849183477	375	31230	qValueCutoff	0.05	NA	NA
SRX3050434	0.61136	17.9195126786455	9943	55487	41.1424142961342	9025	21936	0.198527057316683	62	31230	pValueCutoff	0.001	0.00959959937060495	3.83515077754996
SRX3050434	0.218962	22.1583433957504	12295	55487	48.8876732312181	10724	21936	0.694844700608389	217	31230	pValueCutoff	0.01	0.00959959937060495	3.83515077754996
SRX3050434	0.0876661	25.9736514859336	14412	55487	54.6043034281546	11978	21936	1.72590457893052	539	31230	pValueCutoff	0.05	0.00959959937060495	3.83515077754996
SRX3050434	0.13422	24.2453187233046	13453	55487	52.1562727935813	11441	21936	1.14313160422671	357	31230	qValueCutoff	0.05	NA	NA
SRX3050435	0.628411	19.0819471227495	10588	55487	43.8822027716995	9626	21936	0.137688120397054	43	31230	pValueCutoff	0.001	0.0135426348798181	3.46172798256309
SRX3050435	0.243439	23.1351487735866	12837	55487	51.0211524434719	11192	21936	0.486711495357029	152	31230	pValueCutoff	0.01	0.0135426348798181	3.46172798256309
SRX3050435	0.10441551	26.6098365382882	14765	55487	56.231765134938	12335	21936	1.20076849183477	375	31230	pValueCutoff	0.05	0.0135426348798181	3.46172798256309
SRX3050435	0.0978883	26.8909834736064	14921	55487	56.623814733771	12421	21936	1.26480947806596	395	31230	qValueCutoff	0.05	NA	NA
SRX3050436	0.321576	17.7807414349307	9866	55487	39.9981765134938	8774	21936	0.227345501120717	71	31230	pValueCutoff	0.001	0.00637653647526441	3.55621447921395
SRX3050436	0.122054	22.0808477661434	12252	55487	47.8710795040117	10501	21936	0.58277297470381	182	31230	pValueCutoff	0.01	0.00637653647526441	3.55621447921395
SRX3050436	0.0513944	25.8961558563267	14369	55487	53.8293216630197	11808	21936	1.41210374639769	441	31230	pValueCutoff	0.05	0.00637653647526441	3.55621447921395
SRX3050436	0.0586195	25.3212464180799	14050	55487	52.9494894237783	11615	21936	1.1911623439001	372	31230	qValueCutoff	0.05	NA	NA
SRX3050437	0.5443024	19.447798583452	10791	55487	44.6161560904449	9787	21936	0.169708613512648	53	31230	pValueCutoff	0.001	0.0106450505565731	3.57173693040168
SRX3050437	0.205804	23.4505379638474	13012	55487	51.5362873814734	11305	21936	0.58277297470381	182	31230	pValueCutoff	0.01	0.0106450505565731	3.57173693040168
SRX3050437	0.0864106	27.1505037215924	15065	55487	56.6101385849745	12418	21936	1.50816522574448	471	31230	pValueCutoff	0.05	0.0106450505565731	3.57173693040168
SRX3050437	0.10498	26.2926451240831	14589	55487	55.5114879649891	12177	21936	1.22318283701569	382	31230	qValueCutoff	0.05	NA	NA
SRX3050438	0.571588	18.0600861463045	10021	55487	41.3521152443472	9071	21936	0.179314761447326	56	31230	pValueCutoff	0.001	0.0098578119063983	3.71978294861411
SRX3050438	0.209511	22.2718835042442	12358	55487	48.9195842450766	10731	21936	0.573166826769132	179	31230	pValueCutoff	0.01	0.0098578119063983	3.71978294861411
SRX3050438	0.085591	26.1034116099267	14484	55487	54.6134208606856	11980	21936	1.66506564201089	520	31230	pValueCutoff	0.05	0.0098578119063983	3.71978294861411
SRX3050438	0.1183717	24.8040081460522	13763	55487	52.7443471918308	11570	21936	1.13992955491515	356	31230	qValueCutoff	0.05	NA	NA
SRX3050439	0.278287	20.3867572584569	11312	55487	46.0886214442013	10110	21936	0.240153698366955	75	31230	pValueCutoff	0.001	0.00544558871372236	3.57099721200679
SRX3050439	0.105241	24.5697190332871	13633	55487	53.0361050328228	11634	21936	0.569964777457573	178	31230	pValueCutoff	0.01	0.00544558871372236	3.57099721200679
SRX3050439	0.04422	28.1507380107052	15620	55487	58.0096644784829	12725	21936	1.35766890810118	424	31230	pValueCutoff	0.05	0.00544558871372236	3.57099721200679
SRX3050439	0.04553256	28.0173734388235	15546	55487	57.8455506929249	12689	21936	1.30003202049312	406	31230	qValueCutoff	0.05	NA	NA
SRX3050440	0.594466	19.3847207453998	10756	55487	44.2651349380015	9710	21936	0.195325008005123	61	31230	pValueCutoff	0.001	0.0125230682328614	3.48677635788235
SRX3050440	0.2288693	23.3874601257952	12977	55487	51.1305616338439	11216	21936	0.589177073326929	184	31230	pValueCutoff	0.01	0.0125230682328614	3.48677635788235
SRX3050440	0.0977094	27.0603925243751	15015	55487	56.1816192560175	12324	21936	1.54658981748319	483	31230	pValueCutoff	0.05	0.0125230682328614	3.48677635788235
SRX3050440	0.120188	26.188116135311	14531	55487	55.1148796498906	12090	21936	1.24559718219661	389	31230	qValueCutoff	0.05	NA	NA
