libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	approach	cutoff	mean	standard_deviation
ERX2133298	1.48064	47.7082871294448	12907	27054	57.4637923617418	12022	20921	6.36478784040532	2010	31580	pValueCutoff	0.05	0.0539750774568539	7.48839495701328
ERX2133299	2.25853	45.4313595032158	12291	27054	53.9171167726208	11280	20921	7.27359088030399	2297	31580	pValueCutoff	0.05	0.0740302589426539	7.98744253894338
ERX2133300	4.16948	45.316773859688	12260	27054	53.7976196166531	11255	20921	7.52691576947435	2377	31580	pValueCutoff	0.05	0.14583518398868	7.6756893825059
ERX2133301	2.65291	48.1481481481481	13026	27054	58.0517183691028	12145	20921	7.03926535782141	2223	31580	pValueCutoff	0.05	0.0872219063483366	7.97257976518058
ERX2133302	2.46716	46.1040881200562	12473	27054	55.2268056020267	11554	20921	6.73210892970234	2126	31580	pValueCutoff	0.05	0.0756836036439622	8.31468812162258
ERX2133304	2.65331	46.7435499371627	12646	27054	56.1063046699489	11738	20921	6.7162761241292	2121	31580	pValueCutoff	0.05	0.0933764813537258	7.65051615141365
ERX2133305	3.15756	47.2499445553338	12783	27054	56.8997657855743	11904	20921	6.79860671310956	2147	31580	pValueCutoff	0.05	0.0972323187772297	8.29498553121933
ERX2133306	3.23449	45.2576328823834	12244	27054	53.8119592753692	11258	20921	7.05826472450918	2229	31580	pValueCutoff	0.05	0.13541449581927	6.88113936542279
ERX2133307	1.88209	42.7958897020773	11578	27054	51.6944696716218	10815	20921	5.92780240658645	1872	31580	pValueCutoff	0.05	0.0498145461642177	9.09432339384181
ERX2133308	2.12029	49.1017964071856	13284	27054	58.7687013049089	12295	20921	7.05193160227992	2227	31580	pValueCutoff	0.05	0.0716133537207874	7.84300121957075
ERX2133309	2.24487	45.8897020773268	12415	27054	55.2029061708331	11549	20921	6.55794806839772	2071	31580	pValueCutoff	0.05	0.0735680807978474	7.98911685947904
ERX2133310	2.5551	49.9593405781031	13516	27054	59.1128531140959	12367	20921	7.4572514249525	2355	31580	pValueCutoff	0.05	0.0996552507885271	7.18669370612916
ERX2133311	2.4184	48.8578398758039	13218	27054	58.1998948425028	12176	20921	7.25775807473084	2292	31580	pValueCutoff	0.05	0.0801867891857884	7.9301117126093
ERX2133312	1.44446	43.4279588970208	11749	27054	52.296735337699	10941	20921	5.86763774540849	1853	31580	pValueCutoff	0.05	0.0462985762677015	8.09775181082422
ERX2133313	2.4713	44.5405485325645	12050	27054	53.0615171358922	11101	20921	6.95060164661178	2195	31580	pValueCutoff	0.05	0.0842055593346628	7.79995313022005
ERX2133314	2.38394	46.5476454498411	12593	27054	56.0919650112327	11735	20921	6.87143761874604	2170	31580	pValueCutoff	0.05	0.0682536458279216	8.67089887059693
ERX2133315	1.24811	42.5297553042064	11506	27054	50.9249079871899	10654	20921	6.17162761241292	1949	31580	pValueCutoff	0.05	0.040051912888027	8.09203565952247
ERX2133316	2.38601	47.3904043764323	12821	27054	56.9332249892453	11911	20921	6.84927169094364	2163	31580	pValueCutoff	0.05	0.0790714380557282	7.93400156279762
ERX2133317	2.191	45.6568344791898	12352	27054	54.5050427799818	11403	20921	6.59278024065865	2082	31580	pValueCutoff	0.05	0.075231124498321	7.76308114167736
ERX2133318	1.58701	40.9994825164486	11092	27054	49.3140863247455	10317	20921	5.83597213426219	1843	31580	pValueCutoff	0.05	0.0553373195807415	7.69115114365203
ERX2133319	3.01693	47.5604346861832	12867	27054	57.0718416901678	11940	20921	6.94743508549715	2194	31580	pValueCutoff	0.05	0.100124066387909	7.92783316060473
ERX2133320	2.91376	45.952539365713	12432	27054	54.99259117633	11505	20921	7.08043065231159	2236	31580	pValueCutoff	0.05	0.0986910129024745	7.82938760783515
ERX2133321	2.32061	47.5604346861832	12867	27054	57.1100807800774	11948	20921	6.67827739075364	2109	31580	pValueCutoff	0.05	0.0755220141049243	8.02257169382921
ERX2133322	2.60592	45.8860057662453	12414	27054	54.9734716313752	11501	20921	6.95376820772641	2196	31580	pValueCutoff	0.05	0.0772532379025812	8.49033002342746
ERX2133323	2.92085	45.3648259037481	12273	27054	54.371205965298	11375	20921	6.99810006333122	2210	31580	pValueCutoff	0.05	0.0991656872332962	7.81552378609803
ERX2133324	3.15652	49.5268721815628	13399	27054	58.7304622149993	12287	20921	7.59024699176694	2397	31580	pValueCutoff	0.05	0.105113365422874	7.91059599705705
ERX2133325	2.4028	48.6952021882162	13174	27054	58.4102098370059	12220	20921	6.82077264091197	2154	31580	pValueCutoff	0.05	0.088639832929127	7.43375400278289
ERX2133326	2.46319	46.3591335846825	12542	27054	55.1598871946848	11540	20921	7.21975934135529	2280	31580	pValueCutoff	0.05	0.080547659478484	7.99843786068232
ERX2133327	2.3932	45.9192725659791	12423	27054	54.6579991396205	11435	20921	7.19126029132362	2271	31580	pValueCutoff	0.05	0.0775562242911488	8.04333067692272
ERX2133328	2.39646	42.6369483255711	11535	27054	51.5128339945509	10777	20921	5.880303989867	1857	31580	pValueCutoff	0.05	0.0677709741175867	8.73759788763964
ERX2133329	2.17342	49.5083906261551	13394	27054	59.241910042541	12394	20921	7.11209626345788	2246	31580	pValueCutoff	0.05	0.0772987958820779	7.60127292874986
ERX2133331	1.87268	41.3284542027057	11181	27054	50.0262893743129	10466	20921	5.52881570614313	1746	31580	pValueCutoff	0.05	0.0582261306042613	8.24592961550129
ERX2133332	2.69193	49.0685296074518	13275	27054	58.6778834663735	12276	20921	7.18176060797973	2268	31580	pValueCutoff	0.05	0.102302716851679	7.30097105398452
ERX2133333	1.4707	44.2596288903674	11974	27054	53.2574924716792	11142	20921	6.27612412919569	1982	31580	pValueCutoff	0.05	0.0474297942753449	8.06751935882735
ERX2133334	2.62241	47.7267686848525	12912	27054	57.0766215764065	11941	20921	7.25142495250158	2290	31580	pValueCutoff	0.05	0.074730479591367	8.69672925921523
ERX2133335	3.28019	46.5069860279441	12582	27054	55.9055494479231	11696	20921	6.96960101329956	2201	31580	pValueCutoff	0.05	0.102699412985812	8.21144032036477
ERX2133336	2.71121	47.1871072669476	12766	27054	56.2162420534391	11761	20921	6.91260291323622	2183	31580	pValueCutoff	0.05	0.087426296254389	8.06721717673308
ERX2133337	1.95849	46.1521401641162	12486	27054	55.3271832130395	11575	20921	6.88410386320456	2174	31580	pValueCutoff	0.05	0.0633144154629882	8.05572446543201
ERX2133338	1.58861	41.3617210024396	11190	27054	49.9163519908226	10443	20921	5.80113996200127	1832	31580	pValueCutoff	0.05	0.0522075547933997	7.97566389618784
ERX2133340	3.42937	49.4233754712797	13371	27054	58.4771282443478	12234	20921	7.68841038632046	2428	31580	pValueCutoff	0.05	0.125093282019235	7.48435250367773
ERX2133341	2.44291	50.1811192429955	13576	27054	60.0497108168826	12563	20921	7.25459151361621	2291	31580	pValueCutoff	0.05	0.0927654122278648	7.30266802572085
ERX2133342	2.09392	48.6693280106454	13167	27054	58.1090770039673	12157	20921	7.32742241925269	2314	31580	pValueCutoff	0.05	0.060241455013407	8.64748469271761
ERX2133343	1.80079	44.7475419531308	12106	27054	53.897997227666	11276	20921	6.07663077897403	1919	31580	pValueCutoff	0.05	0.0569969570387328	8.1597414362555
ERX2133344	2.84378	44.9804095512678	12169	27054	53.4534678074662	11183	20921	7.13426219126029	2253	31580	pValueCutoff	0.05	0.107564787202837	7.32234405140999
ERX2133345	2.67625	41.8200635765506	11314	27054	49.1993690550165	10293	20921	6.93476884103863	2190	31580	pValueCutoff	0.05	0.105811133687842	7.12663152525591
ERX2133346	1.06012	45.5755156353959	12330	27054	54.28994789924	11358	20921	6.96010132995567	2198	31580	pValueCutoff	0.05	0.0347704099172519	7.98525653224142
ERX2133347	1.53865	46.9727212242182	12708	27054	56.3930978442713	11798	20921	6.59278024065865	2082	31580	pValueCutoff	0.05	0.0602220005611659	7.1703354440723
ERX2133348	2.49848	47.8524432616249	12946	27054	56.7946082883227	11882	20921	7.42241925269158	2344	31580	pValueCutoff	0.05	0.0917116170937153	7.45693555172771
ERX2133349	1.583959	45.99319878761	12443	27054	54.5289422111754	11408	20921	7.25459151361621	2291	31580	pValueCutoff	0.05	0.0671280792260416	6.83190401429007
ERX2133350	2.72215	47.9374584165003	12969	27054	57.5785096314708	12046	20921	6.84610512982901	2162	31580	pValueCutoff	0.05	0.0916797989721215	7.85722288280344
ERX2133351	3.18436	46.9135802469136	12692	27054	55.8481908130587	11684	20921	7.15326155794807	2259	31580	pValueCutoff	0.05	0.105017802617358	7.95611997190427
ERX2133352	2.3217	45.7307607008206	12372	27054	54.7057980020076	11445	20921	6.80493983533882	2149	31580	pValueCutoff	0.05	0.0796770871754027	7.76765848954575
ERX2133353	2.1983	46.1558364751978	12487	27054	55.0212704937623	11511	20921	7.28625712476251	2301	31580	pValueCutoff	0.05	0.0680355661811897	8.2714015711288
ERX2133354	2.29838	46.9948990907075	12714	27054	56.6129726112519	11844	20921	6.61811272957568	2090	31580	pValueCutoff	0.05	0.0728052064850402	8.15579226975734
ERX2133355	2.63858	46.6252679825534	12614	27054	55.5231585488265	11616	20921	6.89043698543382	2176	31580	pValueCutoff	0.05	0.0995651057749199	7.33251207996424
ERX2133356	2.2558	47.5530420640201	12865	27054	57.1005210076	11946	20921	7.11842938568714	2248	31580	pValueCutoff	0.05	0.0720655803242315	8.11382566168433
ERX2133357	1.51031	46.2297626968286	12507	27054	55.4036613928589	11591	20921	6.73210892970234	2126	31580	pValueCutoff	0.05	0.0464850715133216	8.29447110358657
ERX2133358	2.20762	48.454941967916	13109	27054	57.755365422303	12083	20921	7.74540848638379	2446	31580	pValueCutoff	0.05	0.064786676356324	8.5436123881579
ERX2133359	2.6755	26.8352184519849	7260	27054	32.1064958653984	6717	20921	6.25079164027866	1974	31580	pValueCutoff	0.05	0.052812455441941	10.8729099207661
ERX2133360	2.59154	49.8040955126783	13474	27054	59.4522250370441	12438	20921	7.50474984167194	2370	31580	pValueCutoff	0.05	0.089118569352502	7.75717989995899
ERX2133361	2.8071	47.9041916167665	12960	27054	57.5976291764256	12050	20921	6.86510449651678	2168	31580	pValueCutoff	0.05	0.101290298227072	7.53103289293283
ERX2133362	2.17159	48.5621349892807	13138	27054	58.2715931360834	12191	20921	6.78277390753642	2142	31580	pValueCutoff	0.05	0.0716122295828334	7.9587561710154
ERX2133363	2.24585	49.4973016929105	13391	27054	59.5812819654892	12465	20921	6.85877137428752	2166	31580	pValueCutoff	0.05	0.0802842822829357	7.57383798998872
ERX2133364	1.61884	43.3762105418792	11735	27054	52.2728359065054	10936	20921	6.051298290057	1911	31580	pValueCutoff	0.05	0.0540735878444066	7.89715621334954
ERX2133365	2.49906	47.3423523323723	12808	27054	56.9188853305291	11908	20921	6.97276757441419	2202	31580	pValueCutoff	0.05	0.0729046228652988	8.57429211997624
ERX2133366	1.67734	45.3056849264434	12257	27054	54.5289422111754	11408	20921	6.32045598480051	1996	31580	pValueCutoff	0.05	0.0476286789922861	8.71667579854962
ERX2133367	3.01689	45.3537369705034	12270	27054	54.2325892643755	11346	20921	7.01076630778974	2214	31580	pValueCutoff	0.05	0.103308877605678	7.77847444707776
ERX2133368	2.44123	47.5086863310416	12853	27054	56.6320921562067	11848	20921	7.38442051931602	2332	31580	pValueCutoff	0.05	0.0727887150667444	8.45927640230553
ERX2133369	2.30108	48.3773194352037	13088	27054	58.0612781415802	12147	20921	6.72260924635845	2123	31580	pValueCutoff	0.05	0.0784392864508778	7.80024592066984
ERX2133370	2.63904	47.8376580172987	12942	27054	57.3490750920128	11998	20921	6.76060797973401	2135	31580	pValueCutoff	0.05	0.0953113619007313	7.53034260790306
ERX2133371	2.60891	47.5752199305093	12871	27054	56.5030352277616	11821	20921	7.43825205826472	2349	31580	pValueCutoff	0.05	0.0891280672308679	7.78860367069277
ERX2133372	2.65119	44.7771124417831	12114	27054	53.2718321303953	11145	20921	6.95693476884104	2197	31580	pValueCutoff	0.05	0.100236720461724	7.3242290142536
ERX2133373	2.125238	37.8650107193021	10244	27054	44.926150757612	9399	20921	7.28942368587714	2302	31580	pValueCutoff	0.05	0.0555060715280413	9.17077728953895
ERX2133374	2.53266	47.1686257115399	12761	27054	56.0537259213231	11727	20921	6.89360354654845	2177	31580	pValueCutoff	0.05	0.0976888384037816	7.2334862303054
ERX2133375	2.597345	47.9374584165003	12969	27054	57.2630371397161	11980	20921	7.16276124129196	2262	31580	pValueCutoff	0.05	0.0865281289417006	7.9081259726128
ERX2133376	2.47245	40.0273527020034	10829	27054	48.2816308971846	10101	20921	5.62697910069664	1777	31580	pValueCutoff	0.05	0.0826486161630696	7.89355157901445
ERX2133377	3.0638	46.6991942041842	12634	27054	55.9437885378328	11704	20921	7.05509816339455	2228	31580	pValueCutoff	0.05	0.0950049958146321	8.2563674380558
ERX2133378	2.33487	46.3665262068456	12544	27054	55.2459251469815	11558	20921	7.04559848005067	2225	31580	pValueCutoff	0.05	0.0860693293418759	7.43769177859357
ERX2133379	2.60848	44.6255636874399	12073	27054	53.3005114478275	11151	20921	6.81760607979734	2153	31580	pValueCutoff	0.05	0.0836624790882143	8.09419689278615
ERX2133380	1.80571	47.0503437569306	12729	27054	56.2640409158262	11771	20921	7.07409753008233	2234	31580	pValueCutoff	0.05	0.0640589661758853	7.61182838211099
ERX2133381	2.61599	46.3036889184594	12527	27054	54.7296974332011	11450	20921	7.17226092463585	2265	31580	pValueCutoff	0.05	0.1045488332159	7.07810913253693
ERX2133382	2.74962	48.4179788571006	13099	27054	57.6645475837675	12064	20921	7.4572514249525	2355	31580	pValueCutoff	0.05	0.0865849138935326	8.18213258861609
ERX2133383	1.19157	43.9565313816811	11892	27054	52.4353520386215	10970	20921	6.62761241291957	2093	31580	pValueCutoff	0.05	0.0373656180884688	8.20579648268694
ERX2133384	2.24393	44.681008353663	12088	27054	53.668562688208	11228	20921	6.7384420519316	2128	31580	pValueCutoff	0.05	0.0719101357900938	8.09741364766139
ERX2133385	1.4833	43.2320544096991	11696	27054	51.9143444386024	10861	20921	6.21595946801773	1963	31580	pValueCutoff	0.05	0.0493454976830592	7.91622873859153
ERX2133386	1.64339	47.2979965993938	12796	27054	56.7707088571292	11877	20921	6.55161494616846	2069	31580	pValueCutoff	0.05	0.0625390394685751	7.29485047660481
ERX2133387	2.12161	31.1746876617136	8434	27054	37.3452511830218	7813	20921	6.46611779607346	2042	31580	pValueCutoff	0.05	0.0507364434553403	9.67358429379452
ERX2133388	1.14299	44.3076809344274	11987	27054	53.0519573634148	11099	20921	6.77327422419253	2139	31580	pValueCutoff	0.05	0.0380162594888255	7.91738734522867
ERX2133389	2.19745	45.7899016781252	12388	27054	54.7249175469624	11449	20921	7.0709309689677	2233	31580	pValueCutoff	0.05	0.0685660180914353	8.22873870504361
ERX2133390	2.85637	46.7361573149996	12644	27054	55.6808947947039	11649	20921	7.08676377454085	2238	31580	pValueCutoff	0.05	0.0932080954931236	8.00833885008
ERX2133391	2.92388	46.4811118503733	12575	27054	55.2650446919363	11562	20921	7.10892970234326	2245	31580	pValueCutoff	0.05	0.106525408194603	7.48987666708241
ERX2133392	1.86011	46.5217712722703	12586	27054	55.8242913818651	11679	20921	6.67194426852438	2107	31580	pValueCutoff	0.05	0.0542006486797976	8.57986189324705
ERX2133393	2.53502	49.7856139572706	13469	27054	59.4235457196119	12432	20921	7.46991766941102	2359	31580	pValueCutoff	0.05	0.0756437832837071	8.4567806483673
ERX2133394	2.42192	48.9206771641901	13235	27054	58.6300846039864	12266	20921	7.12792906903103	2251	31580	pValueCutoff	0.05	0.0714996644048785	8.51199411412529
ERX2133395	2.29513	49.2052931174688	13312	27054	58.8069403948186	12303	20921	7.19442685243825	2272	31580	pValueCutoff	0.05	0.0829026834167213	7.53034034691839
ERX2133396	1.28181	36.8485251718785	9969	27054	44.4051431575928	9290	20921	5.36732108929702	1695	31580	pValueCutoff	0.05	0.0316356845509584	9.49224683309667
ERX2133397	2.44002	50.088711465957	13551	27054	59.9015343434826	12532	20921	7.08993033565548	2239	31580	pValueCutoff	0.05	0.0823088238844158	7.84941449329107
ERX2133398	2.99158	46.3850077622533	12549	27054	55.5661775249749	11625	20921	7.21342621912603	2278	31580	pValueCutoff	0.05	0.091323788923655	8.33771752109795
ERX2133399	2.43679	46.3443483403563	12538	27054	55.2459251469815	11558	20921	7.102596580114	2243	31580	pValueCutoff	0.05	0.0770174159934603	8.16352373968345
ERX2133400	2.30534	49.1831152509795	13306	27054	58.5822857415993	12256	20921	7.24509183027232	2288	31580	pValueCutoff	0.05	0.0913212752171882	7.11844256723339
ERX2133401	2.04541	49.3901086715458	13362	27054	59.160651976483	12377	20921	7.21659278024066	2279	31580	pValueCutoff	0.05	0.0687396347901864	7.86766389596505
ERX2133402	2.21519	45.043246839654	12186	27054	53.6924621194016	11233	20921	7.13109563014566	2252	31580	pValueCutoff	0.05	0.0727905448100913	7.97180776528617
ERX2133403	2.0797	41.9161676646707	11340	27054	50.5950958367191	10585	20921	6.35845471817606	2008	31580	pValueCutoff	0.05	0.0597668143815517	8.65208681362309
ERX2133404	2.56217	48.9502476528425	13243	27054	58.7782610773864	12297	20921	7.07409753008233	2234	31580	pValueCutoff	0.05	0.0861502379708448	7.86482098017004
ERX2133405	1.0535	46.6696237155319	12626	27054	55.776492519478	11669	20921	6.71944268524382	2122	31580	pValueCutoff	0.05	0.0410525978572744	7.18675002421917
ERX2133406	2.86219	51.7483551415687	14000	27054	61.3641795325271	12838	20921	7.70107663077897	2432	31580	pValueCutoff	0.05	0.115129748351049	7.05005682053229
ERX2133407	2.23854	47.8228727729726	12938	27054	57.411213613116	12011	20921	7.11842938568714	2248	31580	pValueCutoff	0.05	0.0706255954290816	8.17316432345676
ERX2133408	2.26172	47.2979965993938	12796	27054	56.7037904497873	11863	20921	6.68777707409753	2112	31580	pValueCutoff	0.05	0.0757315157394749	7.88323237808195
ERX2133409	2.0741	50.2032971094847	13582	27054	60.3078246737728	12617	20921	7.08993033565548	2239	31580	pValueCutoff	0.05	0.0707263218763501	7.79839277597761
ERX2133410	2.41788	47.7785170399941	12926	27054	57.1769991874193	11962	20921	7.21975934135529	2280	31580	pValueCutoff	0.05	0.0806624747247456	7.90254958623118
ERX2133411	2.12194	49.3864123604643	13361	27054	59.4570049232828	12439	20921	6.83977200759975	2160	31580	pValueCutoff	0.05	0.0736300825901733	7.7156633470432
ERX2133412	2.76329	47.3793154431877	12818	27054	56.5556139763874	11832	20921	6.87460417986067	2171	31580	pValueCutoff	0.05	0.109409220829855	7.12072212009609
ERX2133413	1.36745	44.2855030679382	11981	27054	53.2049137230534	11131	20921	6.28245725142495	1984	31580	pValueCutoff	0.05	0.0389207187602868	8.70339486793085
ERX2133414	2.36956	44.311377245509	11988	27054	53.3196309927824	11155	20921	6.60544648511716	2086	31580	pValueCutoff	0.05	0.0812653241956811	7.77134286273074
ERX2133415	5.28888	13.2549715384047	3586	27054	15.6541274317671	3275	20921	4.04053198226726	1276	31580	pValueCutoff	0.05	0.104490608172061	10.8667983217203
ERX2133416	1.72907	38.6966807126488	10469	27054	46.5513120787725	9739	20921	5.57631412286257	1761	31580	pValueCutoff	0.05	0.0501025363877222	8.60806827744169
ERX2133417	1.55807	44.9323575072078	12156	27054	54.093972563453	11317	20921	6.20645978467384	1960	31580	pValueCutoff	0.05	0.0504548272205252	8.04405819019969
ERX2133418	1.79876	44.0008871146596	11904	27054	52.9372400936858	11075	20921	6.28562381253958	1985	31580	pValueCutoff	0.05	0.0620394552453356	7.7445809470052
ERX2133420	2.6506	45.7566348783914	12379	27054	54.28994789924	11358	20921	7.13109563014566	2252	31580	pValueCutoff	0.05	0.104993837229479	7.11749197298233
ERX2133421	2.67897	46.5476454498411	12593	27054	55.384541847904	11587	20921	7.40975300823306	2340	31580	pValueCutoff	0.05	0.0840388275204099	8.20392694710009
ERX2133422	2.85092	44.6551341760923	12081	27054	53.6876822331628	11232	20921	6.77644078530716	2140	31580	pValueCutoff	0.05	0.0864228025777779	8.37705705363577
ERX2133423	1.55513	35.9281437125749	9720	27054	43.1910520529611	9036	20921	4.8068397720076	1518	31580	pValueCutoff	0.05	0.0474082605544972	8.3484242295869
ERX2133424	2.35871	46.7620314925704	12651	27054	54.7679365231107	11458	20921	7.76440785307156	2452	31580	pValueCutoff	0.05	0.088178073898935	7.37347843267487
ERX2133426	2.79342	43.7680195165225	11841	27054	52.88466134506	11064	20921	6.49778340721976	2052	31580	pValueCutoff	0.05	0.0803022037297195	8.65082889482624
ERX2133427	2.65901	46.4256671841502	12560	27054	55.5709574112136	11626	20921	6.90626979100697	2181	31580	pValueCutoff	0.05	0.0921648245370136	7.71863004579481
ERX2133428	3.051313	49.4603385820951	13381	27054	59.0076956168443	12345	20921	7.33375554148195	2316	31580	pValueCutoff	0.05	0.112862579671119	7.42233965834798
ERX2133429	2.36401	44.8399497301693	12131	27054	53.8884374551886	11274	20921	6.78594046865104	2143	31580	pValueCutoff	0.05	0.0795775590030369	7.85883171708266
ERX2133430	2.04413	48.6656316995638	13166	27054	58.4723483581091	12233	20921	6.64344521849272	2098	31580	pValueCutoff	0.05	0.0732220532333342	7.56630441990198
ERX2133431	2.68516	49.9001996007984	13500	27054	59.5430428755796	12457	20921	7.17226092463585	2265	31580	pValueCutoff	0.05	0.100717890240234	7.35554767660994
ERX2133432	2.31987	47.0762179345014	12736	27054	56.1923426222456	11756	20921	7.34642178594047	2320	31580	pValueCutoff	0.05	0.0678939056256649	8.55488247514189
ERX2133433	2.23623	48.0742219265173	13006	27054	57.8222838296448	12097	20921	6.60227992400253	2085	31580	pValueCutoff	0.05	0.0778394066269245	7.69926818228823
ERX2133434	2.53355	48.5510460560361	13135	27054	58.0947373452512	12154	20921	7.37492083597213	2329	31580	pValueCutoff	0.05	0.0830154744928644	7.98823052349737
ERX2133435	1.12456	45.5459451467435	12322	27054	54.8061756130204	11466	20921	6.4376187460418	2033	31580	pValueCutoff	0.05	0.0321066790234102	8.68563731841796
ERX2133436	3.06125	49.7523471575368	13460	27054	59.3709669709861	12421	20921	7.31475617479417	2310	31580	pValueCutoff	0.05	0.10385688266007	7.82199274798934
ERX2133437	2.57113	46.6437495379611	12619	27054	55.6426557047942	11641	20921	7.00443318556048	2212	31580	pValueCutoff	0.05	0.0892582079373485	7.71297925318735
ERX2133438	1.84377	44.1893989798181	11955	27054	54.2039099469433	11340	20921	5.06649778340722	1600	31580	pValueCutoff	0.05	0.0501573230619203	8.94576733130745
ERX2133439	2.877	47.7304649959341	12913	27054	57.3825342956838	12005	20921	6.931602279924	2189	31580	pValueCutoff	0.05	0.0955378683461357	7.92505174882632
ERX2133440	2.27112	47.545649441857	12863	27054	57.0097031690646	11927	20921	6.82710576314123	2156	31580	pValueCutoff	0.05	0.0739564728569814	8.020132928365
ERX2133441	4.16453	46.226066385747	12506	27054	54.8969934515559	11485	20921	7.51741608613046	2374	31580	pValueCutoff	0.05	0.149663832522528	7.55349655429484
ERX2133442	3.77785	46.8174761587935	12666	27054	55.2124659433105	11551	20921	7.90690310322989	2497	31580	pValueCutoff	0.05	0.138614228074917	7.45868922423585
ERX2133443	2.39929	50.6024987062911	13690	27054	55.5088188901104	11613	20921	5.87713742875238	1856	31580	pValueCutoff	0.05	0.262495397600921	3.83893139497765
ERX2133444	0.785949	47.9892067716419	12983	27054	53.2049137230534	11131	20921	6.80177327422419	2148	31580	pValueCutoff	0.05	0.0637898298551846	4.6027368178068
ERX2133445	0.817702	44.906483329637	12149	27054	49.4096840495196	10337	20921	6.80810639645345	2150	31580	pValueCutoff	0.05	0.0714616522330886	4.39935440064272
ERX2133446	1.11332	48.1222739705774	13019	27054	53.1284355432341	11115	20921	6.95693476884104	2197	31580	pValueCutoff	0.05	0.0969857082155204	4.40855091395323
ERX2133447	1.61725	44.7549345752939	12108	27054	49.8064146073323	10420	20921	7.30208993033566	2306	31580	pValueCutoff	0.05	0.139935548743498	4.4273849136027
ERX2133448	0.816666	45.6420492348636	12348	27054	50.1075474403709	10483	20921	6.61177960734642	2088	31580	pValueCutoff	0.05	0.070888314892385	4.41866764277114
ERX2133449	1.56904	47.1944998891107	12768	27054	51.5223937670283	10779	20921	7.04243191893604	2224	31580	pValueCutoff	0.05	0.140883934181146	4.32762584408378
ERX2133450	1.57218	47.7859096621572	12928	27054	52.4066727211892	10964	20921	6.931602279924	2189	31580	pValueCutoff	0.05	0.158112347655394	4.04037783955047
ERX2133451	2.15204	49.0167812523102	13261	27054	54.5050427799818	11403	20921	7.16909436352122	2264	31580	pValueCutoff	0.05	0.205165815243777	4.17334963524258
ERX2133452	1.56172	49.001996007984	13257	27054	53.8406385928015	11264	20921	6.67511082963901	2108	31580	pValueCutoff	0.05	0.154378655518521	4.08266254529507
ERX2133453	1.20621	46.2445479411547	12511	27054	51.4220161560155	10758	20921	6.60227992400253	2085	31580	pValueCutoff	0.05	0.103736695800348	4.44385267054246
ERX2133454	1.54982	47.2351593110076	12779	27054	52.1676784092539	10914	20921	7.03293223559215	2221	31580	pValueCutoff	0.05	0.140098352371528	4.31038698929975
ERX2133455	1.83164	44.4924964885045	12037	27054	49.1276707614359	10278	20921	7.2419252691577	2287	31580	pValueCutoff	0.05	0.159243279851842	4.41377684026979
ERX2133456	0.964484	44.7623271974569	12110	27054	49.7681755174227	10412	20921	6.66877770740975	2106	31580	pValueCutoff	0.05	0.0815789911259465	4.48908208656177
ERX2133457	0.943931	46.1891032749316	12496	27054	50.8436499211319	10637	20921	7.00759974667511	2213	31580	pValueCutoff	0.05	0.0786237106546054	4.53126411226515
ERX2133458	1.44281	49.1350632069195	13293	27054	54.796615840543	11464	20921	7.102596580114	2243	31580	pValueCutoff	0.05	0.13074750958718	4.30397949951169
ERX2133459	1.17455	45.0986915058771	12201	27054	49.2710673485971	10308	20921	6.75427485750475	2133	31580	pValueCutoff	0.05	0.107440114076811	4.28037570288729
ERX2133460	1.85437	47.6269682856509	12885	27054	52.573968739544	10999	20921	7.02976567447752	2220	31580	pValueCutoff	0.05	0.171866563005009	4.24530370852391
ERX2133467	2.20908	46.1558364751978	12487	27054	49.959370966971	10452	20921	6.89043698543382	2176	31580	pValueCutoff	0.05	0.219301825112281	4.07254078029924
ERX2133468	0.757797	43.9528350705995	11891	27054	49.1467903063907	10282	20921	7.03926535782141	2223	31580	pValueCutoff	0.05	0.058715814223243	4.73393691307307
ERX2133469	1.06629	46.8285650920381	12669	27054	51.5080541083122	10776	20921	6.70994300189994	2119	31580	pValueCutoff	0.05	0.0959254466934107	4.32399261352164
ERX2133470	0.728836	44.0415465365565	11915	27054	48.3198699870943	10109	20921	6.78910702976567	2144	31580	pValueCutoff	0.05	0.0605233629070751	4.53945548850391
ERX2133472	1.01629	43.2542322761884	11702	27054	47.8036422733139	10001	20921	6.61177960734642	2088	31580	pValueCutoff	0.05	0.0834259520241536	4.57158146099758
ERX2133473	1.03259	42.8587269904635	11595	27054	47.196596720998	9874	20921	6.54211526282457	2066	31580	pValueCutoff	0.05	0.085345195286956	4.5525501051832
ERX2133474	1.34651	47.0096843350336	12718	27054	51.6944696716218	10815	20921	6.9854338188727	2206	31580	pValueCutoff	0.05	0.125330284629762	4.23453504622447
ERX2133475	1.17561	46.4182745619871	12558	27054	51.3216385450026	10737	20921	6.84293856871438	2161	31580	pValueCutoff	0.05	0.102913635074505	4.39524817924413
ERX2133476	1.75711	46.9468470466474	12701	27054	52.5309497633956	10990	20921	7.102596580114	2243	31580	pValueCutoff	0.05	0.155079969348885	4.37266403358985
ERX2133477	1.62167	42.5999852147557	11525	27054	47.1009989962239	9854	20921	6.97593413552882	2203	31580	pValueCutoff	0.05	0.14098625118345	4.41467073971435
