libraryId	proportionCodingPresent	proportionGenicPresent	speciesId	organism
SRX696809	64.0303051759541	60.7319024130116	9103	Meleagris gallopavo
SRX696810	69.2770657792254	65.7245700573257	9103	Meleagris gallopavo
SRX696811	68.0167103306663	64.5380615917878	9103	Meleagris gallopavo
SRX696812	71.3375345181619	67.6843087588322	9103	Meleagris gallopavo
SRX696813	69.942646746442	66.3178242900946	9103	Meleagris gallopavo
SRX696814	58.4365927918997	55.3859485401946	9103	Meleagris gallopavo
SRX696815	48.6865396870353	46.127183042261	9103	Meleagris gallopavo
SRX696816	77.1436663598386	73.2568990801227	9103	Meleagris gallopavo
SRX696817	77.5685052750832	73.6235168644181	9103	Meleagris gallopavo
SRX696818	74.8424555689301	71.1038528196241	9103	Meleagris gallopavo
SRX696819	71.8260992706932	68.084255432609	9103	Meleagris gallopavo
SRX696820	66.4872902357856	63.1115851219837	9103	Meleagris gallopavo
SRX696821	76.0674077745522	72.2570323956806	9103	Meleagris gallopavo
SRX696822	60.5607873681229	57.4790027996267	9103	Meleagris gallopavo
SRX696823	75.5080365361467	71.6904412744967	9103	Meleagris gallopavo
SRX696824	69.5956949656589	66.0578589521397	9103	Meleagris gallopavo
SRX696825	73.7449550378815	69.890681242501	9103	Meleagris gallopavo
SRX696826	74.4742618423848	70.603919477403	9103	Meleagris gallopavo
SRX696827	50.4354598881258	47.8669510731902	9103	Meleagris gallopavo
SRX696828	76.6409403101324	72.7303026263165	9103	Meleagris gallopavo
SRX696829	73.6953904977696	69.9573390214638	9103	Meleagris gallopavo
SRX696830	77.462295546272	73.550193307559	9103	Meleagris gallopavo
SRX696831	77.3348438716986	73.4368750833222	9103	Meleagris gallopavo
SRX696832	64.5755151171847	61.2318357552326	9103	Meleagris gallopavo
SRX696833	65.2906606245132	61.9517397680309	9103	Meleagris gallopavo
SRX696834	66.8979678538554	63.5315291294494	9103	Meleagris gallopavo
SRX696835	75.44431069886	71.5037994934009	9103	Meleagris gallopavo
SRX696836	65.3968703533244	62.0450606585789	9103	Meleagris gallopavo
SRX696837	77.9579409473908	74.0701239834689	9103	Meleagris gallopavo
SRX696838	55.6184946541103	52.7196373816824	9103	Meleagris gallopavo
SRX696839	53.6713162925724	50.9465404612718	9103	Meleagris gallopavo
SRX696840	76.6905048502443	72.8502866284495	9103	Meleagris gallopavo
SRX696841	77.1153437654889	73.2835621917078	9103	Meleagris gallopavo
SRX696842	76.4851660412094	72.7169710705239	9103	Meleagris gallopavo
SRX696843	74.5804715711959	70.8305559258766	9103	Meleagris gallopavo
SRX696844	69.185017347589	65.8378882815625	9103	Meleagris gallopavo
SRX696845	75.3168590242866	71.5837888281562	9103	Meleagris gallopavo
SRX696846	72.4279544006231	68.7908278896147	9103	Meleagris gallopavo
SRX696847	75.6708914536571	71.9370750566591	9103	Meleagris gallopavo
SRX696848	76.7259080931813	72.8702839621384	9103	Meleagris gallopavo
SRX696849	73.1714225023012	69.4974003466205	9103	Meleagris gallopavo
SRX696850	74.063584224315	70.3572856952406	9103	Meleagris gallopavo
SRX696851	72.4279544006231	68.8241567790961	9103	Meleagris gallopavo
SRX696852	72.9873256390285	69.344087455006	9103	Meleagris gallopavo
SRX696853	77.2640373858246	73.3968804159445	9103	Meleagris gallopavo
SRX696854	74.0777455214898	70.3706172510332	9103	Meleagris gallopavo
SRX696855	73.5750194717836	69.9040127982936	9103	Meleagris gallopavo
SRX696856	63.7258372866955	60.5119317424343	9103	Meleagris gallopavo
SRX696857	64.5613538200099	61.265164644714	9103	Meleagris gallopavo
SRX696858	63.6054662607095	60.4452739634715	9103	Meleagris gallopavo
SRX696859	67.3086454719252	63.9381415811225	9103	Meleagris gallopavo
SRX696860	64.1435955533527	60.9652046393814	9103	Meleagris gallopavo
SRX696861	56.7938823196205	53.9128116251167	9103	Meleagris gallopavo
SRX696862	66.5368547758975	63.2782295693907	9103	Meleagris gallopavo
SRX696863	68.2928556255753	64.924676709772	9103	Meleagris gallopavo
SRX696864	52.8924449479572	50.2399680042661	9103	Meleagris gallopavo
SRX696865	48.7219429299724	46.3071590454606	9103	Meleagris gallopavo
SRX696866	69.5248884797847	66.0045327289695	9103	Meleagris gallopavo
SRX696867	67.2165970402889	63.8848153579523	9103	Meleagris gallopavo
SRX696868	69.1637754018268	65.6712438341554	9103	Meleagris gallopavo
SRX696869	76.5984564186079	72.743634182109	9103	Meleagris gallopavo
SRX696870	74.8070523259931	71.0571923743501	9103	Meleagris gallopavo
SRX696871	72.8881965588048	69.2307692307692	9103	Meleagris gallopavo
SRX696872	75.7558592367061	71.9170777229703	9103	Meleagris gallopavo
SRX696873	73.7449550378815	70.0506599120117	9103	Meleagris gallopavo
SRX696874	74.254761736175	70.5039328089588	9103	Meleagris gallopavo
SRX696875	73.5112936344969	69.7373683508866	9103	Meleagris gallopavo
SRX696876	72.8598739644551	69.2174376749767	9103	Meleagris gallopavo
SRX696877	76.2444239892374	72.3636848420211	9103	Meleagris gallopavo
SRX696878	71.8756638108051	68.2775629916011	9103	Meleagris gallopavo
SRX696879	75.8833109112795	72.0503932808959	9103	Meleagris gallopavo
SRX696880	74.892020109042	71.0371950406612	9103	Meleagris gallopavo
SRX696881	74.4317779508603	70.6639114784695	9103	Meleagris gallopavo
SRX696882	74.0848261700772	70.2972936941741	9103	Meleagris gallopavo
SRX696883	74.0281809813779	70.2572990267964	9103	Meleagris gallopavo
SRX696884	77.0586985767896	73.1635781895747	9103	Meleagris gallopavo
SRX696885	72.8103094243433	69.1107852286362	9103	Meleagris gallopavo
SRX696886	72.3288253203993	68.6641781095854	9103	Meleagris gallopavo
SRX696887	71.7552927848191	68.1175843220904	9103	Meleagris gallopavo
SRX696888	74.6229554627204	70.8505532595654	9103	Meleagris gallopavo
SRX696889	74.0281809813779	70.3106252499667	9103	Meleagris gallopavo
SRX696890	72.5270834808468	68.8308225569924	9103	Meleagris gallopavo
SRX696891	75.9187141542165	72.1303826156512	9103	Meleagris gallopavo
SRX696892	73.6245840118955	69.8640181309159	9103	Meleagris gallopavo
SRX696893	74.7787297316434	70.9972003732836	9103	Meleagris gallopavo
SRX696894	73.305954825462	69.5973870150647	9103	Meleagris gallopavo
SRX696895	74.1556326559513	70.3706172510332	9103	Meleagris gallopavo
SRX696896	75.6708914536571	71.8104252766298	9103	Meleagris gallopavo
SRX696897	61.268852226864	58.1855752566324	9103	Meleagris gallopavo
SRX696898	76.7117467960065	72.8302892947607	9103	Meleagris gallopavo
SRX696899	76.513488635559	72.6903079589388	9103	Meleagris gallopavo
SRX696900	76.3860369609856	72.5236635115318	9103	Meleagris gallopavo
SRX696901	63.2231112369893	60.0253299560059	9103	Meleagris gallopavo
SRX696902	73.8299228209304	70.1306492467671	9103	Meleagris gallopavo
SRX696903	61.5379168731856	58.4322090387948	9103	Meleagris gallopavo
SRX696904	72.3288253203993	68.6841754432742	9103	Meleagris gallopavo
SRX696905	69.5178078311973	65.9645380615918	9103	Meleagris gallopavo
SRX696906	73.6741485520074	69.9306759098787	9103	Meleagris gallopavo
SRX696907	66.5580967216597	63.1849086788428	9103	Meleagris gallopavo
SRX696908	57.9126247964314	54.9393414211439	9103	Meleagris gallopavo
SRX696909	58.5003186291864	55.4859352086388	9103	Meleagris gallopavo
SRX696910	56.715995185159	53.7261698440208	9103	Meleagris gallopavo
SRX696911	54.2590101253275	51.4531395813892	9103	Meleagris gallopavo
SRX696912	52.4038801954259	49.7333688841488	9103	Meleagris gallopavo
SRX696913	58.6773348438717	55.6859085455273	9103	Meleagris gallopavo
SRX696914	51.1718473412165	48.6268497533662	9103	Meleagris gallopavo
SRX696915	61.38922325285	58.3055592587655	9103	Meleagris gallopavo
SRX696916	61.5662394675352	58.412211705106	9103	Meleagris gallopavo
SRX696917	60.6740777455215	57.5923210238635	9103	Meleagris gallopavo
SRX696918	65.3119025702754	61.9517397680309	9103	Meleagris gallopavo
SRX696919	64.0515471217163	60.7585655245967	9103	Meleagris gallopavo
SRX696920	63.527579126248	60.2453006265831	9103	Meleagris gallopavo
SRX696921	60.9219004460809	57.7656312491668	9103	Meleagris gallopavo
SRX696922	62.9965304821922	59.7586988401546	9103	Meleagris gallopavo
SRX696923	63.3930468030872	60.0719904012798	9103	Meleagris gallopavo
SRX696924	54.4218650428379	51.5797893614185	9103	Meleagris gallopavo
SRX696925	42.8450046024216	40.6479136115185	9103	Meleagris gallopavo
SRX696926	57.976350633718	55.0059992001067	9103	Meleagris gallopavo
SRX696927	59.1092544077038	56.0391947740301	9103	Meleagris gallopavo
SRX696928	56.8788501026694	53.9061458472204	9103	Meleagris gallopavo
SRX696929	57.6789633930468	54.7260365284629	9103	Meleagris gallopavo
SRX696930	62.0194009771295	58.8454872683642	9103	Meleagris gallopavo
SRX696931	53.4730581321249	50.7532329022797	9103	Meleagris gallopavo
SRX696932	52.5313318699993	49.8200239968004	9103	Meleagris gallopavo
SRX696933	53.6288324010479	50.8532195707239	9103	Meleagris gallopavo
SRX696934	61.0210295263046	57.8589521397147	9103	Meleagris gallopavo
SRX696935	57.8913828506691	54.9060125316624	9103	Meleagris gallopavo
SRX696936	56.5743822134107	53.6995067324357	9103	Meleagris gallopavo
SRX696937	59.0809318133541	56.0725236635115	9103	Meleagris gallopavo
SRX696938	55.6043333569355	52.7196373816824	9103	Meleagris gallopavo
SRX696939	58.2878991715641	55.252632982269	9103	Meleagris gallopavo
SRX696940	56.6805919422219	53.7661645113985	9103	Meleagris gallopavo
SRX696941	52.6941867875097	49.9400079989335	9103	Meleagris gallopavo
SRX696942	60.4262550449621	57.3056925743234	9103	Meleagris gallopavo
SRX696943	53.9828648304185	51.1531795760565	9103	Meleagris gallopavo
SRX696944	57.147914748991	54.1394480735902	9103	Meleagris gallopavo
SRX696945	57.0204630744176	54.0461271830423	9103	Meleagris gallopavo
SRX696946	56.63102740211	53.7395013998134	9103	Meleagris gallopavo
SRX696947	58.6702541952843	55.6392481002533	9103	Meleagris gallopavo
SRX696948	69.8364370176308	66.3178242900946	9103	Meleagris gallopavo
SRX696949	68.6468880549458	65.1713104919344	9103	Meleagris gallopavo
SRX696950	67.4998229837853	64.1447806959072	9103	Meleagris gallopavo
SRX696951	69.0434043758408	65.517930942541	9103	Meleagris gallopavo
SRX696952	67.2307583374637	63.831489134782	9103	Meleagris gallopavo
SRX696953	66.8200807193939	63.4315424610052	9103	Meleagris gallopavo
SRX696954	72.4279544006231	68.6708438874817	9103	Meleagris gallopavo
SRX696955	76.9524888479785	73.0235968537528	9103	Meleagris gallopavo
SRX696956	62.2459817319266	59.0521263831489	9103	Meleagris gallopavo
SRX696957	74.4671811937973	70.6705772563658	9103	Meleagris gallopavo
SRX696958	69.3832755080365	65.8312225036662	9103	Meleagris gallopavo
SRX696959	75.9966012886781	72.2103719504066	9103	Meleagris gallopavo
SRX696960	68.2786943284005	64.7913611518464	9103	Meleagris gallopavo
SRX696961	59.2437867308645	56.1591787761632	9103	Meleagris gallopavo
SRX696962	72.357147914749	68.6575123316891	9103	Meleagris gallopavo
SRX696963	67.4715003894357	63.9848020263965	9103	Meleagris gallopavo
SRX696964	68.7035332436451	65.137981602453	9103	Meleagris gallopavo
SRX696965	70.1833887984139	66.611118517531	9103	Meleagris gallopavo
SRX696966	67.3015648233378	63.8381549126783	9103	Meleagris gallopavo
SRX696967	65.7721447284571	62.3516864418078	9103	Meleagris gallopavo
SRX696968	71.9889541882036	68.3375549926676	9103	Meleagris gallopavo
SRX696969	66.6643064504709	63.2182375683242	9103	Meleagris gallopavo
SRX696970	67.3228067691001	63.8514864684709	9103	Meleagris gallopavo
SRX696971	63.4850952347235	60.1853086255166	9103	Meleagris gallopavo
SRX696972	67.9954683849041	64.4847353686175	9103	Meleagris gallopavo
SRX696973	62.3167882178008	59.078789494734	9103	Meleagris gallopavo
SRX696974	57.6506407986972	54.6193840821224	9103	Meleagris gallopavo
SRX696975	60.7732068257452	57.5989868017598	9103	Meleagris gallopavo
SRX696976	57.4877858811867	54.5260631915745	9103	Meleagris gallopavo
SRX696977	62.6779012957587	59.4054126116518	9103	Meleagris gallopavo
SRX696978	50.0106209728811	47.4470070657246	9103	Meleagris gallopavo
SRX696979	60.2421581816894	57.1323823490201	9103	Meleagris gallopavo
SRX696980	55.526446222474	52.6996400479936	9103	Meleagris gallopavo
SRX696981	64.0019825816045	60.718570857219	9103	Meleagris gallopavo
SRX696982	62.854917510444	59.6053859485402	9103	Meleagris gallopavo
SRX696983	55.250300927565	52.4130115984535	9103	Meleagris gallopavo
SRX696984	73.3413580683991	69.6240501266498	9103	Meleagris gallopavo
SRX696985	70.1338242583021	66.5777896280496	9103	Meleagris gallopavo
SRX696986	73.85824541528	70.1106519130783	9103	Meleagris gallopavo
SRX696987	70.9693407916165	67.4043460871884	9103	Meleagris gallopavo
SRX696988	71.5711959215464	67.917610985202	9103	Meleagris gallopavo
SRX696989	73.1997450966508	69.4440741234502	9103	Meleagris gallopavo
SRX696990	74.6300361113078	70.8038928142914	9103	Meleagris gallopavo
SRX696991	71.8685831622177	68.1442474336755	9103	Meleagris gallopavo
SRX696992	70.098421015365	66.4911345153979	9103	Meleagris gallopavo
SRX696993	70.7640019825816	67.1710438608186	9103	Meleagris gallopavo
SRX696994	71.3729377610989	67.7243034262098	9103	Meleagris gallopavo
SRX696995	69.8789209091553	66.2644980669244	9103	Meleagris gallopavo
SRX696996	69.4470013453232	65.9112118384216	9103	Meleagris gallopavo
SRX696997	70.1763081498265	66.5777896280496	9103	Meleagris gallopavo
SRX696998	70.3887276074488	66.8177576323157	9103	Meleagris gallopavo
SRX696999	70.6082277136586	66.9110785228636	9103	Meleagris gallopavo
SRX697001	64.3064504708631	61.1051859752033	9103	Meleagris gallopavo
SRX697002	67.0325001770162	63.6248500199973	9103	Meleagris gallopavo
SRX697003	66.1120158606528	62.8449540061325	9103	Meleagris gallopavo
SRX697004	67.7264037385824	64.3580855885882	9103	Meleagris gallopavo
SRX697005	62.9965304821922	59.7586988401546	9103	Meleagris gallopavo
SRX697006	63.8320470155066	60.6519130782562	9103	Meleagris gallopavo
SRX697007	67.7264037385824	64.4447407012398	9103	Meleagris gallopavo
SRX697008	61.1201586065284	58.0522596987068	9103	Meleagris gallopavo
SRX697009	57.2895277207392	54.3927476336488	9103	Meleagris gallopavo
SRX697010	60.5820293138852	57.485668577523	9103	Meleagris gallopavo
SRX697011	60.6882390426963	57.5989868017598	9103	Meleagris gallopavo
SRX697012	62.3309495149756	59.1921077189708	9103	Meleagris gallopavo
SRX697013	63.7966437725696	60.4986001866418	9103	Meleagris gallopavo
SRX697014	60.5324647737733	57.4323423543527	9103	Meleagris gallopavo
SRX697015	62.0194009771295	58.9521397147047	9103	Meleagris gallopavo
SRX697016	58.096721659704	55.1526463138248	9103	Meleagris gallopavo
SRX697017	45.6560220916236	43.3275563258232	9103	Meleagris gallopavo
SRX697018	54.7121716349218	51.9464071457139	9103	Meleagris gallopavo
SRX697019	52.042767117468	49.3334222103719	9103	Meleagris gallopavo
SRX697020	59.9376902924308	56.9724036795094	9103	Meleagris gallopavo
SRX697021	52.5738157615238	49.8733502199707	9103	Meleagris gallopavo
SRX697022	60.2704807760391	57.2656979069457	9103	Meleagris gallopavo
SRX697023	53.5651065637612	50.7532329022797	9103	Meleagris gallopavo
SRX697024	52.1418961976917	49.4400746567124	9103	Meleagris gallopavo
SRX697025	51.5896056078737	48.9001466471137	9103	Meleagris gallopavo
SRX697026	52.3826382496637	49.666711105186	9103	Meleagris gallopavo
SRX697027	54.1669616936911	51.3731502466338	9103	Meleagris gallopavo
SRX697028	54.0536713162926	51.2998266897747	9103	Meleagris gallopavo
SRX697029	55.561849465411	52.686308492201	9103	Meleagris gallopavo
SRX697030	53.2606386745026	50.546593787495	9103	Meleagris gallopavo
SRX697031	53.3172838632019	50.5865884548727	9103	Meleagris gallopavo
SRX697032	48.8847978474828	46.4004799360085	9103	Meleagris gallopavo
SRX767072	54.8679459038448	52.0330622583655	9103	Meleagris gallopavo
SRX767073	52.595057707286	49.9600053326223	9103	Meleagris gallopavo
SRX767074	50.1097500531049	47.5803226236502	9103	Meleagris gallopavo
SRX767075	56.3336401614388	53.5328622850287	9103	Meleagris gallopavo
SRX767076	60.5537067195355	57.4256765764565	9103	Meleagris gallopavo
SRX767077	58.6631735466969	55.6859085455273	9103	Meleagris gallopavo
SRX767078	52.7083480846846	49.9600053326223	9103	Meleagris gallopavo
SRX767079	52.9844933795936	50.2866284495401	9103	Meleagris gallopavo
SRX767080	29.7245627699497	28.2095720570591	9103	Meleagris gallopavo
SRX767081	28.6907880761878	27.2363684842021	9103	Meleagris gallopavo
SRX767082	35.9272109325214	34.0354619384082	9103	Meleagris gallopavo
SRX767083	28.3367556468172	26.8897480335955	9103	Meleagris gallopavo
SRX767084	33.8667421935849	32.129049460072	9103	Meleagris gallopavo
SRX767085	31.5726120512639	29.989334755366	9103	Meleagris gallopavo
SRX767086	35.0350492105077	33.2822290361285	9103	Meleagris gallopavo
SRX767087	35.0704524534447	33.2755632582322	9103	Meleagris gallopavo
SRX767088	38.2284217234299	36.2818290894547	9103	Meleagris gallopavo
SRX767089	46.696877433973	44.2740967870951	9103	Meleagris gallopavo
SRX767090	47.6386036960986	45.2139714704706	9103	Meleagris gallopavo
SRX767091	41.3580683990654	39.2281029196107	9103	Meleagris gallopavo
SRX767092	43.007859519932	40.7412345020664	9103	Meleagris gallopavo
SRX767093	45.266586419316	42.940941207839	9103	Meleagris gallopavo
SRX767094	44.6434893436239	42.3143580855886	9103	Meleagris gallopavo
SRX767095	66.1757416979395	62.7982935608586	9103	Meleagris gallopavo
SRX767096	63.7258372866955	60.4652712971604	9103	Meleagris gallopavo
SRX767097	69.9355660978546	66.5177976269831	9103	Meleagris gallopavo
SRX767098	67.9034199532677	64.6313824823357	9103	Meleagris gallopavo
SRX767099	68.391984705799	64.971337155046	9103	Meleagris gallopavo
SRX767100	51.7807831197338	49.1401146513798	9103	Meleagris gallopavo
SRX767101	66.1049352120654	62.8649513398214	9103	Meleagris gallopavo
SRX767102	58.9605607873681	56.0325289961338	9103	Meleagris gallopavo
SRX767103	27.0551582524959	25.5965871217171	9103	Meleagris gallopavo
SRX767104	59.1729802449904	56.1725103319557	9103	Meleagris gallopavo
SRX767105	65.9633222403172	62.6649780029329	9103	Meleagris gallopavo
SRX767106	1.70643630956596	1.62644980669244	9103	Meleagris gallopavo
SRX767107	48.4103943921263	46.0205305959205	9103	Meleagris gallopavo
SRX767108	60.5183034765985	57.4256765764565	9103	Meleagris gallopavo
SRX767109	55.2573815761524	52.4063458205573	9103	Meleagris gallopavo
SRX767110	70.2400339871132	66.7577656312492	9103	Meleagris gallopavo
SRX767111	68.2999362741627	64.9646713771497	9103	Meleagris gallopavo
SRX767112	70.6790341995327	67.1843754166111	9103	Meleagris gallopavo
SRX767113	64.7737732776322	61.5984535395281	9103	Meleagris gallopavo
DRX028557	57.3513003175693	40.5911826618044	9598	Pan troglodytes
DRX028558	57.2053900952708	40.3984701592102	9598	Pan troglodytes
DRX028559	36.670672045318	25.7256366924605	9598	Pan troglodytes
DRX028560	36.1857351300318	25.3906134187198	9598	Pan troglodytes
DRX028561	44.3395416702429	31.2253550357259	9598	Pan troglodytes
DRX028562	43.9361428203588	30.9348038779685	9598	Pan troglodytes
ERX2187466	60.8679795769511	26.9756879989908	10090	Mus musculus
ERX2187467	60.5990153172866	26.6206498819543	10090	Mus musculus
ERX2187468	59.8605032822757	26.3557229621353	10090	Mus musculus
ERX2187469	57.6814369073669	25.3068286265251	10090	Mus musculus
ERX2187470	57.2301239970824	25.285201939193	10090	Mus musculus
ERX2187471	55.958242159008	24.7283147403896	10090	Mus musculus
ERX2187472	55.3382567469001	24.0272496260385	10090	Mus musculus
ERX2187473	50.6108679795769	21.9546920900391	10090	Mus musculus
ERX2187474	51.4770240700219	22.4737325860111	10090	Mus musculus
ERX2187475	57.1343909555069	24.5823346008975	10090	Mus musculus
ERX2187476	57.4215900802334	24.7517436516662	10090	Mus musculus
ERX2187477	59.2314004376368	25.3626975687999	10090	Mus musculus
ERX2187478	46.0111232676878	19.3811162975111	10090	Mus musculus
ERX2187479	47.0915390226112	19.9091679132049	10090	Mus musculus
ERX2187480	52.9312545587163	22.7981328959937	10090	Mus musculus
ERX2187481	46.0111232676878	19.6208120821093	10090	Mus musculus
ERX2187482	54.0618161925602	23.4253068286265	10090	Mus musculus
ERX2187483	52.6349380014588	22.6125038297259	10090	Mus musculus
ERX2187484	53.3233041575492	23.0882909510336	10090	Mus musculus
ERX2187485	50.9983588621444	22.2286301295799	10090	Mus musculus
ERX2187486	51.0576221735959	21.8808009083209	10090	Mus musculus
ERX2187487	51.3448212983224	22.1132877971417	10090	Mus musculus
ERX2187488	50.6518964259664	21.6032584208914	10090	Mus musculus
ERX2187489	38.4436542669584	16.3245444878981	10090	Mus musculus
ERX2187490	38.4117432530999	16.3822156541172	10090	Mus musculus
ERX2187491	29.8231218088986	13.0300791176312	10090	Mus musculus
ERX2187492	21.3484682713348	8.9948997062375	10090	Mus musculus
ERX2187493	19.4839533187454	8.34249463838377	10090	Mus musculus
ERX2187494	22.1325674690007	9.47609349937823	10090	Mus musculus
ERX2187495	44.5523340627279	18.8855047128156	10090	Mus musculus
ERX2187496	44.196754194019	18.7593490367113	10090	Mus musculus
ERX2187497	45.4823121808899	19.2928073242381	10090	Mus musculus
ERX2187498	52.7990517870168	22.2070034422477	10090	Mus musculus
ERX2187499	48.5731218088986	20.39216393029	10090	Mus musculus
ERX2187500	50.7293946024799	21.2734514390758	10090	Mus musculus
ERX2187501	56.25	25.8781336168832	10090	Mus musculus
ERX2187502	55.4339897884756	25.6132066970642	10090	Mus musculus
ERX2187503	54.2623997082422	24.8959215672139	10090	Mus musculus
ERX2187504	59.447191011236	42.0004257519083	10116	Rattus norvegicus
ERX2187505	58.9662921348315	41.647659885047	10116	Rattus norvegicus
ERX2187506	58.7910112359551	41.5199343125627	10116	Rattus norvegicus
ERX2187507	56.7550561797753	39.8503786150899	10116	Rattus norvegicus
ERX2187508	60.1573033707865	42.5082869567862	10116	Rattus norvegicus
ERX2187509	56.5797752808989	39.9324879116869	10116	Rattus norvegicus
ERX2187510	50.9707865168539	35.793571146185	10116	Rattus norvegicus
ERX2187511	52.8	37.0769090411459	10116	Rattus norvegicus
ERX2187512	46.4179775280899	32.5456923030137	10116	Rattus norvegicus
ERX2187513	55.8157303370786	39.2543259434966	10116	Rattus norvegicus
ERX2187514	56.8269662921348	40.0145972082839	10116	Rattus norvegicus
ERX2187515	56.7955056179775	39.9781041875741	10116	Rattus norvegicus
ERX2187516	47.9595505617978	33.5735790530061	10116	Rattus norvegicus
ERX2187517	45.8651685393258	31.9861326521303	10116	Rattus norvegicus
ERX2187518	46.6741573033708	32.6186783444333	10116	Rattus norvegicus
ERX2187519	54.3415730337079	38.2021105130311	10116	Rattus norvegicus
ERX2187520	54.1662921348315	38.1139190463157	10116	Rattus norvegicus
ERX2187521	56.9887640449438	40.382568500441	10116	Rattus norvegicus
ERX2187522	52.9168539325843	37.1651005078612	10116	Rattus norvegicus
ERX2187523	55.5820224719101	39.1326825411307	10116	Rattus norvegicus
ERX2187524	55.0606741573034	38.7190949730864	10116	Rattus norvegicus
ERX2187525	50.961797752809	35.8026944013624	10116	Rattus norvegicus
ERX2187526	53.2269662921348	37.4418392482438	10116	Rattus norvegicus
ERX2187527	52.7191011235955	37.0829912112642	10116	Rattus norvegicus
ERX2187528	41.0337078651685	28.716966213545	10116	Rattus norvegicus
ERX2187529	44.5707865168539	31.1802451114558	10116	Rattus norvegicus
ERX2187530	45.0157303370787	31.5056412127847	10116	Rattus norvegicus
ERX2187531	13.0696629213483	9.23881640969498	10116	Rattus norvegicus
ERX2187532	35.3752808988764	24.5172277468601	10116	Rattus norvegicus
ERX2187533	25.5280898876404	17.7021561293069	10116	Rattus norvegicus
ERX2187534	46.723595505618	32.5761031536052	10116	Rattus norvegicus
ERX2187535	42.7505617977528	29.8573731107259	10116	Rattus norvegicus
ERX2187536	41.6629213483146	29.0089103792233	10116	Rattus norvegicus
ERX2187537	51.8696629213483	36.2771036705897	10116	Rattus norvegicus
ERX2187538	50.0224719101124	34.91773864915	10116	Rattus norvegicus
ERX2187539	51.838202247191	36.2588571602348	10116	Rattus norvegicus
ERX2187540	49.8831460674157	35.1579843688228	10116	Rattus norvegicus
ERX2187541	55.8247191011236	39.8990359760363	10116	Rattus norvegicus
ERX2187542	54.1393258426966	38.5639996350698	10116	Rattus norvegicus
SRX3460966	26.9292347102145	23.8345347194552	9913	Bos taurus
SRX3460968	23.0227345501121	20.7266273046691	9913	Bos taurus
SRX3460971	23.7592058917707	21.4257253595103	9913	Bos taurus
SRX3460973	21.5955354283885	19.4841887926975	9913	Bos taurus
SRX3460969	26.3071222725401	23.4578186691781	9913	Bos taurus
SRX3460976	34.0286354695577	29.8547469844605	9913	Bos taurus
SRX3460974	18.1235991034262	16.7638642373311	9913	Bos taurus
SRX3460979	20.7584282512236	18.9698264932807	9913	Bos taurus
SRX3460981	31.1788115822698	27.7683196290796	9913	Bos taurus
SRX3460982	25.1360870957413	22.4798058463433	9913	Bos taurus
SRX3460983	24.6329079182105	22.526895352628	9913	Bos taurus
SRX3460975	30.1541558025708	26.5295033868222	9913	Bos taurus
SRX3460985	35.0807373862129	30.9993842141486	9913	Bos taurus
SRX3460989	12.1083207538539	11.692686637447	9913	Bos taurus
SRX3460991	26.1790403000778	23.3346614988952	9913	Bos taurus
SRX3460980	24.5688669319793	21.9509544680697	9913	Bos taurus
SRX3460970	16.9800100635835	15.8039627630673	9913	Bos taurus
SRX3460993	61.9367823978775	53.9863078204803	9913	Bos taurus
SRX3460984	22.0072274827318	19.81381533669	9913	Bos taurus
SRX3460988	26.5587118613055	23.580975839461	9913	Bos taurus
SRX3460996	61.7675312199808	53.783460716485	9913	Bos taurus
SRX3460987	26.5083939435524	23.6534212337451	9913	Bos taurus
SRX3460994	61.4153057957093	53.4284782844931	9913	Bos taurus
SRX3460998	61.8773157678057	53.7617270981997	9913	Bos taurus
SRX3460995	61.9688028909931	54.033397326765	9913	Bos taurus
SRX3460990	17.318512419377	16.0683884522042	9913	Bos taurus
SRX3460992	22.8717807968528	20.6831600680987	9913	Bos taurus
SRX3460999	61.4839211380998	53.6023472307748	9913	Bos taurus
SRX3461002	61.7263620145465	53.8848842684826	9913	Bos taurus
SRX3460997	61.708064589909	53.7653493679139	9913	Bos taurus
SRX3461001	60.1939527011573	52.0230376353823	9913	Bos taurus
SRX3460967	25.3648049037098	22.9036114029051	9913	Bos taurus
SRX3460977	27.1853986551393	24.4249646828703	9913	Bos taurus
SRX3461010	59.8874708384795	51.9324808925273	9913	Bos taurus
SRX3461011	62.2707103975116	54.2471112399029	9913	Bos taurus
SRX3460972	24.6100361374137	22.4580722280581	9913	Bos taurus
SRX3461015	61.2872238232469	53.392255587351	9913	Bos taurus
SRX3461016	60.9212753304972	52.9938059187887	9913	Bos taurus
SRX3461009	60.6605370294131	52.9901836490745	9913	Bos taurus
SRX3461007	61.461049357303	53.3632774296374	9913	Bos taurus
SRX3461003	60.6788344540506	52.6170898685116	9913	Bos taurus
SRX3461012	60.9349983989753	53.0010504582171	9913	Bos taurus
SRX3460986	24.2029184392297	21.8096859492158	9913	Bos taurus
SRX3461014	61.337541741	53.1894084833557	9913	Bos taurus
SRX3460978	13.0552124788436	12.5873872568551	9913	Bos taurus
SRX3461013	60.399798728329	52.5953562502264	9913	Bos taurus
SRX3461008	61.5891313297653	53.5588799942044	9913	Bos taurus
SRX3436771	36.0186251439443	15.2369180057684	9606	Homo sapiens
SRX3436772	33.8957592750213	14.2315615986815	9606	Homo sapiens
SRX3436773	9.5228558554048	4.64276885043263	9606	Homo sapiens
