id	minimum_qValue	call	cutoff
FBgn0265955	0.000781213	present	0.05
FBgn0265956	0.026096196	absent	0.05
FBgn0265957	0.009777899	present	0.05
FBgn0265958	0.004713656	present	0.05
FBgn0265959	0.055848025	absent	0.05
FBgn0265960	1	absent	0.05
FBgn0265961	0.050971587	absent	0.05
FBgn0265962	0.003250323	present	0.05
FBgn0265963	0.000141763	present	0.05
FBgn0265964	0.0001413	present	0.05
FBgn0265965	0.004785582	present	0.05
FBgn0265966	1	absent	0.05
FBgn0265967	0.109132081	absent	0.05
FBgn0265968	1.77E-08	present	0.05
FBgn0265974	0.002858	present	0.05
FBgn0265976	0.152490572	absent	0.05
FBgn0265977	0.022463754	absent	0.05
FBgn0265978	0.001543379	present	0.05
FBgn0265979	0.021352075	absent	0.05
FBgn0265980	6.90E-06	present	0.05
FBgn0265981	1	absent	0.05
FBgn0265982	0.000382658	present	0.05
FBgn0265983	1	absent	0.05
FBgn0265984	1	absent	0.05
FBgn0265985	0.259667731	absent	0.05
FBgn0265986	9.28E-05	present	0.05
FBgn0265987	0.003574393	present	0.05
FBgn0265988	0.008322416	present	0.05
FBgn0265991	0.001062572	present	0.05
FBgn0265992	0.010821735	present	0.05
FBgn0265993	1	absent	0.05
FBgn0265994	0.103587196	absent	0.05
FBgn0265995	0.001708517	present	0.05
FBgn0265996	0.178044195	absent	0.05
FBgn0265997	1	absent	0.05
FBgn0265998	0.000890319	present	0.05
FBgn0265999	0.000115369	present	0.05
FBgn0266000	1.77E-08	present	0.05
FBgn0266001	0.226612389	absent	0.05
FBgn0266002	0.166534912	absent	0.05
FBgn0266003	0.001527817	present	0.05
FBgn0266004	0.001003089	present	0.05
FBgn0266005	0.00135424	present	0.05
FBgn0266007	0.000795516	present	0.05
FBgn0266008	0.013081293	absent	0.05
FBgn0266009	0.045338692	absent	0.05
FBgn0266010	0.000627364	present	0.05
FBgn0266011	1	absent	0.05
FBgn0266019	0.000997338	present	0.05
FBgn0266020	0.160741746	absent	0.05
FBgn0266021	0.004918891	present	0.05
FBgn0266022	0.012413181	present	0.05
FBgn0266023	0.007887144	present	0.05
FBgn0266024	0.002080463	present	0.05
FBgn0266025	0.021622669	absent	0.05
FBgn0266026	1	absent	0.05
FBgn0266027	0.001374968	present	0.05
FBgn0266028	0.029163039	absent	0.05
FBgn0266029	0.002156297	present	0.05
FBgn0266030	0.017587305	absent	0.05
FBgn0266031	0.003727927	present	0.05
FBgn0266032	0.018509805	absent	0.05
FBgn0266033	1	absent	0.05
FBgn0266034	0.024629077	absent	0.05
FBgn0266035	0.001875716	present	0.05
FBgn0266036	0.017351835	absent	0.05
FBgn0266037	1	absent	0.05
FBgn0266038	0.000904826	present	0.05
FBgn0266039	0.001781695	present	0.05
FBgn0266040	0.002415758	present	0.05
FBgn0266041	1	absent	0.05
FBgn0266042	0.079580713	absent	0.05
FBgn0266043	5.58E-06	present	0.05
FBgn0266044	0.019246897	absent	0.05
FBgn0266045	1	absent	0.05
FBgn0266046	0.154533844	absent	0.05
FBgn0266047	1	absent	0.05
FBgn0266048	1	absent	0.05
FBgn0266049	0.091117713	absent	0.05
FBgn0266050	0.002279799	present	0.05
FBgn0266051	1	absent	0.05
FBgn0266052	0.008004464	present	0.05
FBgn0266053	0.000471569	present	0.05
FBgn0266064	0.001118281	present	0.05
FBgn0266065	0.009452716	present	0.05
FBgn0266066	0.009031092	present	0.05
FBgn0266067	0.001551681	present	0.05
FBgn0266068	0.002325185	present	0.05
FBgn0266069	1.52E-05	present	0.05
FBgn0266070	0.000117655	present	0.05
FBgn0266071	1.77E-08	present	0.05
FBgn0266072	0.043550632	absent	0.05
FBgn0266073	1	absent	0.05
FBgn0266074	0.003076512	present	0.05
FBgn0266076	1	absent	0.05
FBgn0266083	0.005196604	present	0.05
FBgn0266084	0.004774498	present	0.05
FBgn0266086	1	absent	0.05
FBgn0266087	0.003060148	present	0.05
FBgn0266088	1	absent	0.05
FBgn0266094	0.235121907	absent	0.05
FBgn0266095	0.039214415	absent	0.05
FBgn0266096	0.101064319	absent	0.05
FBgn0266097	0.000670225	present	0.05
FBgn0266098	0.017774399	absent	0.05
FBgn0266099	0.005955767	present	0.05
FBgn0266100	0.045949532	absent	0.05
FBgn0266101	0.00172223	present	0.05
FBgn0266102	1	absent	0.05
FBgn0266111	0.003724451	present	0.05
FBgn0266114	0.029955996	absent	0.05
FBgn0266115	1	absent	0.05
FBgn0266116	0.00710666	present	0.05
FBgn0266117	1.64E-05	present	0.05
FBgn0266124	0.000658205	present	0.05
FBgn0266129	0.004717766	present	0.05
FBgn0266136	0.018261045	absent	0.05
FBgn0266137	0.188401111	absent	0.05
FBgn0266138	0.004464475	present	0.05
FBgn0266139	0.026104806	absent	0.05
FBgn0266140	0.001118908	present	0.05
FBgn0266141	0.003960811	present	0.05
FBgn0266142	0.011500573	present	0.05
FBgn0266143	0.008757086	present	0.05
FBgn0266144	3.74E-05	present	0.05
FBgn0266145	0.086402617	absent	0.05
FBgn0266146	0.000137377	present	0.05
FBgn0266147	0.007661254	present	0.05
FBgn0266148	1	absent	0.05
FBgn0266149	1	absent	0.05
FBgn0266150	0.000225318	present	0.05
FBgn0266151	0.006462664	present	0.05
FBgn0266152	0.002573815	present	0.05
FBgn0266153	0.005424183	present	0.05
FBgn0266154	1	absent	0.05
FBgn0266155	0.005616517	present	0.05
FBgn0266156	0.004553485	present	0.05
FBgn0266157	0.011851462	present	0.05
FBgn0266158	0.023125785	absent	0.05
FBgn0266159	0.020772903	absent	0.05
FBgn0266160	0.002181578	present	0.05
FBgn0266161	0.019916519	absent	0.05
FBgn0266162	1	absent	0.05
FBgn0266163	7.96E-05	present	0.05
FBgn0266164	0.005505329	present	0.05
FBgn0266165	0.007030405	present	0.05
FBgn0266166	0.027323123	absent	0.05
FBgn0266167	0.004388726	present	0.05
FBgn0266168	0.025256124	absent	0.05
FBgn0266169	0.000115805	present	0.05
FBgn0266170	1	absent	0.05
FBgn0266171	0.063009233	absent	0.05
FBgn0266172	0.021471697	absent	0.05
FBgn0266173	0.206232347	absent	0.05
FBgn0266174	0.046047423	absent	0.05
FBgn0266175	0.266117474	absent	0.05
FBgn0266176	0.026740182	absent	0.05
FBgn0266177	0.032793294	absent	0.05
FBgn0266178	0.07089909	absent	0.05
FBgn0266179	0.173011042	absent	0.05
FBgn0266180	0.011695834	present	0.05
FBgn0266181	0.053356486	absent	0.05
FBgn0266182	0.083499984	absent	0.05
FBgn0266183	0.077887057	absent	0.05
FBgn0266186	1.26E-05	present	0.05
FBgn0266195	0.00311097	present	0.05
FBgn0266196	1	absent	0.05
FBgn0266197	0.048731299	absent	0.05
FBgn0266198	0.003014706	present	0.05
FBgn0266199	0.122648798	absent	0.05
FBgn0266200	0.002262111	present	0.05
FBgn0266201	1	absent	0.05
FBgn0266202	0.001203297	present	0.05
FBgn0266203	0.022215638	absent	0.05
FBgn0266204	0.064262535	absent	0.05
FBgn0266205	0.002183519	present	0.05
FBgn0266206	0.02091229	absent	0.05
FBgn0266207	0.022821756	absent	0.05
FBgn0266208	0.000670943	present	0.05
FBgn0266209	0.001204067	present	0.05
FBgn0266210	0.216906383	absent	0.05
FBgn0266211	0.272966694	absent	0.05
FBgn0266212	0.092295124	absent	0.05
FBgn0266213	7.43E-05	present	0.05
FBgn0266214	1	absent	0.05
FBgn0266215	5.21E-06	present	0.05
FBgn0266216	0.00045116	present	0.05
FBgn0266217	0.180370162	absent	0.05
FBgn0266218	0.002698411	present	0.05
FBgn0266219	0.047669861	absent	0.05
FBgn0266220	1	absent	0.05
FBgn0266221	0.000877333	present	0.05
FBgn0266222	0.004829654	present	0.05
FBgn0266223	0.111279024	absent	0.05
FBgn0266224	0.00183126	present	0.05
FBgn0266225	0.001170821	present	0.05
FBgn0266226	0.00010132	present	0.05
FBgn0266227	0.073134894	absent	0.05
FBgn0266228	1	absent	0.05
FBgn0266229	0.005243544	present	0.05
FBgn0266230	0.001992777	present	0.05
FBgn0266231	0.005449928	present	0.05
FBgn0266232	0.005823568	present	0.05
FBgn0266233	0.027529595	absent	0.05
FBgn0266234	0.096871503	absent	0.05
FBgn0266235	1	absent	0.05
FBgn0266236	0.033295174	absent	0.05
FBgn0266237	0.006908212	present	0.05
FBgn0266238	0.051110879	absent	0.05
FBgn0266239	0.000670878	present	0.05
FBgn0266240	0.008698545	present	0.05
FBgn0266241	0.245063086	absent	0.05
FBgn0266242	0.003732427	present	0.05
FBgn0266243	0.077805038	absent	0.05
FBgn0266244	0.004247724	present	0.05
FBgn0266245	0.005000394	present	0.05
FBgn0266246	0.006588875	present	0.05
FBgn0266247	0.002100986	present	0.05
FBgn0266248	0.00092558	present	0.05
FBgn0266249	0.014494291	absent	0.05
FBgn0266250	0.071199234	absent	0.05
FBgn0266251	0.182095512	absent	0.05
FBgn0266252	0.089957573	absent	0.05
FBgn0266253	0.091047737	absent	0.05
FBgn0266254	0.263643208	absent	0.05
FBgn0266255	0.001725867	present	0.05
FBgn0266256	0.009953721	present	0.05
FBgn0266257	0.008456935	present	0.05
FBgn0266258	0.012096047	present	0.05
FBgn0266259	0.199466797	absent	0.05
FBgn0266260	0.02971143	absent	0.05
FBgn0266261	1	absent	0.05
FBgn0266262	0.082586037	absent	0.05
FBgn0266263	0.05191042	absent	0.05
FBgn0266264	1	absent	0.05
FBgn0266268	1.77E-08	present	0.05
FBgn0266275	1	absent	0.05
FBgn0266276	0.240840994	absent	0.05
FBgn0266277	0.039325266	absent	0.05
FBgn0266278	0.000245019	present	0.05
FBgn0266279	1	absent	0.05
FBgn0266280	1	absent	0.05
FBgn0266281	1	absent	0.05
FBgn0266282	0.000101673	present	0.05
FBgn0266284	0.001603076	present	0.05
FBgn0266302	0.006157394	present	0.05
FBgn0266303	0.092192789	absent	0.05
FBgn0266304	0.00057523	present	0.05
FBgn0266305	1	absent	0.05
FBgn0266306	1	absent	0.05
FBgn0266307	0.017853637	absent	0.05
FBgn0266308	0.000408313	present	0.05
FBgn0266309	0.090042121	absent	0.05
FBgn0266310	1	absent	0.05
FBgn0266311	0.105810815	absent	0.05
FBgn0266312	0.255235856	absent	0.05
FBgn0266313	0.134629212	absent	0.05
FBgn0266314	0.000280667	present	0.05
FBgn0266315	0.069666588	absent	0.05
FBgn0266316	0.012944321	absent	0.05
FBgn0266317	0.003249123	present	0.05
FBgn0266318	0.005681651	present	0.05
FBgn0266319	0.013237278	absent	0.05
FBgn0266320	0.018804548	absent	0.05
FBgn0266321	0.002898205	present	0.05
FBgn0266322	0.075398849	absent	0.05
FBgn0266323	0.002850681	present	0.05
FBgn0266324	0.023249287	absent	0.05
FBgn0266325	0.007427717	present	0.05
FBgn0266326	0.000997354	present	0.05
FBgn0266327	0.126484213	absent	0.05
FBgn0266328	0.064664507	absent	0.05
FBgn0266329	0.037081398	absent	0.05
FBgn0266330	0.00160179	present	0.05
FBgn0266331	0.143431424	absent	0.05
FBgn0266346	0.006961778	present	0.05
FBgn0266347	0.011159474	present	0.05
FBgn0266348	1	absent	0.05
FBgn0266349	0.023653401	absent	0.05
FBgn0266350	0.012838061	absent	0.05
FBgn0266351	0.032801313	absent	0.05
FBgn0266352	0.012244422	present	0.05
FBgn0266354	0.015234506	absent	0.05
FBgn0266355	0.003301261	present	0.05
FBgn0266356	0.008658447	present	0.05
FBgn0266357	0.004573344	present	0.05
FBgn0266358	2.97E-05	present	0.05
FBgn0266359	0.000753608	present	0.05
FBgn0266360	1	absent	0.05
FBgn0266361	0.012326013	present	0.05
FBgn0266362	0.079779705	absent	0.05
FBgn0266363	1.77E-08	present	0.05
FBgn0266364	0.002892533	present	0.05
FBgn0266365	0.000958064	present	0.05
FBgn0266366	0.010654245	present	0.05
FBgn0266369	0.013466802	absent	0.05
FBgn0266371	0.0004419	present	0.05
FBgn0266372	0.000594653	present	0.05
FBgn0266376	0.003693938	present	0.05
FBgn0266377	0.002711308	present	0.05
FBgn0266378	0.001134484	present	0.05
FBgn0266379	1	absent	0.05
FBgn0266380	0.002324762	present	0.05
FBgn0266381	0.007720787	present	0.05
FBgn0266382	0.185876094	absent	0.05
FBgn0266383	0.002099459	present	0.05
FBgn0266384	1.77E-08	present	0.05
FBgn0266388	1	absent	0.05
FBgn0266389	0.001542109	present	0.05
FBgn0266390	6.06E-05	present	0.05
FBgn0266391	0.002065969	present	0.05
FBgn0266392	0.015734943	absent	0.05
FBgn0266393	0.005438835	present	0.05
FBgn0266394	1	absent	0.05
FBgn0266395	0.00333779	present	0.05
FBgn0266396	0.016016351	absent	0.05
FBgn0266397	1	absent	0.05
FBgn0266398	0.006586374	present	0.05
FBgn0266399	1	absent	0.05
FBgn0266400	1	absent	0.05
FBgn0266401	1	absent	0.05
FBgn0266402	0.004948206	present	0.05
FBgn0266403	0.179941255	absent	0.05
FBgn0266404	0.003544089	present	0.05
FBgn0266405	1	absent	0.05
FBgn0266406	0.004964767	present	0.05
FBgn0266407	0.006436962	present	0.05
FBgn0266408	0.088507672	absent	0.05
FBgn0266409	0.000601889	present	0.05
FBgn0266410	1.77E-08	present	0.05
FBgn0266411	0.000740971	present	0.05
FBgn0266412	0.028352575	absent	0.05
FBgn0266413	0.002397208	present	0.05
FBgn0266414	0.033425593	absent	0.05
FBgn0266415	0.0006693	present	0.05
FBgn0266416	7.70E-06	present	0.05
FBgn0266417	0.000826315	present	0.05
FBgn0266418	0.013103595	absent	0.05
FBgn0266419	0.001072256	present	0.05
FBgn0266420	0.000301731	present	0.05
FBgn0266421	0.000166306	present	0.05
FBgn0266428	8.82E-05	present	0.05
FBgn0266429	0.07519852	absent	0.05
FBgn0266430	0.001667201	present	0.05
FBgn0266431	1	absent	0.05
FBgn0266432	0.000967437	present	0.05
FBgn0266433	0.004444146	present	0.05
FBgn0266434	0.204554808	absent	0.05
FBgn0266435	0.204554808	absent	0.05
FBgn0266436	2.95E-06	present	0.05
FBgn0266437	0.006524457	present	0.05
FBgn0266438	0.004403131	present	0.05
FBgn0266439	0.000415097	present	0.05
FBgn0266441	0.00030727	present	0.05
FBgn0266442	6.90E-05	present	0.05
FBgn0266443	0.052813042	absent	0.05
FBgn0266445	0.121981249	absent	0.05
FBgn0266446	0.00101414	present	0.05
FBgn0266448	0.002221274	present	0.05
FBgn0266449	3.73E-06	present	0.05
FBgn0266450	0.005394136	present	0.05
FBgn0266451	0.000127245	present	0.05
FBgn0266452	0.014834042	absent	0.05
FBgn0266454	0.074435402	absent	0.05
FBgn0266455	0.004254334	present	0.05
FBgn0266456	1	absent	0.05
FBgn0266457	0.129841206	absent	0.05
FBgn0266459	0.053011598	absent	0.05
FBgn0266464	4.26E-05	present	0.05
FBgn0266465	1.25E-05	present	0.05
FBgn0266486	0.001290769	present	0.05
FBgn0266487	0.003388278	present	0.05
FBgn0266488	0.000862231	present	0.05
FBgn0266489	0.028585025	absent	0.05
FBgn0266490	2.42E-05	present	0.05
FBgn0266491	0.023413766	absent	0.05
FBgn0266492	0.001940234	present	0.05
FBgn0266518	1.02E-05	present	0.05
FBgn0266521	7.82E-05	present	0.05
FBgn0266525	0.004768469	present	0.05
FBgn0266534	0.013102881	absent	0.05
FBgn0266535	0.000501513	present	0.05
FBgn0266536	0.001449495	present	0.05
FBgn0266537	0.003588517	present	0.05
FBgn0266538	0.000284327	present	0.05
FBgn0266539	0.003092073	present	0.05
FBgn0266540	0.021273898	absent	0.05
FBgn0266549	0.036010867	absent	0.05
FBgn0266557	0.001702197	present	0.05
FBgn0266564	0.000223581	present	0.05
FBgn0266565	0.004196445	present	0.05
FBgn0266566	0.050851698	absent	0.05
FBgn0266568	0.004496891	present	0.05
FBgn0266569	0.000684068	present	0.05
FBgn0266570	0.000922736	present	0.05
FBgn0266572	0.004487789	present	0.05
FBgn0266573	1	absent	0.05
FBgn0266574	1	absent	0.05
FBgn0266577	0.128939934	absent	0.05
FBgn0266578	0.070150716	absent	0.05
FBgn0266579	0.000637766	present	0.05
FBgn0266580	0.003538474	present	0.05
FBgn0266581	0.001029259	present	0.05
FBgn0266582	1.77E-08	present	0.05
FBgn0266585	1	absent	0.05
FBgn0266586	1	absent	0.05
FBgn0266587	0.117328298	absent	0.05
FBgn0266588	1.77E-08	present	0.05
FBgn0266589	0.024884337	absent	0.05
FBgn0266590	1	absent	0.05
FBgn0266591	0.029126972	absent	0.05
FBgn0266592	0.00134318	present	0.05
FBgn0266593	0.005750202	present	0.05
FBgn0266594	1	absent	0.05
FBgn0266595	0.001043305	present	0.05
FBgn0266596	0.001687987	present	0.05
FBgn0266598	0.003047772	present	0.05
FBgn0266599	1.77E-08	present	0.05
FBgn0266615	0.002298084	present	0.05
FBgn0266616	1	absent	0.05
FBgn0266617	1	absent	0.05
FBgn0266618	1	absent	0.05
FBgn0266619	0.010869251	present	0.05
FBgn0266620	0.084919334	absent	0.05
FBgn0266621	9.13E-05	present	0.05
FBgn0266622	0.001612185	present	0.05
FBgn0266623	0.001471744	present	0.05
FBgn0266624	0.075626293	absent	0.05
FBgn0266625	0.017197361	absent	0.05
FBgn0266626	0.06535212	absent	0.05
FBgn0266627	1	absent	0.05
FBgn0266628	0.000798959	present	0.05
FBgn0266629	0.073810677	absent	0.05
FBgn0266630	1	absent	0.05
FBgn0266631	0.069595602	absent	0.05
FBgn0266632	0.021823158	absent	0.05
FBgn0266633	0.004647854	present	0.05
FBgn0266634	0.005779436	present	0.05
FBgn0266635	0.024317415	absent	0.05
FBgn0266636	1	absent	0.05
FBgn0266637	1	absent	0.05
FBgn0266638	0.117737191	absent	0.05
FBgn0266639	0.018025901	absent	0.05
FBgn0266640	0.235638935	absent	0.05
FBgn0266641	0.165209923	absent	0.05
FBgn0266642	0.001818444	present	0.05
FBgn0266643	0.002640443	present	0.05
FBgn0266644	0.000229717	present	0.05
FBgn0266645	0.011214957	present	0.05
FBgn0266646	1	absent	0.05
FBgn0266647	1.74E-05	present	0.05
FBgn0266648	3.24E-06	present	0.05
FBgn0266649	1	absent	0.05
FBgn0266650	0.001676389	present	0.05
FBgn0266651	0.001802346	present	0.05
FBgn0266652	0.005676119	present	0.05
FBgn0266653	0.001481224	present	0.05
FBgn0266654	0.168333638	absent	0.05
FBgn0266655	0.009546274	present	0.05
FBgn0266656	1	absent	0.05
FBgn0266657	0.04731666	absent	0.05
FBgn0266666	1.77E-08	present	0.05
FBgn0266667	0.002734128	present	0.05
FBgn0266668	0.003017812	present	0.05
FBgn0266669	0.002002454	present	0.05
FBgn0266670	0.000448022	present	0.05
FBgn0266671	0.000972298	present	0.05
FBgn0266672	6.79E-05	present	0.05
FBgn0266673	0.004416897	present	0.05
FBgn0266674	0.004414996	present	0.05
FBgn0266675	0.004729692	present	0.05
FBgn0266676	0.009476286	present	0.05
FBgn0266677	0.003413139	present	0.05
FBgn0266678	0.007937253	present	0.05
FBgn0266679	0.12784717	absent	0.05
FBgn0266680	0.033872798	absent	0.05
FBgn0266681	0.011024749	present	0.05
FBgn0266682	0.002451822	present	0.05
FBgn0266683	0.002308587	present	0.05
FBgn0266684	0.002772983	present	0.05
FBgn0266685	0.040717121	absent	0.05
FBgn0266686	0.079779705	absent	0.05
FBgn0266687	0.015361714	absent	0.05
FBgn0266688	0.004186532	present	0.05
FBgn0266689	0.022674846	absent	0.05
FBgn0266690	0.050230805	absent	0.05
FBgn0266691	1	absent	0.05
FBgn0266692	0.001435777	present	0.05
FBgn0266693	0.013401316	absent	0.05
FBgn0266694	0.008730391	present	0.05
FBgn0266696	1.77E-08	present	0.05
FBgn0266697	0.014399022	absent	0.05
FBgn0266698	0.003646777	present	0.05
FBgn0266699	0.101937666	absent	0.05
FBgn0266700	0.004633037	present	0.05
FBgn0266701	0.001595439	present	0.05
FBgn0266702	0.003585031	present	0.05
FBgn0266703	0.005807747	present	0.05
FBgn0266705	0.077846182	absent	0.05
FBgn0266706	0.000200136	present	0.05
FBgn0266707	0.000440478	present	0.05
FBgn0266708	8.11E-06	present	0.05
FBgn0266709	1.77E-08	present	0.05
FBgn0266710	1.77E-08	present	0.05
FBgn0266711	4.52E-06	present	0.05
FBgn0266717	0.001646974	present	0.05
FBgn0266719	0.010125194	present	0.05
FBgn0266720	0.000910492	present	0.05
FBgn0266721	0.01036587	present	0.05
FBgn0266722	0.002393671	present	0.05
FBgn0266723	0.002614321	present	0.05
FBgn0266724	4.85E-05	present	0.05
FBgn0266725	1	absent	0.05
FBgn0266726	0.001021753	present	0.05
FBgn0266727	0.051217006	absent	0.05
FBgn0266728	0.001200364	present	0.05
FBgn0266729	0.000629419	present	0.05
FBgn0266730	1.77E-08	present	0.05
FBgn0266731	1	absent	0.05
FBgn0266732	0.023971856	absent	0.05
FBgn0266733	1	absent	0.05
FBgn0266734	1	absent	0.05
FBgn0266735	0.021626604	absent	0.05
FBgn0266736	0.088942323	absent	0.05
FBgn0266737	0.01153595	present	0.05
FBgn0266738	3.41E-05	present	0.05
FBgn0266739	0.030632921	absent	0.05
FBgn0266740	0.065332702	absent	0.05
FBgn0266741	0.004889304	present	0.05
FBgn0266742	0.035016081	absent	0.05
FBgn0266743	0.0095006	present	0.05
FBgn0266744	0.007800707	present	0.05
FBgn0266745	0.029721125	absent	0.05
FBgn0266747	0.000468142	present	0.05
FBgn0266748	0.009951339	present	0.05
FBgn0266749	0.000316957	present	0.05
FBgn0266750	0.094509099	absent	0.05
FBgn0266751	0.005179831	present	0.05
FBgn0266752	0.006847553	present	0.05
FBgn0266753	0.010199328	present	0.05
FBgn0266756	0.003032934	present	0.05
FBgn0266757	0.003520194	present	0.05
FBgn0266758	0.000201566	present	0.05
FBgn0266762	0.010324571	present	0.05
FBgn0266763	1	absent	0.05
FBgn0266764	1	absent	0.05
FBgn0266766	0.058032915	absent	0.05
FBgn0266768	0.023717739	absent	0.05
FBgn0266769	0.000675086	present	0.05
FBgn0266771	0.000656172	present	0.05
FBgn0266772	1.94E-05	present	0.05
FBgn0266773	0.000606095	present	0.05
FBgn0266774	1	absent	0.05
FBgn0266775	0.053833774	absent	0.05
FBgn0266776	1	absent	0.05
FBgn0266777	0.207567954	absent	0.05
FBgn0266778	0.005212038	present	0.05
FBgn0266780	0.000317317	present	0.05
FBgn0266781	0.000228038	present	0.05
